week,week_rwc_link,date_wp,time,tree,plot,site,species,year,type,water_potential,mean_swc_per_dry_g,max_swc_per_dry_g,rwc_week,collection_type,lwc_wet_per_dry,rwc_percent,rwc_max_percent
10,11,2022-03-08,md,2378,MiddleEarth,LL,blue oak,0,leaf,1.7875,1.28178694158076,1.28178694158076,no,lwc,1.39488995469623,108.82385437442403,108.82385437442403
10,11,2022-03-08,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.02433333333333,1.28178694158076,1.28178694158076,no,lfm,1.48985765124555,116.23286233577848,116.23286233577848
10,11,2022-03-08,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.02433333333333,1.28178694158076,1.28178694158076,no,lwc,1.35982805577392,106.0884622601098,106.0884622601098
13,13,2022-03-30,pd,2378,MiddleEarth,LL,blue oak,0,leaf,0.759285714285714,1.16535251798561,1.28178694158076,yes,lfm,1.07812931749102,92.51529480149398,84.11142932704715
13,13,2022-03-30,pd,2378,MiddleEarth,LL,blue oak,0,leaf,0.759285714285714,1.16535251798561,1.28178694158076,yes,lwc,0.875940638374051,75.16529332155845,68.33745999111208
13,13,2022-03-25,pd,2378,MiddleEarth,LL,blue oak,0,leaf,0.759285714285714,1.16535251798561,1.28178694158076,yes,lfm,1.07812931749102,92.51529480149398,84.11142932704715
13,13,2022-03-25,pd,2378,MiddleEarth,LL,blue oak,0,leaf,0.759285714285714,1.16535251798561,1.28178694158076,yes,lwc,0.875940638374051,75.16529332155845,68.33745999111208
13,13,2022-03-25,pd,2378,MiddleEarth,LL,blue oak,0,stem,0.759285714285714,1.63794942298879,1.93429089466825,yes,lfm,1.70151187904968,103.88061164580445,87.96566657785493
13,13,2022-03-25,pd,2378,MiddleEarth,LL,blue oak,0,stem,0.759285714285714,1.63794942298879,1.93429089466825,yes,lwc,0.875940638374051,53.47788070132895,45.2848452520004
13,13,2022-03-30,pd,2378,MiddleEarth,LL,blue oak,0,stem,0.759285714285714,1.63794942298879,1.93429089466825,yes,lfm,1.70151187904968,103.88061164580445,87.96566657785493
13,13,2022-03-30,pd,2378,MiddleEarth,LL,blue oak,0,stem,0.759285714285714,1.63794942298879,1.93429089466825,yes,lwc,0.875940638374051,53.47788070132895,45.2848452520004
13,13,2022-03-25,pd,2378,MiddleEarth,LL,blue oak,1,stem,0.759285714285714,1.21078640177152,1.33263816475495,yes,lfm,1.1705950991832,96.68056210992165,87.84043036906819
13,13,2022-03-25,pd,2378,MiddleEarth,LL,blue oak,1,stem,0.759285714285714,1.21078640177152,1.33263816475495,yes,lwc,0.875940638374051,72.34477006782113,65.72981785608114
13,13,2022-03-30,pd,2378,MiddleEarth,LL,blue oak,1,stem,0.759285714285714,1.21078640177152,1.33263816475495,yes,lfm,1.1705950991832,96.68056210992165,87.84043036906819
13,13,2022-03-30,pd,2378,MiddleEarth,LL,blue oak,1,stem,0.759285714285714,1.21078640177152,1.33263816475495,yes,lwc,0.875940638374051,72.34477006782113,65.72981785608114
14,15,NA,pd,2378,MiddleEarth,LL,blue oak,0,leaf,NA,1.19257950530035,1.28178694158076,no,lfm,0.919923076923077,77.13725356125379,71.76879769024521
14,15,NA,pd,2378,MiddleEarth,LL,blue oak,0,leaf,NA,1.19257950530035,1.28178694158076,no,lwc,NA,NA,NA
14,15,NA,pd,2378,MiddleEarth,LL,blue oak,1,stem,NA,1.33263816475495,1.33263816475495,no,lfm,0.804363636363636,60.35874235310866,60.35874235310866
14,15,NA,pd,2378,MiddleEarth,LL,blue oak,1,stem,NA,1.33263816475495,1.33263816475495,no,lwc,NA,NA,NA
17,18,2022-04-25,md,2378,MiddleEarth,LL,blue oak,0,leaf,3.096,0.851773264625644,1.28178694158076,no,lfm,1.19779126455079,140.62325201968176,93.44698605476644
17,18,2022-04-25,md,2378,MiddleEarth,LL,blue oak,0,leaf,3.096,0.851773264625644,1.28178694158076,no,lwc,0.844955991875423,99.19963762266978,65.9201591516749
17,18,2022-04-25,md,2378,MiddleEarth,LL,blue oak,0,stem,3.096,1.93429089466825,1.93429089466825,no,lfm,0.821285140562249,42.45923624135694,42.45923624135694
17,18,2022-04-25,md,2378,MiddleEarth,LL,blue oak,0,stem,3.096,1.93429089466825,1.93429089466825,no,lwc,0.844955991875423,43.68298450892213,43.68298450892213
17,18,2022-04-25,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.5095,0.851773264625644,1.28178694158076,no,lfm,1.01760821716801,119.46937752445785,79.38980997208849
17,18,2022-04-25,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.5095,0.851773264625644,1.28178694158076,no,lwc,0.910086186815746,106.84606157669563,71.00136202771617
17,18,2022-04-25,pd,2378,MiddleEarth,LL,blue oak,0,stem,1.5095,1.93429089466825,1.93429089466825,no,lfm,1.16240111679851,60.09443150472325,60.09443150472325
17,18,2022-04-25,pd,2378,MiddleEarth,LL,blue oak,0,stem,1.5095,1.93429089466825,1.93429089466825,no,lwc,0.910086186815746,47.05011998579639,47.05011998579639
21,21,2022-05-23,md,2378,MiddleEarth,LL,blue oak,0,leaf,3.192,1.03678588637324,1.28178694158076,yes,lfm,0.754483695652174,72.77140879023906,58.86186472782359
21,21,2022-05-23,md,2378,MiddleEarth,LL,blue oak,0,leaf,3.192,1.03678588637324,1.28178694158076,yes,lwc,0.760397830018083,73.34183846560794,59.323262341893155
21,21,2022-05-23,md,2378,MiddleEarth,LL,blue oak,0,stem,3.192,1.1180457804578,1.93429089466825,yes,lfm,0.531707317073171,47.55684663068589,27.488487824597037
21,21,2022-05-23,md,2378,MiddleEarth,LL,blue oak,0,stem,3.192,1.1180457804578,1.93429089466825,yes,lwc,0.760397830018083,68.01133221098758,39.31145165983418
21,21,2022-05-23,md,2378,MiddleEarth,LL,blue oak,1,stem,3.192,0.985615759990761,1.33263816475495,yes,lfm,0.657692307692308,66.72907784048351,49.3526543878658
21,21,2022-05-23,md,2378,MiddleEarth,LL,blue oak,1,stem,3.192,0.985615759990761,1.33263816475495,yes,lwc,0.760397830018083,77.1495202172103,57.059586775222485
21,21,2022-05-23,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.70233333333333,1.03678588637324,1.28178694158076,yes,lfm,1.23947647683056,119.54989869377445,96.69910315219622
21,21,2022-05-23,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.70233333333333,1.03678588637324,1.28178694158076,yes,lwc,0.856899488926746,82.6496097399868,66.85194404227408
21,21,2022-05-23,pd,2378,MiddleEarth,LL,blue oak,1,stem,1.70233333333333,0.985615759990761,1.33263816475495,yes,lfm,1.3692480359147,138.92310690400637,102.7471726480595
21,21,2022-05-23,pd,2378,MiddleEarth,LL,blue oak,1,stem,1.70233333333333,0.985615759990761,1.33263816475495,yes,lwc,0.856899488926746,86.9405222309735,64.30098668863468
29,30,2022-07-19,pd,2378,MiddleEarth,LL,blue oak,0,leaf,2.005,0.765905048885449,1.28178694158076,no,lfm,0.652474108170311,85.18994738574925,50.90347599934583
29,30,2022-07-19,pd,2378,MiddleEarth,LL,blue oak,0,leaf,2.005,0.765905048885449,1.28178694158076,no,lwc,0.659913793103448,86.16130603444378,51.48389109734659
29,30,2022-07-19,pd,2378,MiddleEarth,LL,blue oak,0,stem,2.005,0.68741641337386,1.93429089466825,no,lfm,0.549418604651163,79.92515074736146,28.404135394815768
29,30,2022-07-19,pd,2378,MiddleEarth,LL,blue oak,0,stem,2.005,0.68741641337386,1.93429089466825,no,lwc,0.659913793103448,95.99913244209165,34.116574447124705
33,37,2022-08-18,md,2378,MiddleEarth,LL,blue oak,0,leaf,3.946,0.849584431380499,1.28178694158076,no,lfm,0.6626288580955,77.99446807408972,51.69570984069435
33,37,2022-08-18,md,2378,MiddleEarth,LL,blue oak,0,leaf,3.946,0.849584431380499,1.28178694158076,no,lwc,0.643972517176764,75.79853083352364,50.24021514703425
33,37,2022-08-18,md,2378,MiddleEarth,LL,blue oak,0,stem,3.946,0.731189710610932,1.93429089466825,no,lfm,0.494991160872127,67.69668031276676,25.59031644291656
33,37,2022-08-18,md,2378,MiddleEarth,LL,blue oak,0,stem,3.946,0.731189710610932,1.93429089466825,no,lwc,0.643972517176764,88.07187899822944,33.292433881162
33,37,2022-08-18,md,2378,MiddleEarth,LL,blue oak,1,stem,3.946,0.82039911308204,1.33263816475495,no,lfm,0.49527027027027,60.369430241051816,37.164647041407676
33,37,2022-08-18,md,2378,MiddleEarth,LL,blue oak,1,stem,3.946,0.82039911308204,1.33263816475495,no,lwc,0.643972517176764,78.49502844505959,48.32313333118295
33,37,2022-08-18,pd,2378,MiddleEarth,LL,blue oak,0,leaf,3.0715,0.849584431380499,1.28178694158076,no,lfm,0.615995617639003,72.50552092133621,48.05756695253333
33,37,2022-08-18,pd,2378,MiddleEarth,LL,blue oak,0,leaf,3.0715,0.849584431380499,1.28178694158076,no,lwc,0.635625596943649,74.81605988363205,49.589021102037876
33,37,2022-08-18,pd,2378,MiddleEarth,LL,blue oak,0,stem,3.0715,0.731189710610932,1.93429089466825,no,lfm,0.639344262295082,87.43890306674172,33.05315989737603
33,37,2022-08-18,pd,2378,MiddleEarth,LL,blue oak,0,stem,3.0715,0.731189710610932,1.93429089466825,no,lwc,0.635625596943649,86.93032570337509,32.86091035716037
33,37,2022-08-18,pd,2378,MiddleEarth,LL,blue oak,1,stem,3.0715,0.82039911308204,1.33263816475495,no,lfm,0.526469632997726,64.17237958972281,39.505819878311456
33,37,2022-08-18,pd,2378,MiddleEarth,LL,blue oak,1,stem,3.0715,0.82039911308204,1.33263816475495,no,lwc,0.635625596943649,77.47760654637449,47.69678775187487
37,37,2022-09-15,md,2378,MiddleEarth,LL,blue oak,0,leaf,4.317,0.849584431380499,1.28178694158076,yes,lfm,0.598611665694014,70.45934972246648,46.70133906620846
37,37,2022-09-15,md,2378,MiddleEarth,LL,blue oak,0,leaf,4.317,0.849584431380499,1.28178694158076,yes,lwc,0.633228320344885,74.53388938824425,49.40199496524423
37,37,2022-09-15,md,2378,MiddleEarth,LL,blue oak,0,stem,4.317,0.731189710610932,1.93429089466825,yes,lfm,0.50754060324826,69.41298487696085,26.23910419302823
37,37,2022-09-15,md,2378,MiddleEarth,LL,blue oak,0,stem,4.317,0.731189710610932,1.93429089466825,yes,lwc,0.633228320344885,86.60246597504809,32.73697467585349
37,37,2022-09-15,md,2378,MiddleEarth,LL,blue oak,1,stem,4.317,0.82039911308204,1.33263816475495,yes,lfm,0.502652890254119,61.269311758002054,37.71863237509399
37,37,2022-09-15,md,2378,MiddleEarth,LL,blue oak,1,stem,4.317,0.82039911308204,1.33263816475495,yes,lwc,0.633228320344885,77.18539796636298,47.5168982168033
37,37,2022-09-15,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.93466666666667,0.849584431380499,1.28178694158076,yes,lfm,0.811137018241668,95.47456241913974,63.2817352033042
37,37,2022-09-15,pd,2378,MiddleEarth,LL,blue oak,0,leaf,1.93466666666667,0.849584431380499,1.28178694158076,yes,lwc,0.824079723408582,96.99797841981707,64.29147439997229
37,37,2022-09-15,pd,2378,MiddleEarth,LL,blue oak,0,stem,1.93466666666667,0.731189710610932,1.93429089466825,yes,lfm,0.663937111038323,90.80230498369332,34.32457407871915
37,37,2022-09-15,pd,2378,MiddleEarth,LL,blue oak,0,stem,1.93466666666667,0.731189710610932,1.93429089466825,yes,lwc,0.824079723408582,112.7039551363541,42.60371207247604
37,37,2022-09-15,pd,2378,MiddleEarth,LL,blue oak,1,stem,1.93466666666667,0.82039911308204,1.33263816475495,yes,lfm,0.666666666666667,81.26126126126128,50.02608242044876
37,37,2022-09-15,pd,2378,MiddleEarth,LL,blue oak,1,stem,1.93466666666667,0.82039911308204,1.33263816475495,yes,lwc,0.824079723408582,100.44863655601904,61.838220246387486
10,11,2022-03-08,pd,2379,MiddleEarth,LL,blue oak,0,leaf,1.23875,1.30025125628141,1.30025125628141,no,lfm,1.31538021037403,101.16354081717157,101.16354081717157
10,11,2022-03-08,pd,2379,MiddleEarth,LL,blue oak,0,leaf,1.23875,1.30025125628141,1.30025125628141,no,lwc,NA,NA,NA
13,13,2022-03-25,pd,2379,MiddleEarth,LL,blue oak,0,leaf,0.742,1.19042364162585,1.30025125628141,yes,lfm,1.2287054606789,103.21581474984534,94.49754074400022
13,13,2022-03-25,pd,2379,MiddleEarth,LL,blue oak,0,leaf,0.742,1.19042364162585,1.30025125628141,yes,lwc,0.72783720968825,61.14102444186918,55.976658832062384
13,13,2022-03-30,pd,2379,MiddleEarth,LL,blue oak,0,leaf,0.742,1.19042364162585,1.30025125628141,yes,lfm,1.2287054606789,103.21581474984534,94.49754074400022
13,13,2022-03-30,pd,2379,MiddleEarth,LL,blue oak,0,leaf,0.742,1.19042364162585,1.30025125628141,yes,lwc,0.72783720968825,61.14102444186918,55.976658832062384
13,13,2022-03-25,pd,2379,MiddleEarth,LL,blue oak,0,stem,0.742,1.56402597402598,1.56402597402598,yes,lfm,1.39017735334243,88.88454389053118,88.88454389053118
13,13,2022-03-25,pd,2379,MiddleEarth,LL,blue oak,0,stem,0.742,1.56402597402598,1.56402597402598,yes,lwc,0.72783720968825,46.536133144561184,46.536133144561184
13,13,2022-03-30,pd,2379,MiddleEarth,LL,blue oak,0,stem,0.742,1.56402597402598,1.56402597402598,yes,lfm,1.39017735334243,88.88454389053118,88.88454389053118
13,13,2022-03-30,pd,2379,MiddleEarth,LL,blue oak,0,stem,0.742,1.56402597402598,1.56402597402598,yes,lwc,0.72783720968825,46.536133144561184,46.536133144561184
14,15,NA,pd,2379,MiddleEarth,LL,blue oak,0,stem,NA,1.30379061447023,1.56402597402598,no,lfm,1.08552138034509,83.2588736486779,69.40558522508645
14,15,NA,pd,2379,MiddleEarth,LL,blue oak,0,stem,NA,1.30379061447023,1.56402597402598,no,lwc,NA,NA,NA
14,15,NA,pd,2379,MiddleEarth,LL,blue oak,1,stem,NA,0.939439380726248,1.03216371131289,no,lfm,0.732777890672628,78.00161518736236,70.99434737349468
14,15,NA,pd,2379,MiddleEarth,LL,blue oak,1,stem,NA,0.939439380726248,1.03216371131289,no,lwc,NA,NA,NA
17,18,2022-04-25,md,2379,MiddleEarth,LL,blue oak,0,leaf,2.895,0.931639891951103,1.30025125628141,no,lfm,0.639444610331443,68.63645662405837,49.178542011964005
17,18,2022-04-25,md,2379,MiddleEarth,LL,blue oak,0,leaf,2.895,0.931639891951103,1.30025125628141,no,lwc,0.851531406817789,91.40134661198917,65.48975843738731
17,18,2022-04-25,pd,2379,MiddleEarth,LL,blue oak,0,leaf,1.246,0.931639891951103,1.30025125628141,no,lfm,0.832974629883258,89.40950651423765,64.06258989247071
17,18,2022-04-25,pd,2379,MiddleEarth,LL,blue oak,0,leaf,1.246,0.931639891951103,1.30025125628141,no,lwc,0.849383538820394,91.1707995931301,65.32456974889199
17,18,2022-04-25,pd,2379,MiddleEarth,LL,blue oak,0,stem,1.246,1.12039141659017,1.56402597402598,no,lfm,1.40060698027314,125.01050610828364,89.55138875781064
17,18,2022-04-25,pd,2379,MiddleEarth,LL,blue oak,0,stem,1.246,1.12039141659017,1.56402597402598,no,lwc,0.849383538820394,75.811321493825,54.30750850217561
17,18,2022-04-25,pd,2379,MiddleEarth,LL,blue oak,1,stem,1.246,0.83481081911525,1.03216371131289,no,lfm,0.704184198223469,84.35254815812978,68.22408020213788
17,18,2022-04-25,pd,2379,MiddleEarth,LL,blue oak,1,stem,1.246,0.83481081911525,1.03216371131289,no,lwc,0.849383538820394,101.74563138994634,82.2915521550352
21,21,2022-05-23,md,2379,MiddleEarth,LL,blue oak,0,leaf,3.3255,1.03565286002976,1.30025125628141,yes,lfm,0.696957123098202,67.29640307063647,53.60172656871184
21,21,2022-05-23,md,2379,MiddleEarth,LL,blue oak,0,leaf,3.3255,1.03565286002976,1.30025125628141,yes,lwc,0.698007033997655,67.39777979057551,53.68247333933643
21,21,2022-05-23,md,2379,MiddleEarth,LL,blue oak,0,stem,3.3255,1.25834477124183,1.56402597402598,yes,lfm,0.575471698113208,45.73243448576409,36.794254550126084
21,21,2022-05-23,md,2379,MiddleEarth,LL,blue oak,0,stem,3.3255,1.25834477124183,1.56402597402598,yes,lwc,0.698007033997655,55.47025345913812,44.62886458342541
21,21,2022-05-23,md,2379,MiddleEarth,LL,blue oak,1,stem,3.3255,1.03216371131289,1.03216371131289,yes,lfm,0.586158192090396,56.78926566259681,56.78926566259681
21,21,2022-05-23,md,2379,MiddleEarth,LL,blue oak,1,stem,3.3255,1.03216371131289,1.03216371131289,yes,lwc,0.698007033997655,67.6256127150416,67.6256127150416
21,21,2022-05-23,pd,2379,MiddleEarth,LL,blue oak,0,leaf,2.286,1.03565286002976,1.30025125628141,yes,lfm,1.70981459431876,165.09533843894638,131.49878425871785
21,21,2022-05-23,pd,2379,MiddleEarth,LL,blue oak,0,leaf,2.286,1.03565286002976,1.30025125628141,yes,lwc,0.880687563195147,85.03694598688598,67.732106309501
21,21,2022-05-23,pd,2379,MiddleEarth,LL,blue oak,0,stem,2.286,1.25834477124183,1.56402597402598,yes,lfm,0.504178272980501,40.06678332544264,32.235927110768436
21,21,2022-05-23,pd,2379,MiddleEarth,LL,blue oak,0,stem,2.286,1.25834477124183,1.56402597402598,yes,lwc,0.880687563195147,69.98777944823641,56.30901134769248
21,21,2022-05-23,pd,2379,MiddleEarth,LL,blue oak,1,stem,2.286,1.03216371131289,1.03216371131289,yes,lfm,0.59041394335512,57.20157925375289,57.20157925375289
21,21,2022-05-23,pd,2379,MiddleEarth,LL,blue oak,1,stem,2.286,1.03216371131289,1.03216371131289,yes,lwc,0.880687563195147,85.32440673339806,85.32440673339806
29,30,2022-07-19,md,2379,MiddleEarth,LL,blue oak,0,leaf,4.63333333333333,0.708113487769607,1.30025125628141,no,lfm,0.615749525616698,86.95633344821124,47.356195400086044
29,30,2022-07-19,md,2379,MiddleEarth,LL,blue oak,0,leaf,4.63333333333333,0.708113487769607,1.30025125628141,no,lwc,0.568361581920904,80.2641937680231,43.7116733535303
29,30,2022-07-19,md,2379,MiddleEarth,LL,blue oak,0,stem,4.63333333333333,1.20512820512821,1.56402597402598,no,lfm,0.511904761904762,42.47720364741625,32.729939937446254
29,30,2022-07-19,md,2379,MiddleEarth,LL,blue oak,0,stem,4.63333333333333,1.20512820512821,1.56402597402598,no,lwc,0.568361581920904,47.16191849981951,36.3396510901847
29,30,2022-07-19,pd,2379,MiddleEarth,LL,blue oak,0,leaf,4.06666666666667,0.708113487769607,1.30025125628141,no,lfm,0.617277200656096,87.17207217735336,47.47368615673926
29,30,2022-07-19,pd,2379,MiddleEarth,LL,blue oak,0,leaf,4.06666666666667,0.708113487769607,1.30025125628141,no,lwc,NA,NA,NA
29,30,2022-07-19,pd,2379,MiddleEarth,LL,blue oak,0,stem,4.06666666666667,1.20512820512821,1.56402597402598,no,lfm,0.536585365853659,44.52516865594174,34.307957461373064
29,30,2022-07-19,pd,2379,MiddleEarth,LL,blue oak,0,stem,4.06666666666667,1.20512820512821,1.56402597402598,no,lwc,NA,NA,NA
10,11,2022-03-08,pd,2380,MiddleEarth,LL,live oak,0,leaf,0.7378,0.607853403141361,1.00391644908616,no,lfm,2.20418508694371,362.617873907191,219.55861854341805
10,11,2022-03-08,pd,2380,MiddleEarth,LL,live oak,0,leaf,0.7378,0.607853403141361,1.00391644908616,no,lwc,NA,NA,NA
13,13,2022-03-25,pd,2380,MiddleEarth,LL,live oak,0,leaf,0.420222222222222,0.730821685105064,1.00391644908616,yes,lfm,2.18259874069834,298.64996964130404,217.4084051202772
13,13,2022-03-25,pd,2380,MiddleEarth,LL,live oak,0,leaf,0.420222222222222,0.730821685105064,1.00391644908616,yes,lwc,0.711401969615429,97.3427559847457,70.86266693438486
13,13,2022-03-30,pd,2380,MiddleEarth,LL,live oak,0,leaf,0.420222222222222,0.730821685105064,1.00391644908616,yes,lfm,2.18259874069834,298.64996964130404,217.4084051202772
13,13,2022-03-30,pd,2380,MiddleEarth,LL,live oak,0,leaf,0.420222222222222,0.730821685105064,1.00391644908616,yes,lwc,0.711401969615429,97.3427559847457,70.86266693438486
13,13,2022-03-30,pd,2380,MiddleEarth,LL,live oak,1,stem,0.420222222222222,0.941132075471698,0.941132075471698,yes,lfm,0.824497448182481,87.60698627440156,87.60698627440156
13,13,2022-03-30,pd,2380,MiddleEarth,LL,live oak,1,stem,0.420222222222222,0.941132075471698,0.941132075471698,yes,lwc,0.711401969615429,75.59002483884872,75.59002483884872
13,13,2022-03-25,pd,2380,MiddleEarth,LL,live oak,1,stem,0.420222222222222,0.941132075471698,0.941132075471698,yes,lfm,0.824497448182481,87.60698627440156,87.60698627440156
13,13,2022-03-25,pd,2380,MiddleEarth,LL,live oak,1,stem,0.420222222222222,0.941132075471698,0.941132075471698,yes,lwc,0.711401969615429,75.59002483884872,75.59002483884872
14,15,2022-04-06,md,2380,MiddleEarth,LL,live oak,0,leaf,3.2,1.00391644908616,1.00391644908616,no,lfm,1.25481403323661,124.99187899339988,124.99187899339988
14,15,2022-04-06,md,2380,MiddleEarth,LL,live oak,0,leaf,3.2,1.00391644908616,1.00391644908616,no,lwc,0.558678222136148,55.649872322014325,55.649872322014325
14,15,2022-04-06,md,2380,MiddleEarth,LL,live oak,0,stem,3.2,2.08743169398907,2.08743169398907,no,lfm,0.938931297709924,44.98021661804089,44.98021661804089
14,15,2022-04-06,md,2380,MiddleEarth,LL,live oak,0,stem,3.2,2.08743169398907,2.08743169398907,no,lwc,0.558678222136148,26.76390435887831,26.76390435887831
17,18,2022-04-25,md,2380,MiddleEarth,LL,live oak,1,leaf,2.38833333333333,0.597450514082294,0.744289804918206,no,lfm,0.492335217338267,82.40602455493942,66.14832207628753
17,18,2022-04-25,md,2380,MiddleEarth,LL,live oak,1,leaf,2.38833333333333,0.597450514082294,0.744289804918206,no,lwc,0.582315299592786,97.46669989685151,78.23771006198047
17,18,2022-04-25,md,2380,MiddleEarth,LL,live oak,1,stem,2.38833333333333,0.713173582120549,0.941132075471698,no,lfm,1.58652467745239,222.45982145539105,168.5761986868017
17,18,2022-04-25,md,2380,MiddleEarth,LL,live oak,1,stem,2.38833333333333,0.713173582120549,0.941132075471698,no,lwc,0.582315299592786,81.65127175088718,61.87391916282612
17,18,2022-04-25,pd,2380,MiddleEarth,LL,live oak,1,leaf,0.9764,0.597450514082294,0.744289804918206,no,lfm,0.580905517717303,97.23073359633732,78.04829703144219
17,18,2022-04-25,pd,2380,MiddleEarth,LL,live oak,1,leaf,0.9764,0.597450514082294,0.744289804918206,no,lwc,0.587768303440165,98.37941211633213,78.97035530464616
17,18,2022-04-25,pd,2380,MiddleEarth,LL,live oak,1,stem,0.9764,0.713173582120549,0.941132075471698,no,lfm,0.473156764495347,66.34524558361564,50.27527770299397
