Date.Time,Sensor,Sapflow,Tree,Loc,Sapflow.st
2022-03-11T07:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T07:29:54Z,SAP.FLOW.TOTAL,0.061,2369,MS,0.05152027027027027
2022-03-11T07:29:54Z,SAP.FLOW.TOTAL.1,0.025,2367,MS,0.016108247422680414
2022-03-11T07:29:54Z,SAP.FLOW.TOTAL.2,0.145,2365,MS,0.06558118498417005
2022-03-11T07:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T07:44:54Z,SAP.FLOW.TOTAL,0.072,2369,MS,0.06081081081081081
2022-03-11T07:44:54Z,SAP.FLOW.TOTAL.1,0.105,2367,MS,0.06765463917525773
2022-03-11T07:44:54Z,SAP.FLOW.TOTAL.2,0.224,2365,MS,0.10131162369968341
2022-03-11T07:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T07:59:54Z,SAP.FLOW.TOTAL,0.116,2369,MS,0.09797297297297299
2022-03-11T07:59:54Z,SAP.FLOW.TOTAL.1,0.162,2367,MS,0.10438144329896908
2022-03-11T07:59:54Z,SAP.FLOW.TOTAL.2,0.312,2365,MS,0.14111261872455902
2022-03-11T07:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T08:14:54Z,SAP.FLOW.TOTAL,0.171,2369,MS,0.14442567567567569
2022-03-11T08:14:54Z,SAP.FLOW.TOTAL.1,0.255,2367,MS,0.1643041237113402
2022-03-11T08:14:54Z,SAP.FLOW.TOTAL.2,0.4,2365,MS,0.18091361374943465
2022-03-11T08:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T08:29:54Z,SAP.FLOW.TOTAL,0.217,2369,MS,0.18327702702702703
2022-03-11T08:29:54Z,SAP.FLOW.TOTAL.1,0.303,2367,MS,0.1952319587628866
2022-03-11T08:29:54Z,SAP.FLOW.TOTAL.2,0.511,2365,MS,0.2311171415649028
2022-03-11T08:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T08:44:54Z,SAP.FLOW.TOTAL,0.255,2369,MS,0.21537162162162163
2022-03-11T08:44:54Z,SAP.FLOW.TOTAL.1,0.318,2367,MS,0.20489690721649484
2022-03-11T08:44:54Z,SAP.FLOW.TOTAL.2,0.56,2365,MS,0.25327905924920857
2022-03-11T08:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T08:59:54Z,SAP.FLOW.TOTAL,0.311,2369,MS,0.2626689189189189
2022-03-11T08:59:54Z,SAP.FLOW.TOTAL.1,0.366,2367,MS,0.23582474226804123
2022-03-11T08:59:54Z,SAP.FLOW.TOTAL.2,0.636,2365,MS,0.2876526458616011
2022-03-11T08:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T09:14:54Z,SAP.FLOW.TOTAL,0.346,2369,MS,0.2922297297297297
2022-03-11T09:14:54Z,SAP.FLOW.TOTAL.1,0.425,2367,MS,0.273840206185567
2022-03-11T09:14:54Z,SAP.FLOW.TOTAL.2,0.771,2365,MS,0.3487109905020353
2022-03-11T09:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T09:29:54Z,SAP.FLOW.TOTAL,0.342,2369,MS,0.28885135135135137
2022-03-11T09:29:54Z,SAP.FLOW.TOTAL.1,0.407,2367,MS,0.26224226804123707
2022-03-11T09:29:54Z,SAP.FLOW.TOTAL.2,0.621,2365,MS,0.2808683853459973
2022-03-11T09:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T09:44:54Z,SAP.FLOW.TOTAL,0.355,2369,MS,0.2998310810810811
2022-03-11T09:44:54Z,SAP.FLOW.TOTAL.1,0.37,2367,MS,0.2384020618556701
2022-03-11T09:44:54Z,SAP.FLOW.TOTAL.2,0.645,2365,MS,0.29172320217096337
2022-03-11T09:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T09:59:54Z,SAP.FLOW.TOTAL,0.36,2369,MS,0.30405405405405406
2022-03-11T09:59:54Z,SAP.FLOW.TOTAL.1,0.409,2367,MS,0.2635309278350515
2022-03-11T09:59:54Z,SAP.FLOW.TOTAL.2,0.709,2365,MS,0.3206693803708729
2022-03-11T09:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T10:14:54Z,SAP.FLOW.TOTAL,0.39,2369,MS,0.32939189189189194
2022-03-11T10:14:54Z,SAP.FLOW.TOTAL.1,0.424,2367,MS,0.27319587628865977
2022-03-11T10:14:54Z,SAP.FLOW.TOTAL.2,0.757,2365,MS,0.3423790140208051
2022-03-11T10:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T10:29:54Z,SAP.FLOW.TOTAL,0.422,2369,MS,0.3564189189189189
2022-03-11T10:29:54Z,SAP.FLOW.TOTAL.1,0.474,2367,MS,0.3054123711340206
2022-03-11T10:29:54Z,SAP.FLOW.TOTAL.2,0.752,2365,MS,0.34011759384893714
2022-03-11T10:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T10:44:55Z,SAP.FLOW.TOTAL,0.423,2369,MS,0.35726351351351354
2022-03-11T10:44:55Z,SAP.FLOW.TOTAL.1,0.481,2367,MS,0.3099226804123711
2022-03-11T10:44:55Z,SAP.FLOW.TOTAL.2,0.716,2365,MS,0.32383536861148804
2022-03-11T10:44:55Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T10:59:54Z,SAP.FLOW.TOTAL,0.44,2369,MS,0.37162162162162166
2022-03-11T10:59:54Z,SAP.FLOW.TOTAL.1,0.539,2367,MS,0.3472938144329897
2022-03-11T10:59:54Z,SAP.FLOW.TOTAL.2,0.878,2365,MS,0.39710538218000907
2022-03-11T10:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T11:14:54Z,SAP.FLOW.TOTAL,0.447,2369,MS,0.3775337837837838
2022-03-11T11:14:54Z,SAP.FLOW.TOTAL.1,0.508,2367,MS,0.327319587628866
2022-03-11T11:14:54Z,SAP.FLOW.TOTAL.2,0.877,2365,MS,0.3966530981456355
2022-03-11T11:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T11:29:54Z,SAP.FLOW.TOTAL,0.448,2369,MS,0.3783783783783784
2022-03-11T11:29:54Z,SAP.FLOW.TOTAL.1,0.475,2367,MS,0.3060567010309278
2022-03-11T11:29:54Z,SAP.FLOW.TOTAL.2,0.775,2365,MS,0.35052012663952964
2022-03-11T11:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T11:44:54Z,SAP.FLOW.TOTAL,0.429,2369,MS,0.3623310810810811
2022-03-11T11:44:54Z,SAP.FLOW.TOTAL.1,0.516,2367,MS,0.3324742268041237
2022-03-11T11:44:54Z,SAP.FLOW.TOTAL.2,0.779,2365,MS,0.35232926277702403
2022-03-11T11:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T11:59:55Z,SAP.FLOW.TOTAL,0.424,2369,MS,0.3581081081081081
2022-03-11T11:59:55Z,SAP.FLOW.TOTAL.1,0.491,2367,MS,0.3163659793814433
2022-03-11T11:59:55Z,SAP.FLOW.TOTAL.2,0.908,2365,MS,0.41067390321121666
2022-03-11T11:59:55Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T12:14:54Z,SAP.FLOW.TOTAL,0.464,2369,MS,0.39189189189189194
2022-03-11T12:14:54Z,SAP.FLOW.TOTAL.1,0.431,2367,MS,0.2777061855670103
2022-03-11T12:14:54Z,SAP.FLOW.TOTAL.2,0.934,2365,MS,0.42243328810492997
2022-03-11T12:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T12:29:55Z,SAP.FLOW.TOTAL,0.468,2369,MS,0.3952702702702703
2022-03-11T12:29:55Z,SAP.FLOW.TOTAL.1,0.527,2367,MS,0.3395618556701031
2022-03-11T12:29:55Z,SAP.FLOW.TOTAL.2,0.999,2365,MS,0.4518317503392131
2022-03-11T12:29:55Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T12:44:54Z,SAP.FLOW.TOTAL,0.477,2369,MS,0.4028716216216216
2022-03-11T12:44:54Z,SAP.FLOW.TOTAL.1,0.499,2367,MS,0.321520618556701
2022-03-11T12:44:54Z,SAP.FLOW.TOTAL.2,0.961,2365,MS,0.43464495703301675
2022-03-11T12:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T12:59:55Z,SAP.FLOW.TOTAL,0.478,2369,MS,0.40371621621621623
2022-03-11T12:59:55Z,SAP.FLOW.TOTAL.1,0.495,2367,MS,0.31894329896907214
2022-03-11T12:59:55Z,SAP.FLOW.TOTAL.2,0.937,2365,MS,0.4237901402080507
2022-03-11T12:59:55Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T13:14:54Z,SAP.FLOW.TOTAL,0.49,2369,MS,0.41385135135135137
2022-03-11T13:14:54Z,SAP.FLOW.TOTAL.1,0.495,2367,MS,0.31894329896907214
2022-03-11T13:14:54Z,SAP.FLOW.TOTAL.2,0.908,2365,MS,0.41067390321121666
2022-03-11T13:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T13:29:54Z,SAP.FLOW.TOTAL,0.514,2369,MS,0.43412162162162166
2022-03-11T13:29:54Z,SAP.FLOW.TOTAL.1,0.536,2367,MS,0.34536082474226804
2022-03-11T13:29:54Z,SAP.FLOW.TOTAL.2,0.88,2365,MS,0.39800995024875624
2022-03-11T13:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T13:44:54Z,SAP.FLOW.TOTAL,0.494,2369,MS,0.41722972972972977
2022-03-11T13:44:54Z,SAP.FLOW.TOTAL.1,0.541,2367,MS,0.34858247422680416
2022-03-11T13:44:54Z,SAP.FLOW.TOTAL.2,0.84,2365,MS,0.37991858887381275
2022-03-11T13:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T13:59:55Z,SAP.FLOW.TOTAL,0.526,2369,MS,0.4442567567567568
2022-03-11T13:59:55Z,SAP.FLOW.TOTAL.1,0.554,2367,MS,0.35695876288659795
2022-03-11T13:59:55Z,SAP.FLOW.TOTAL.2,0.705,2365,MS,0.31886024423337855
2022-03-11T13:59:55Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T14:14:54Z,SAP.FLOW.TOTAL,0.493,2369,MS,0.41638513513513514
2022-03-11T14:14:54Z,SAP.FLOW.TOTAL.1,0.507,2367,MS,0.32667525773195877
2022-03-11T14:14:54Z,SAP.FLOW.TOTAL.2,0.776,2365,MS,0.3509724106739032
2022-03-11T14:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T14:29:54Z,SAP.FLOW.TOTAL,0.489,2369,MS,0.41300675675675674
2022-03-11T14:29:54Z,SAP.FLOW.TOTAL.1,0.516,2367,MS,0.3324742268041237
2022-03-11T14:29:54Z,SAP.FLOW.TOTAL.2,0.747,2365,MS,0.3378561736770692
2022-03-11T14:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T14:44:55Z,SAP.FLOW.TOTAL,0.535,2369,MS,0.45185810810810817
2022-03-11T14:44:55Z,SAP.FLOW.TOTAL.1,0.619,2367,MS,0.398840206185567
2022-03-11T14:44:55Z,SAP.FLOW.TOTAL.2,0.846,2365,MS,0.3826322930800543
2022-03-11T14:44:55Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T14:59:54Z,SAP.FLOW.TOTAL,0.492,2369,MS,0.41554054054054057
2022-03-11T14:59:54Z,SAP.FLOW.TOTAL.1,0.534,2367,MS,0.3440721649484536
2022-03-11T14:59:54Z,SAP.FLOW.TOTAL.2,0.875,2365,MS,0.3957485300768883
2022-03-11T14:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T15:14:54Z,SAP.FLOW.TOTAL,0.504,2369,MS,0.4256756756756757
2022-03-11T15:14:54Z,SAP.FLOW.TOTAL.1,0.504,2367,MS,0.3247422680412371
2022-03-11T15:14:54Z,SAP.FLOW.TOTAL.2,0.86,2365,MS,0.3889642695612845
2022-03-11T15:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T15:29:54Z,SAP.FLOW.TOTAL,0.493,2369,MS,0.41638513513513514
2022-03-11T15:29:54Z,SAP.FLOW.TOTAL.1,0.557,2367,MS,0.3588917525773196
2022-03-11T15:29:54Z,SAP.FLOW.TOTAL.2,0.792,2365,MS,0.35820895522388063
2022-03-11T15:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T15:44:54Z,SAP.FLOW.TOTAL,0.461,2369,MS,0.38935810810810817
2022-03-11T15:44:54Z,SAP.FLOW.TOTAL.1,0.504,2367,MS,0.3247422680412371
2022-03-11T15:44:54Z,SAP.FLOW.TOTAL.2,0.776,2365,MS,0.3509724106739032
2022-03-11T15:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T15:59:54Z,SAP.FLOW.TOTAL,0.464,2369,MS,0.39189189189189194
2022-03-11T15:59:54Z,SAP.FLOW.TOTAL.1,0.5,2367,MS,0.3221649484536082
2022-03-11T15:59:54Z,SAP.FLOW.TOTAL.2,0.725,2365,MS,0.3279059249208503
2022-03-11T15:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T16:14:54Z,SAP.FLOW.TOTAL,0.458,2369,MS,0.38682432432432434
2022-03-11T16:14:54Z,SAP.FLOW.TOTAL.1,0.521,2367,MS,0.3356958762886598
2022-03-11T16:14:54Z,SAP.FLOW.TOTAL.2,0.732,2365,MS,0.3310719131614654
2022-03-11T16:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T16:29:54Z,SAP.FLOW.TOTAL,0.439,2369,MS,0.37077702702702703
2022-03-11T16:29:54Z,SAP.FLOW.TOTAL.1,0.495,2367,MS,0.31894329896907214
2022-03-11T16:29:54Z,SAP.FLOW.TOTAL.2,0.658,2365,MS,0.29760289461782
2022-03-11T16:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T16:44:54Z,SAP.FLOW.TOTAL,0.42,2369,MS,0.3547297297297297
2022-03-11T16:44:54Z,SAP.FLOW.TOTAL.1,0.474,2367,MS,0.3054123711340206
2022-03-11T16:44:54Z,SAP.FLOW.TOTAL.2,0.588,2365,MS,0.26594301221166894
2022-03-11T16:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T16:59:54Z,SAP.FLOW.TOTAL,0.365,2369,MS,0.30827702702702703
2022-03-11T16:59:54Z,SAP.FLOW.TOTAL.1,0.474,2367,MS,0.3054123711340206
2022-03-11T16:59:54Z,SAP.FLOW.TOTAL.2,0.513,2365,MS,0.23202170963364996
2022-03-11T16:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T17:14:54Z,SAP.FLOW.TOTAL,0.33,2369,MS,0.27871621621621623
2022-03-11T17:14:54Z,SAP.FLOW.TOTAL.1,0.4,2367,MS,0.2577319587628866
2022-03-11T17:14:54Z,SAP.FLOW.TOTAL.2,0.368,2365,MS,0.1664405246494799
2022-03-11T17:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T17:29:54Z,SAP.FLOW.TOTAL,0.31,2369,MS,0.26182432432432434
2022-03-11T17:29:54Z,SAP.FLOW.TOTAL.1,0.37,2367,MS,0.2384020618556701
2022-03-11T17:29:54Z,SAP.FLOW.TOTAL.2,0.369,2365,MS,0.16689280868385348
2022-03-11T17:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T17:44:54Z,SAP.FLOW.TOTAL,0.293,2369,MS,0.2474662162162162
2022-03-11T17:44:54Z,SAP.FLOW.TOTAL.1,0.332,2367,MS,0.2139175257731959
2022-03-11T17:44:54Z,SAP.FLOW.TOTAL.2,0.325,2365,MS,0.14699231117141567
2022-03-11T17:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T17:59:54Z,SAP.FLOW.TOTAL,0.278,2369,MS,0.23479729729729734
2022-03-11T17:59:54Z,SAP.FLOW.TOTAL.1,0.322,2367,MS,0.20747422680412372
2022-03-11T17:59:54Z,SAP.FLOW.TOTAL.2,0.297,2365,MS,0.13432835820895522
2022-03-11T17:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T18:14:54Z,SAP.FLOW.TOTAL,0.261,2369,MS,0.2204391891891892
2022-03-11T18:14:54Z,SAP.FLOW.TOTAL.1,0.295,2367,MS,0.19007731958762886
2022-03-11T18:14:54Z,SAP.FLOW.TOTAL.2,0.261,2365,MS,0.11804613297150612
2022-03-11T18:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T18:29:54Z,SAP.FLOW.TOTAL,0.248,2369,MS,0.20945945945945946
2022-03-11T18:29:54Z,SAP.FLOW.TOTAL.1,0.271,2367,MS,0.1746134020618557
2022-03-11T18:29:54Z,SAP.FLOW.TOTAL.2,0.252,2365,MS,0.11397557666214383
2022-03-11T18:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T18:44:54Z,SAP.FLOW.TOTAL,0.236,2369,MS,0.19932432432432431
2022-03-11T18:44:54Z,SAP.FLOW.TOTAL.1,0.262,2367,MS,0.16881443298969073
2022-03-11T18:44:54Z,SAP.FLOW.TOTAL.2,0.238,2365,MS,0.10764360018091361
2022-03-11T18:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T18:59:54Z,SAP.FLOW.TOTAL,0.235,2369,MS,0.19847972972972971
2022-03-11T18:59:54Z,SAP.FLOW.TOTAL.1,0.237,2367,MS,0.1527061855670103
2022-03-11T18:59:54Z,SAP.FLOW.TOTAL.2,0.202,2365,MS,0.09136137494346451
2022-03-11T18:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T19:14:54Z,SAP.FLOW.TOTAL,0.215,2369,MS,0.18158783783783786
2022-03-11T19:14:54Z,SAP.FLOW.TOTAL.1,0.244,2367,MS,0.15721649484536082
2022-03-11T19:14:54Z,SAP.FLOW.TOTAL.2,0.186,2365,MS,0.08412483039348712
2022-03-11T19:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T19:29:54Z,SAP.FLOW.TOTAL,0.207,2369,MS,0.17483108108108109
2022-03-11T19:29:54Z,SAP.FLOW.TOTAL.1,0.218,2367,MS,0.1404639175257732
2022-03-11T19:29:54Z,SAP.FLOW.TOTAL.2,0.222,2365,MS,0.10040705563093624
2022-03-11T19:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T19:44:54Z,SAP.FLOW.TOTAL,0.237,2369,MS,0.20016891891891891
2022-03-11T19:44:54Z,SAP.FLOW.TOTAL.1,0.296,2367,MS,0.19072164948453607
2022-03-11T19:44:54Z,SAP.FLOW.TOTAL.2,0.192,2365,MS,0.08683853459972864
2022-03-11T19:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T19:59:54Z,SAP.FLOW.TOTAL,0.217,2369,MS,0.18327702702702703
2022-03-11T19:59:54Z,SAP.FLOW.TOTAL.1,0.24,2367,MS,0.15463917525773194
2022-03-11T19:59:54Z,SAP.FLOW.TOTAL.2,0.211,2365,MS,0.09543193125282678
2022-03-11T19:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T20:14:54Z,SAP.FLOW.TOTAL,0.19,2369,MS,0.16047297297297297
2022-03-11T20:14:54Z,SAP.FLOW.TOTAL.1,0.22,2367,MS,0.14175257731958762
2022-03-11T20:14:54Z,SAP.FLOW.TOTAL.2,0.245,2365,MS,0.11080958842152873
2022-03-11T20:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T20:29:54Z,SAP.FLOW.TOTAL,0.188,2369,MS,0.1587837837837838
2022-03-11T20:29:54Z,SAP.FLOW.TOTAL.1,0.2,2367,MS,0.1288659793814433
2022-03-11T20:29:54Z,SAP.FLOW.TOTAL.2,0.164,2365,MS,0.07417458163726821
2022-03-11T20:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T20:44:54Z,SAP.FLOW.TOTAL,0.184,2369,MS,0.1554054054054054
2022-03-11T20:44:54Z,SAP.FLOW.TOTAL.1,0.195,2367,MS,0.12564432989690721
2022-03-11T20:44:54Z,SAP.FLOW.TOTAL.2,0.198,2365,MS,0.08955223880597016
2022-03-11T20:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T20:59:54Z,SAP.FLOW.TOTAL,0.18,2369,MS,0.15202702702702703
2022-03-11T20:59:54Z,SAP.FLOW.TOTAL.1,0.066,2367,MS,0.04252577319587629
2022-03-11T20:59:54Z,SAP.FLOW.TOTAL.2,0.12,2365,MS,0.054274084124830396
2022-03-11T20:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T21:14:54Z,SAP.FLOW.TOTAL,0.168,2369,MS,0.1418918918918919
2022-03-11T21:14:54Z,SAP.FLOW.TOTAL.1,0.121,2367,MS,0.0779639175257732
2022-03-11T21:14:54Z,SAP.FLOW.TOTAL.2,0.134,2365,MS,0.060606060606060615
2022-03-11T21:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T21:29:54Z,SAP.FLOW.TOTAL,0.164,2369,MS,0.13851351351351351
2022-03-11T21:29:54Z,SAP.FLOW.TOTAL.1,0.153,2367,MS,0.09858247422680412
2022-03-11T21:29:54Z,SAP.FLOW.TOTAL.2,0.156,2365,MS,0.07055630936227951
2022-03-11T21:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T21:44:54Z,SAP.FLOW.TOTAL,0.161,2369,MS,0.13597972972972974
2022-03-11T21:44:54Z,SAP.FLOW.TOTAL.1,0.15,2367,MS,0.09664948453608246
2022-03-11T21:44:54Z,SAP.FLOW.TOTAL.2,0.199,2365,MS,0.09000452284034374
2022-03-11T21:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T21:59:54Z,SAP.FLOW.TOTAL,0.137,2369,MS,0.11570945945945947
2022-03-11T21:59:54Z,SAP.FLOW.TOTAL.1,0.129,2367,MS,0.08311855670103092
2022-03-11T21:59:54Z,SAP.FLOW.TOTAL.2,-0.018,2365,MS,-0.008141112618724558
2022-03-11T21:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T22:14:54Z,SAP.FLOW.TOTAL,0.145,2369,MS,0.12246621621621621
2022-03-11T22:14:54Z,SAP.FLOW.TOTAL.1,0.109,2367,MS,0.0702319587628866
2022-03-11T22:14:54Z,SAP.FLOW.TOTAL.2,-0.069,2365,MS,-0.03120759837177748
2022-03-11T22:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T22:29:54Z,SAP.FLOW.TOTAL,0.126,2369,MS,0.10641891891891893
2022-03-11T22:29:54Z,SAP.FLOW.TOTAL.1,0.124,2367,MS,0.07989690721649484
2022-03-11T22:29:54Z,SAP.FLOW.TOTAL.2,-0.015,2365,MS,-0.0067842605156037995
2022-03-11T22:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T22:44:54Z,SAP.FLOW.TOTAL,0.148,2369,MS,0.125
2022-03-11T22:44:54Z,SAP.FLOW.TOTAL.1,0.119,2367,MS,0.07667525773195875
2022-03-11T22:44:54Z,SAP.FLOW.TOTAL.2,0.202,2365,MS,0.09136137494346451
2022-03-11T22:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T22:59:54Z,SAP.FLOW.TOTAL,0.119,2369,MS,0.10050675675675676
2022-03-11T22:59:54Z,SAP.FLOW.TOTAL.1,0.114,2367,MS,0.07345360824742268
2022-03-11T22:59:54Z,SAP.FLOW.TOTAL.2,0.146,2365,MS,0.06603346901854365
2022-03-11T22:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T23:14:54Z,SAP.FLOW.TOTAL,0.123,2369,MS,0.10388513513513514
2022-03-11T23:14:54Z,SAP.FLOW.TOTAL.1,0.108,2367,MS,0.06958762886597938
2022-03-11T23:14:54Z,SAP.FLOW.TOTAL.2,0.131,2365,MS,0.059249208502939854
2022-03-11T23:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T23:29:54Z,SAP.FLOW.TOTAL,0.107,2369,MS,0.09037162162162163
2022-03-11T23:29:54Z,SAP.FLOW.TOTAL.1,0.094,2367,MS,0.06056701030927835
2022-03-11T23:29:54Z,SAP.FLOW.TOTAL.2,0.116,2365,MS,0.05246494798733605
2022-03-11T23:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T23:44:54Z,SAP.FLOW.TOTAL,0.119,2369,MS,0.10050675675675676
2022-03-11T23:44:54Z,SAP.FLOW.TOTAL.1,0.09,2367,MS,0.05798969072164948
2022-03-11T23:44:54Z,SAP.FLOW.TOTAL.2,0.102,2365,MS,0.04613297150610583
2022-03-11T23:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-11T23:59:54Z,SAP.FLOW.TOTAL,0.101,2369,MS,0.08530405405405406
2022-03-11T23:59:54Z,SAP.FLOW.TOTAL.1,0.068,2367,MS,0.043814432989690726
2022-03-11T23:59:54Z,SAP.FLOW.TOTAL.2,0.086,2365,MS,0.038896426956128445
2022-03-11T23:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-12T00:14:54Z,SAP.FLOW.TOTAL,0.1,2369,MS,0.08445945945945947
2022-03-12T00:14:54Z,SAP.FLOW.TOTAL.1,0.053,2367,MS,0.03414948453608247
2022-03-12T00:14:54Z,SAP.FLOW.TOTAL.2,0.071,2365,MS,0.03211216644052465
2022-03-12T00:14:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-12T00:29:54Z,SAP.FLOW.TOTAL,0.101,2369,MS,0.08530405405405406
2022-03-12T00:29:54Z,SAP.FLOW.TOTAL.1,0.056,2367,MS,0.03608247422680412
2022-03-12T00:29:54Z,SAP.FLOW.TOTAL.2,-0.026,2365,MS,-0.011759384893713252
2022-03-12T00:29:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-12T00:44:54Z,SAP.FLOW.TOTAL,0.09,2369,MS,0.07601351351351351
2022-03-12T00:44:54Z,SAP.FLOW.TOTAL.1,0.052,2367,MS,0.03350515463917526
2022-03-12T00:44:54Z,SAP.FLOW.TOTAL.2,-0.009,2365,MS,-0.004070556309362279
2022-03-12T00:44:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-12T00:59:54Z,SAP.FLOW.TOTAL,0.092,2369,MS,0.0777027027027027
2022-03-12T00:59:54Z,SAP.FLOW.TOTAL.1,0.052,2367,MS,0.03350515463917526
2022-03-12T00:59:54Z,SAP.FLOW.TOTAL.2,0.064,2365,MS,0.028946178199909547
2022-03-12T00:59:54Z,SAP.FLOW.TOTAL.3,NA,2360,MS,NA
2022-03-12T01:14:54Z,SAP.FLOW.TOTAL,0.096,2369,MS,0.08108108108108109
