"","tree","plot","site","species","date","time","week","lwc_bulk","rep","lwc_leaf","mpa"
"290",20,"High","Cucu Mesa","LEU",2022-03-08,"PD",10,NA,"6",2.42658227848101,1.08
"291",20,"High","Cucu Mesa","LEU",2022-03-08,"MD",10,NA,"7",0.320192307692308,2.14
"292",20,"High","Cucu Mesa","LEU",2022-03-08,"MD",10,NA,"1",1.40983606557377,2.45
"293",20,"High","Cucu Mesa","LEU",2022-03-08,"PD",10,NA,"1",2.26625,1.19
"294",20,"High","Cucu Mesa","LEU",2022-03-08,"MD",10,NA,"2",1.08354430379747,1.97
"295",20,"High","Cucu Mesa","LEU",2022-03-08,"PD",10,NA,"2",2.63653846153846,1.17
"296",20,"High","Cucu Mesa","LEU",2022-03-08,"MD",10,NA,"3",1.46666666666667,2.02
"297",20,"High","Cucu Mesa","LEU",2022-03-08,"PD",10,NA,"3",2.33626373626374,1.06
"298",20,"High","Cucu Mesa","LEU",NA,"PD",14,NA,"2",NA,NA
"299",20,"High","Cucu Mesa","LEU",2022-04-13,"MD",15,NA,"1",1.08720930232558,2.013
"300",20,"High","Cucu Mesa","LEU",NA,"PD",15,NA,"3",NA,NA
"301",20,"High","Cucu Mesa","LEU",2022-03-08,"PD",10,NA,"7",2.23544303797468,1.39
"302",20,"High","Cucu Mesa","LEU",NA,"PD",15,NA,"2",NA,NA
"303",20,"High","Cucu Mesa","LEU",2022-04-13,"MD",15,NA,"3",1.08049535603715,2.415
"304",20,"High","Cucu Mesa","LEU",2022-04-04,"MD",14,1.15,"1",NA,1.45
"305",20,"High","Cucu Mesa","LEU",NA,"PD",14,NA,"1",NA,NA
"306",20,"High","Cucu Mesa","LEU",NA,"MD",10,NA,"8",NA,NA
"307",20,"High","Cucu Mesa","LEU",2022-03-08,"PD",10,NA,"8",2.14939759036145,1.24
"308",20,"High","Cucu Mesa","LEU",2022-04-13,"MD",15,NA,"5",1.25650557620818,1.921
"309",20,"High","Cucu Mesa","LEU",NA,"PD",15,NA,"5",NA,NA
"310",20,"High","Cucu Mesa","LEU",2022-04-04,"MD",14,1.15,"2",NA,1.45
"311",20,"High","Cucu Mesa","LEU",NA,"PD",15,NA,"4",NA,NA
"312",20,"High","Cucu Mesa","LEU",2022-04-13,"MD",15,NA,"4",1.20194174757282,2.221
"313",20,"High","Cucu Mesa","LEU",2022-04-13,"MD",15,NA,"6",0.942307692307692,1.821
"314",2004,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.709677419354839,"1",NA,3.658
"315",2004,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.795422935895815,"1",NA,1.712
"316",2004,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.57945945945946,"1",NA,2.52
"317",2004,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.957777777777778,"4",NA,0.984
"318",2004,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,1.01301729162619,"4",NA,0.475
"319",2004,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.709677419354839,"2",NA,2.448
"320",2004,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.795422935895815,"2",NA,1.897
"321",2004,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.709677419354839,"3",NA,2.179
"322",2004,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.848285922684172,"1",0.757042253521127,2.2
"323",2004,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.889679715302491,"3",NA,2.744
"324",2004,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.957777777777778,"3",NA,1.037
"325",2004,"High","Cucu Mesa","blue oak",NA,"MD",17,NA,"4",NA,NA
"326",2004,"High","Cucu Mesa","blue oak",2022-09-16,"PD",38,1.74592149895009,NA,NA,NA
"327",2004,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.57945945945946,"2",NA,2.15
"328",2004,"High","Cucu Mesa","blue oak",NA,"MD",29,NA,"3",NA,NA
"329",2004,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.57945945945946,"3",NA,2.08
"330",2004,"High","Cucu Mesa","blue oak",NA,"MD",29,NA,"4",NA,NA
"331",2004,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.57945945945946,"4",NA,1.75
"332",2004,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.795422935895815,"3",NA,1.844
"333",2004,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.709677419354839,"4",NA,2.498
"334",2004,"High","Cucu Mesa","blue oak",NA,"PD",21,NA,"4",NA,NA
"335",2004,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.709677419354839,"5",NA,2.646
"336",2004,"High","Cucu Mesa","blue oak",NA,"PD",21,NA,"5",NA,NA
"337",2004,"High","Cucu Mesa","blue oak",NA,"MD",29,NA,"1",NA,NA
"338",2004,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.76186868686869,"1",1.82105263157895,1.68
"339",2004,"High","Cucu Mesa","blue oak",NA,"MD",29,NA,"2",NA,NA
"340",2004,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,1.01301729162619,"3",NA,0.393
"341",2004,"High","Cucu Mesa","blue oak",NA,"MD",14,NA,"4",NA,NA
"342",2004,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"1",NA,NA
"343",2004,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.848285922684172,"2",0.762755102040816,2.2
"344",2004,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"2",NA,NA
"345",2004,"High","Cucu Mesa","blue oak",NA,"MD",29,NA,"5",NA,NA
"346",2004,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.57945945945946,"5",NA,2.19
"347",2004,"High","Cucu Mesa","blue oak",NA,"MD",NA,NA,NA,NA,NA
"348",2004,"High","Cucu Mesa","blue oak",NA,"PD",NA,NA,NA,1.01301729162619,NA
"349",2004,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,1.01301729162619,"1",NA,0.405
"350",2004,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"2",0.824464831804281,2.35
"351",2004,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,1.01301729162619,"2",NA,0.284
"352",2004,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"3",0.767843726521413,2.4
"353",2004,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.03,"2",2.13529411764706,0.205
"354",2004,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.848285922684172,"3",0.869806094182826,NA
"355",2004,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.03,"1",2.00769230769231,0.29
"356",2004,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.76186868686869,"2",1.77777777777778,1.76
"357",2004,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.957777777777778,"1",NA,0.918
"358",2004,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.889679715302491,"2",NA,2.6
"359",2004,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"3",NA,NA
"360",2004,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.889679715302491,"1",NA,2.518
"361",2004,"High","Cucu Mesa","blue oak",NA,"MD",10,NA,"4",NA,NA
"362",2004,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.03,"4",1.96153846153846,0.3
"363",2004,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.957777777777778,"2",NA,0.799
"364",2004,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.03,"3",1.975,0.539
"365",2004,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.76186868686869,"3",1.81578947368421,1.52
"366",2004,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"1",0.791634689178818,2.4
"367",2005,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,1.03670053795577,"1",NA,0.428
"368",2005,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.06253164556962,"2",2.09382716049383,1.06
"369",2005,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.60197368421053,"3",1.68771929824561,1.51
"370",2005,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.94634555785124,"3",0.893815635939323,1.623
"371",2005,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.634094616639478,"3",NA,4.2
"372",2005,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.94634555785124,"2",0.903225806451613,1.561
"373",2005,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"2",NA,NA
"374",2005,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.06253164556962,"1",2.02631578947368,1.03
"375",2005,"High","Cucu Mesa","blue oak",NA,"PD",NA,NA,NA,1.03670053795577,NA
"376",2005,"High","Cucu Mesa","blue oak",NA,"PD",10,NA,"3",NA,NA
"377",2005,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.60197368421053,"2",1.73768115942029,1.51
"378",2005,"High","Cucu Mesa","blue oak",NA,"MD",NA,NA,NA,NA,NA
"379",2005,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.896278003175163,"1",NA,1.79
"380",2005,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.755717255717256,"2",NA,3
"381",2005,"High","Cucu Mesa","blue oak",NA,"PD",29,NA,"2",NA,NA
"382",2005,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.755717255717256,"1",NA,3.05
"383",2005,"High","Cucu Mesa","blue oak",NA,"PD",29,NA,"1",NA,NA
"384",2005,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.634094616639478,"2",NA,4.4
"385",2005,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.915650406504065,"3",NA,2.829
"386",2005,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.94634555785124,"1",0.889807162534435,1.666
"387",2005,"High","Cucu Mesa","blue oak",NA,"PD",29,NA,"3",NA,NA
"388",2005,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,1.00491883915396,"2",NA,0.847
"389",2005,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"1",0.846014492753623,2.1
"390",2005,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"3",NA,NA
"391",2005,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,1.00491883915396,"3",NA,0.992
"392",2005,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"3",0.86,2.15
"393",2005,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.634094616639478,"1",NA,4.4
"394",2005,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.896278003175163,"3",NA,1.6
"395",2005,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.60197368421053,"1",1.50810810810811,1.38
"396",2005,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"1",NA,NA
"397",2005,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.915650406504065,"2",NA,2.867
"398",2005,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.755717255717256,"3",NA,2.95
"399",2005,"High","Cucu Mesa","blue oak",NA,"PD",14,NA,"3",NA,NA
"400",2005,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"2",0.852066715010878,2.15
"401",2005,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,1.03670053795577,"2",NA,0.431
"402",2005,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.915650406504065,"1",NA,2.503
"403",2005,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,1.00491883915396,"1",NA,0.914
"404",2005,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.896278003175163,"2",NA,1.798
"405",2006,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,17.7615750060391,"2",NA,1.778
"406",2006,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.71007371007371,"2",NA,3.134
"407",2006,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.12273641851107,"1",1.94,0.925
"408",2006,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"3",NA,NA
"409",2006,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"2",NA,NA
"410",2006,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.860544417661238,"1",0.765845070422535,1.94
"411",2006,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"1",0.816842105263158,2.1
"412",2006,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.860544417661238,"2",0.768849206349206,1.641
"413",2006,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"1",NA,NA
"414",2006,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.860544417661238,"3",0.785992217898833,1.6
"415",2006,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.71007371007371,"1",NA,3.374
"416",2006,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,17.7615750060391,"1",NA,1.781
"417",2006,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.628070175438596,"1",NA,2.75
"418",2006,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.956377604714797,"2",NA,0.592
"419",2006,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.637735849056604,"2",NA,4.7
"420",2006,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.628070175438596,"2",NA,2.58
"421",2006,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"3",0.820588235294117,2.2
"422",2006,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.71007371007371,"3",NA,3.09
"423",2006,"High","Cucu Mesa","blue oak",NA,"MD",NA,NA,NA,NA,NA
"424",2006,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.628070175438596,"4",NA,2.6
"425",2006,"High","Cucu Mesa","blue oak",NA,"PD",NA,NA,NA,0.956377604714797,NA
"426",2006,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.956377604714797,"3",NA,0.521
"427",2006,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"2",0.818181818181818,2.1
"428",2006,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,NA,"3",NA,2.735
"429",2006,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.93878954607978,"3",NA,0.988
"430",2006,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.93878954607978,"1",NA,0.968
"431",2006,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.69872611464968,"2",1.74107142857143,1.41
"432",2006,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,17.7615750060391,"3",NA,1.742
"433",2006,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.69872611464968,"1",1.54782608695652,1.51
"434",2006,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.637735849056604,"1",NA,4.3
"435",2006,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.956377604714797,"1",NA,0.509
"436",2006,"High","Cucu Mesa","blue oak",NA,"PD",10,NA,"3",NA,NA
"437",2006,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.69872611464968,"3",1.7537037037037,1.3
"438",2006,"High","Cucu Mesa","blue oak",NA,"MD",29,NA,"4",NA,NA
"439",2006,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.93878954607978,"2",NA,1.018
"440",2006,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,2.12273641851107,"2",2.01470588235294,0.97
"441",2006,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.628070175438596,"3",NA,3.17
"442",2006,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,NA,"1",NA,2.638
"443",2006,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.637735849056604,"3",NA,4.4
"444",2006,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,NA,"2",NA,2.778
"445",2007,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"3",NA,NA
"446",2007,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.859447004608295,"1",NA,2.261
"447",2007,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.968197278911565,"2",0.745798319327731,1.72
"448",2007,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"2",NA,NA
"449",2007,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.968197278911565,"3",0.752351097178683,1.6
"450",2007,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.90597539543058,"1",NA,1.018
"451",2007,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.859447004608295,"2",NA,2.664
"452",2007,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.90597539543058,"2",NA,0.836
"453",2007,"High","Cucu Mesa","blue oak",2022-09-16,"PD",38,1.79002756201453,NA,NA,NA
"454",2007,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.698162729658793,"1",NA,3.35
"455",2007,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,NA,"1",NA,1.668
"456",2007,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.698162729658793,"2",NA,3.25
"457",2007,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,NA,"2",NA,1.78
"458",2007,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.698162729658793,"3",NA,3.6
"459",2007,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.46893203883495,"3",1.34736842105263,1.9
"460",2007,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"1",0.751912568306011,2.1
"461",2007,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.871411718442784,"1",NA,0.4
"462",2007,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"2",0.798473282442748,2.1
"463",2007,"High","Cucu Mesa","blue oak",2022-04-27,"MD",17,0.859447004608295,"3",NA,2.354
"464",2007,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.90597539543058,"3",NA,1.056
"465",2007,"High","Cucu Mesa","blue oak",NA,"MD",17,NA,"4",NA,NA
"466",2007,"High","Cucu Mesa","blue oak",2022-04-27,"PD",17,0.90597539543058,"4",NA,1.046
"467",2007,"High","Cucu Mesa","blue oak",NA,"PD",NA,NA,NA,0.871411718442784,NA
"468",2007,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.46893203883495,"1",1.27142857142857,1.8
"469",2007,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,1.59406060606061,"1",1.45681818181818,0.916
"470",2007,"High","Cucu Mesa","blue oak",2022-03-08,"MD",10,1.46893203883495,"2",22.475,1.61
"471",2007,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,1.59406060606061,"2",1.7025641025641,0.671
"472",2007,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.871411718442784,"2",NA,0.271
"473",2007,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,NA,"3",NA,1.569
"474",2007,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.579726651480638,"1",NA,4
"475",2007,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.643740095087163,"1",NA,2.22
"476",2007,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.871411718442784,"4",NA,0.42
"477",2007,"High","Cucu Mesa","blue oak",NA,"MD",14,NA,"3",NA,NA
"478",2007,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.871411718442784,"3",NA,0.376
"479",2007,"High","Cucu Mesa","blue oak",NA,"MD",14,NA,"4",NA,NA
"480",2007,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.643740095087163,"3",NA,2.4
"481",2007,"High","Cucu Mesa","blue oak",2022-04-13,"MD",15,0.968197278911565,"1",17382.9662447257,1.8
"482",2007,"High","Cucu Mesa","blue oak",NA,"PD",15,NA,"1",NA,NA
"483",2007,"High","Cucu Mesa","blue oak",2022-03-08,"PD",10,1.59406060606061,"3",1.52941176470588,0.858
"484",2007,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.579726651480638,"2",NA,4.5
"485",2007,"High","Cucu Mesa","blue oak",2022-07-19,"PD",29,0.643740095087163,"2",NA,2.35
"486",2007,"High","Cucu Mesa","blue oak",2022-07-19,"MD",29,0.579726651480638,"3",NA,4.2
"487",2007,"High","Cucu Mesa","blue oak",NA,"MD",NA,NA,NA,NA,NA
"488",2008,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.865671641791045,"2",NA,1.93
"489",2008,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.933194154488518,"2",NA,0.655
"490",2008,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.692063492063492,"2",NA,3.05
"491",2008,"High","Cucu Mesa","blue oak",NA,"PD",NA,NA,NA,0.933194154488518,NA
"492",2008,"High","Cucu Mesa","blue oak",2022-04-04,"PD",14,0.933194154488518,"1",NA,0.698
"493",2008,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"1",0.808433734939759,1.8
"494",2008,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.692063492063492,"1",NA,3.45
"495",2008,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"3",0.829166666666667,1.75
"496",2008,"High","Cucu Mesa","blue oak",2022-04-04,"MD",14,NA,"2",0.790123456790123,2.1
"497",2008,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.865671641791045,"3",NA,1.638
"498",2008,"High","Cucu Mesa","blue oak",NA,"PD",14,NA,"3",NA,NA
"499",2008,"High","Cucu Mesa","blue oak",2022-05-23,"PD",21,0.865671641791045,"1",NA,1.64
"500",2008,"High","Cucu Mesa","blue oak",NA,"MD",NA,NA,NA,NA,NA
"501",2008,"High","Cucu Mesa","blue oak",2022-05-23,"MD",21,0.692063492063492,"3",NA,3.4
"502",2009,"Hobbiton","LL","blue oak",2022-05-09,"MD",19,0.686443433029909,"2",NA,2.86
"503",2009,"Hobbiton","LL","blue oak",2022-05-09,"MD",19,0.686443433029909,"1",NA,2.785
"504",2009,"Hobbiton","LL","blue oak",NA,"PD",19,NA,"2",NA,NA
"505",2009,"Hobbiton","LL","blue oak",NA,"PD",18,NA,"5",NA,NA
"506",2009,"Hobbiton","LL","blue oak",NA,"PD",19,NA,"3",NA,NA
"507",2009,"Hobbiton","LL","blue oak",NA,"PD",19,NA,"1",NA,NA
"508",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"2",1.31397849462366,1.1
"509",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"2",1.31397849462366,1.1
"510",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"2",1.31397849462366,1.12
"511",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"2",1.31397849462366,1.12
"512",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.31397849462366,"2",NA,1.1
"513",2009,"Hobbiton","LL","blue oak",2022-09-16,"MD",38,1.50388437217706,NA,NA,NA
"514",2009,"Hobbiton","LL","blue oak",2022-05-09,"MD",19,0.686443433029909,"3",NA,3.134
"515",2009,"Hobbiton","LL","blue oak",2022-03-25,"MD",13,1.13333333333333,"2",1.13333333333333,NA
"516",2009,"Hobbiton","LL","blue oak",NA,"MD",13,1.13333333333333,"2",1.13333333333333,NA
"517",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"2",NA,1.1
"518",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"2",NA,1.1
"519",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"2",NA,1.12
"520",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"2",NA,1.12
"521",2009,"Hobbiton","LL","blue oak",2022-04-25,"MD",17,0.84174624829468,"1",NA,3.134
"522",2009,"Hobbiton","LL","blue oak",2022-04-25,"PD",17,0.885623229461756,"1",NA,1.314
"523",2009,"Hobbiton","LL","blue oak",2022-04-25,"MD",17,0.84174624829468,"2",NA,2.924
"524",2009,"Hobbiton","LL","blue oak",2022-04-25,"PD",17,0.885623229461756,"2",NA,1.258
"525",2009,"Hobbiton","LL","blue oak",2022-04-25,"MD",17,0.84174624829468,"3",NA,3.042
"526",2009,"Hobbiton","LL","blue oak",2022-04-25,"PD",17,0.885623229461756,"3",NA,1.256
"527",2009,"Hobbiton","LL","blue oak",2022-08-18,"MD",33,1.59133771929825,NA,NA,NA
"528",2009,"Hobbiton","LL","blue oak",2022-05-04,"MD",18,0.686443433029909,"1",NA,2.785
"529",2009,"Hobbiton","LL","blue oak",NA,"PD",18,NA,"1",NA,NA
"530",2009,"Hobbiton","LL","blue oak",2022-05-04,"MD",18,0.686443433029909,"2",NA,2.86
"531",2009,"Hobbiton","LL","blue oak",NA,"PD",18,NA,"2",NA,NA
"532",2009,"Hobbiton","LL","blue oak",2022-05-04,"MD",18,0.686443433029909,"3",NA,3.134
"533",2009,"Hobbiton","LL","blue oak",NA,"PD",18,NA,"3",NA,NA
"534",2009,"Hobbiton","LL","blue oak",2022-05-04,"MD",18,0.686443433029909,"4",NA,3.071
"535",2009,"Hobbiton","LL","blue oak",NA,"PD",18,NA,"4",NA,NA
"536",2009,"Hobbiton","LL","blue oak",2022-05-04,"MD",18,0.686443433029909,"5",NA,2.921
"537",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.31397849462366,"3",1.31397849462366,1.07
"538",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.31397849462366,"3",1.31397849462366,1.07
"539",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.31397849462366,"3",NA,1.45
"540",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.31397849462366,"3",NA,1.45
"541",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.31397849462366,"3",NA,1.07
"542",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.31397849462366,"3",NA,1.07
"543",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"3",1.31397849462366,1.45
"544",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"3",1.31397849462366,1.45
"545",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"3",1.31397849462366,1.07
"546",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"3",1.31397849462366,1.07
"547",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"3",NA,1.45
"548",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"3",NA,1.45
"549",2009,"Hobbiton","LL","blue oak",2022-03-25,"PD",13,1.3695652173913,"3",NA,1.07
"550",2009,"Hobbiton","LL","blue oak",2022-03-30,"PD",13,1.3695652173913,"3",NA,1.07
"551",2009,"Hobbiton","LL","blue oak",2022-03-25,"MD",13,1.13333333333333,"4",1.13333333333333,2.25
"552",2009,"Hobbiton","LL","blue oak",NA,"PD",13,NA,"4",NA,NA
"553",2009,"Hobbiton","LL","blue oak",2022-04-06,"MD",14,NA,"1",1.12252964426877,2.9
"554",2009,"Hobbiton","LL","blue oak",NA,"PD",14,NA,"1",NA,NA
"555",2009,"Hobbiton","LL","blue oak",2022-04-06,"MD",14,NA,"2",0.955947136563877,3
"556",2009,"Hobbiton","LL","blue oak",NA,"PD",14,NA,"2",NA,NA
"557",2009,"Hobbiton","LL","blue oak",2022-04-13,"MD",15,0.898594758830232,"1",0.846453624318005,1.888
