tree,date_wc,time,lwc_bulk,lwc_leaf,rep,dm_g
2346,2022-03-30,pd,1.33788819875776,NA,3,NA
2346,2022-04-06,md,NA,0.985074626865671,1,NA
2346,2022-04-06,md,NA,0.991501416430595,2,NA
2346,2022-04-06,md,NA,0.957040572792363,3,NA
2346,2022-04-13,md,0.755535553555356,25.7458333333333,1,NA
2346,2022-04-11,pd,1.11004184100418,0.775,1,NA
2346,2022-04-13,md,0.755535553555356,0.688715953307393,2,NA
2346,2022-04-11,pd,1.11004184100418,0.716923076923077,2,NA
2346,2022-04-13,md,0.755535553555356,0.705329153605016,3,NA
2346,2022-04-11,pd,1.11004184100418,0.847368421052632,3,NA
2346,2022-04-11,pd,1.11004184100418,0.7,4,NA
2346,2022-04-27,md,0.838321942022154,NA,1,NA
2346,2022-04-25,md,0.838321942022154,NA,1,NA
2346,2022-04-25,pd,0.844660194174757,NA,1,NA
2346,2022-04-27,pd,0.844660194174757,NA,1,NA
2346,2022-04-27,md,0.838321942022154,NA,2,NA
2346,2022-04-25,md,0.838321942022154,NA,2,NA
2346,2022-04-25,pd,0.844660194174757,NA,2,NA
2346,2022-04-27,pd,0.844660194174757,NA,2,NA
2346,2022-04-27,md,0.838321942022154,NA,3,NA
2346,2022-04-25,md,0.838321942022154,NA,3,NA
2346,2022-04-27,pd,0.844660194174757,NA,3,NA
2346,2022-04-25,pd,0.844660194174757,NA,3,NA
2346,2022-05-04,md,0.732686607383455,NA,1,NA
2346,2022-05-04,md,0.732686607383455,NA,2,NA
2346,2022-05-04,md,0.732686607383455,NA,3,NA
2346,2022-05-09,md,0.792486415589283,NA,1,NA
2346,2022-05-09,pd,0.748837209302326,NA,1,NA
2346,2022-05-09,md,0.792486415589283,NA,2,NA
2346,2022-05-09,pd,0.748837209302326,NA,2,NA
2346,2022-05-09,md,0.792486415589283,NA,3,NA
2346,2022-05-09,pd,0.748837209302326,NA,3,NA
2346,2022-05-09,pd,0.748837209302326,NA,4,NA
2346,2022-05-23,md,0.674863387978142,NA,1,NA
2346,2022-05-23,pd,0.819505094614265,NA,1,NA
2346,2022-05-23,md,0.674863387978142,NA,2,NA
2346,2022-05-23,pd,0.819505094614265,NA,2,NA
2346,2022-07-19,md,0.515032679738562,NA,1,NA
2346,2022-07-19,pd,0.585975609756098,NA,1,NA
2346,2022-07-19,md,0.515032679738562,NA,2,NA
2346,2022-07-19,pd,0.585975609756098,NA,2,NA
2346,2022-07-19,pd,0.585975609756098,NA,3,NA
2346,NA,pd,NA,1.11004184100418,NA,NA
2347,2022-03-08,md,0.9,0.795333333333333,1,NA
2347,2022-03-08,md,0.9,0.88,2,NA
2347,2022-03-08,md,0.9,0.83,3,NA
2347,2022-03-08,md,0.9,0.874509803921569,4,NA
2347,2022-03-15,md,1.73238636363636,1.43333333333333,1,NA
2347,2022-03-15,md,1.73238636363636,13.66,2,NA
2347,2022-03-15,md,1.73238636363636,1.48333333333333,3,NA
2347,2022-03-15,md,1.73238636363636,1.5,4,NA
2347,2022-03-30,pd,1.35562913907285,NA,1,NA
2347,2022-03-30,pd,1.35562913907285,NA,2,NA
2347,2022-03-30,pd,1.35562913907285,NA,3,NA
2347,2022-04-06,md,NA,1.28227194492255,1,NA
2347,2022-04-06,md,NA,1.04726368159204,2,NA
2347,2022-04-06,md,NA,1.06880733944954,3,NA
2347,2022-04-13,md,0.962325298764432,0.877828054298643,1,NA
2347,2022-04-11,pd,1.00784708249497,0.97875,1,NA
2347,2022-04-13,md,0.962325298764432,0.879345603271984,2,NA
2347,2022-04-11,pd,1.00784708249497,0.961467889908257,2,NA
2347,2022-04-13,md,0.962325298764432,0.865619546247819,3,NA
2347,2022-04-11,pd,1.00784708249497,0.976271186440678,3,NA
2347,2022-04-25,md,0.952044266830618,NA,1,NA
2347,2022-04-27,md,0.952044266830618,NA,1,NA
2347,2022-04-27,pd,0.992244952533761,NA,1,NA
2347,2022-04-25,pd,0.992244952533761,NA,1,NA
2347,2022-04-27,md,0.952044266830618,NA,2,NA
2347,2022-04-25,md,0.952044266830618,NA,2,NA
2347,2022-04-27,pd,0.992244952533761,NA,2,NA
2347,2022-04-25,pd,0.992244952533761,NA,2,NA
2347,2022-04-25,md,0.952044266830618,NA,3,NA
2347,2022-04-27,md,0.952044266830618,NA,3,NA
2347,2022-04-25,pd,0.992244952533761,NA,3,NA
2347,2022-04-27,pd,0.992244952533761,NA,3,NA
2347,2022-05-04,md,0.791116832957837,NA,1,NA
2347,2022-05-04,md,0.791116832957837,NA,2,NA
2347,2022-05-04,md,0.791116832957837,NA,3,NA
2347,2022-05-04,md,0.791116832957837,NA,4,NA
2347,2022-05-04,md,0.791116832957837,NA,5,NA
2347,2022-05-04,md,0.791116832957837,NA,6,NA
2347,2022-05-04,md,0.791116832957837,NA,7,NA
2347,2022-05-09,md,0.87332838038633,NA,1,NA
2347,2022-05-09,pd,0.791845493562232,NA,1,NA
2347,2022-05-09,md,0.87332838038633,NA,2,NA
2347,2022-05-09,pd,0.791845493562232,NA,2,NA
2347,2022-05-09,md,0.87332838038633,NA,3,NA
2347,2022-05-09,pd,0.791845493562232,NA,3,NA
2347,2022-05-09,pd,0.791845493562232,NA,4,NA
2347,2022-05-09,pd,0.791845493562232,NA,5,NA
2347,2022-05-23,md,0.818181818181818,NA,1,NA
2347,2022-05-23,pd,0.917211328976035,NA,1,NA
2347,2022-05-23,md,0.818181818181818,NA,2,NA
2347,2022-05-23,pd,0.917211328976035,NA,2,NA
2347,2022-05-23,md,0.818181818181818,NA,3,NA
2347,2022-05-23,pd,0.917211328976035,NA,3,NA
2347,2022-07-19,md,0.636344086021505,NA,1,NA
2347,2022-07-19,pd,0.622371638141809,NA,1,NA
2347,2022-07-19,md,0.636344086021505,NA,2,NA
2347,2022-07-19,pd,0.622371638141809,NA,2,NA
2347,2022-07-19,md,0.636344086021505,NA,3,NA
2347,2022-07-19,pd,0.622371638141809,NA,3,NA
2347,2022-07-19,md,0.636344086021505,NA,4,NA
2347,2022-07-19,pd,0.622371638141809,NA,4,NA
2347,NA,pd,NA,1.00784708249497,NA,NA
2349,2022-03-15,md,0.644086021505376,0.646153846153846,1,NA
2349,2022-03-15,pd,NA,0.642424242424242,1,NA
2349,2022-03-15,md,0.644086021505376,0.651428571428571,2,NA
2349,2022-03-15,pd,NA,0.545454545454545,2,NA
2352,2022-03-08,md,0.585526315789474,0.640666666666667,1,NA
2352,2022-03-08,pd,0.63353751914242,0.638157894736842,1,NA
2352,2022-03-08,md,0.585526315789474,0.663636363636363,2,NA
2352,2022-03-08,pd,0.63353751914242,0.623076923076923,2,NA
2352,2022-03-08,md,0.585526315789474,0.721,3,NA
2352,2022-03-08,pd,0.63353751914242,1.82105263157895,3,NA
2352,2022-03-08,md,0.585526315789474,0.603053435114504,4,NA
2352,2022-03-08,md,0.585526315789474,0.651388888888889,5,NA
2352,2022-03-08,md,0.585526315789474,0.61779661016949206,6,NA
2352,2022-03-25,pd,0.628506787330317,-0.423076923076923,1,NA
2352,2022-03-25,pd,0.628506787330317,-0.660633484162896,1,NA
2352,2022-03-25,pd,0.628506787330317,0.628506787330317,1,NA
2352,2022-03-25,pd,0.628506787330317,-0.423076923076923,2,NA
2352,2022-03-25,pd,0.628506787330317,-0.660633484162896,2,NA
2352,2022-03-25,pd,0.628506787330317,0.628506787330317,2,NA
2352,2022-03-25,pd,0.628506787330317,-0.423076923076923,3,NA
2352,2022-03-25,pd,0.628506787330317,-0.660633484162896,3,NA
2352,2022-03-25,pd,0.628506787330317,0.628506787330317,3,NA
2352,2022-03-30,pd,0.556689342403628,NA,1,NA
2352,2022-03-30,pd,0.556689342403628,NA,2,NA
2352,2022-03-30,pd,0.556689342403628,NA,3,NA
2352,2022-03-30,pd,0.556689342403628,NA,4,NA
2352,2022-04-13,md,0.82598235765838,0.540350877192982,1,NA
2352,2022-04-11,pd,0.572611464968153,0.535779816513761,1,NA
2352,2022-04-13,md,0.82598235765838,0.759651307596513,2,NA
2352,2022-04-11,pd,0.572611464968153,0.531055900621118,2,NA
2352,2022-04-13,md,0.82598235765838,0.714685314685315,3,NA
2352,2022-04-11,pd,0.572611464968153,0.515294117647059,3,NA
2352,2022-04-13,md,0.82598235765838,0.758162031438936,4,NA
2352,2022-04-11,pd,0.572611464968153,0.535897435897436,4,NA
2352,2022-04-11,pd,0.572611464968153,0.504347826086956,5,NA
2352,2022-04-25,md,0.544943820224719,NA,1,NA
2352,2022-04-25,pd,0.563225506887479,NA,1,NA
2352,2022-04-25,md,0.544943820224719,NA,2,NA
2352,2022-04-25,pd,0.563225506887479,NA,2,NA
2352,2022-04-25,md,0.544943820224719,NA,3,NA
2352,2022-04-25,pd,0.563225506887479,NA,3,NA
2352,2022-04-25,pd,0.563225506887479,NA,4,NA
2352,2022-05-04,md,0.518165378924873,NA,1,NA
2352,2022-05-04,md,0.518165378924873,NA,2,NA
2352,2022-05-04,md,0.518165378924873,NA,3,NA
2352,2022-05-04,md,0.518165378924873,NA,4,NA
2352,2022-05-09,md,0.558605544880593,NA,1,NA
2352,2022-05-09,pd,0.656686626746507,NA,1,NA
2352,2022-05-09,md,0.558605544880593,NA,2,NA
2352,2022-05-09,pd,0.656686626746507,NA,2,NA
2352,2022-05-09,md,0.558605544880593,NA,3,NA
2352,2022-05-09,pd,0.656686626746507,NA,3,NA
2352,2022-05-09,pd,0.656686626746507,NA,4,NA
2352,2022-05-09,pd,0.656686626746507,NA,5,NA
2352,2022-05-09,pd,0.656686626746507,NA,6,NA
2352,2022-05-23,md,0.457358870967742,NA,1,NA
2352,2022-05-23,pd,0.542130365659777,NA,1,NA
2352,2022-05-23,md,0.457358870967742,NA,2,NA
2352,2022-05-23,pd,0.542130365659777,NA,2,NA
2352,2022-05-23,md,0.457358870967742,NA,3,NA
2352,2022-05-23,pd,0.542130365659777,NA,3,NA
2352,2022-05-23,md,0.457358870967742,NA,4,NA
2352,2022-05-23,pd,0.542130365659777,NA,4,NA
2352,2022-05-23,md,0.457358870967742,NA,5,NA
2352,2022-07-19,md,0.402107728337237,NA,1,NA
2352,2022-07-19,pd,0.558181818181818,NA,1,NA
2352,2022-07-19,md,0.402107728337237,NA,2,NA
2352,2022-07-19,pd,0.558181818181818,NA,2,NA
2352,2022-07-19,md,0.402107728337237,NA,3,NA
2352,2022-07-19,pd,0.558181818181818,NA,3,NA
2352,2022-07-19,pd,0.558181818181818,NA,4,NA
2352,2022-02-28,md,NA,0.50561797752809,1,NA
2352,2022-02-28,md,NA,0.638888888888889,2,NA
2352,2022-02-28,md,NA,0.630769230769231,3,NA
2352,2022-02-28,md,NA,0.614457831325301,4,NA
2352,2022-02-28,md,NA,0.583333333333333,5,NA
2352,NA,md,NA,0.613571428571428,1,NA
2352,NA,md,NA,0.599305555555556,2,NA
2352,NA,md,NA,0.562328767123288,3,NA
2352,NA,md,NA,0.607017543859649,4,NA
2352,NA,pd,NA,0.572611464968153,NA,NA
2354,2022-03-08,md,0.674677419354839,0.646285714285715,1,NA
2354,2022-03-08,pd,0.669375736160189,0.63859649122807,1,NA
2354,2022-03-08,md,0.674677419354839,0.710843373493976,2,NA
2354,2022-03-08,pd,0.669375736160189,0.679617834394904,2,NA
2354,2022-03-08,md,0.674677419354839,0.656349206349206,3,NA
2354,2022-03-08,pd,0.669375736160189,0.697247706422018,3,NA
2354,2022-03-08,md,0.674677419354839,0.628761061946903,4,NA
2354,2022-03-08,pd,0.669375736160189,0.7,4,NA
2354,2022-03-25,md,0.701612903225806,0.701612903225806,1,NA
2354,2022-03-25,pd,0.957191137814495,0.957191137814495,1,NA
2354,2022-03-25,pd,0.957191137814495,-0.534359744648892,1,NA
2354,2022-03-25,md,0.701612903225806,0.701612903225806,2,NA
2354,2022-03-25,pd,0.957191137814495,0.957191137814495,2,NA
2354,2022-03-25,pd,0.957191137814495,-0.534359744648892,2,NA
2354,2022-03-25,md,0.701612903225806,0.701612903225806,3,NA
2354,2022-03-25,pd,0.957191137814495,0.957191137814495,3,NA
2354,2022-03-25,pd,0.957191137814495,-0.534359744648892,3,NA
2354,2022-03-25,md,0.701612903225806,0.701612903225806,4,NA
2354,2022-03-25,md,0.701612903225806,0.701612903225806,5,NA
2354,2022-03-30,pd,1.00911808669656,NA,1,NA
2354,2022-03-30,pd,1.00911808669656,NA,2,NA
2354,2022-03-30,pd,1.00911808669656,NA,3,NA
2354,2022-03-30,pd,1.00911808669656,NA,4,NA
2354,2022-03-30,pd,1.00911808669656,NA,5,NA
2354,2022-04-06,md,NA,0.970095693779905,1,NA
2354,2022-04-06,md,NA,0.597546012269939,2,NA
2354,2022-04-06,md,NA,0.964110929853181,3,NA
2354,2022-04-13,md,1.31461777705025,0.861423220973783,1,NA
2354,2022-04-11,pd,0.624770642201835,0.584558823529412,1,NA
2354,2022-04-13,md,1.31461777705025,0.855233853006681,2,NA
2354,2022-04-11,pd,0.624770642201835,0.635390946502058,2,NA
2354,2022-04-13,md,1.31461777705025,0.850526315789474,3,NA
2354,2022-04-11,pd,0.624770642201835,0.621604938271605,3,NA
2354,2022-04-11,pd,0.624770642201835,0.634803921568628,4,NA
2354,2022-04-11,pd,0.624770642201835,0.553497942386831,5,NA
2354,2022-04-25,pd,0.650399290150843,NA,1,NA
2354,2022-04-25,pd,0.650399290150843,NA,2,NA
2354,2022-04-25,pd,0.650399290150843,NA,3,NA
2354,2022-04-25,pd,0.650399290150843,NA,4,NA
2354,2022-04-25,pd,0.650399290150843,NA,5,NA
2354,2022-05-04,md,0.62999185004075,NA,1,NA
2354,2022-05-04,md,0.62999185004075,NA,2,NA
2354,2022-05-04,md,0.62999185004075,NA,3,NA
2354,2022-05-09,md,0.648620097715568,NA,1,NA
2354,2022-05-09,pd,0.550151975683891,NA,1,NA
2354,2022-05-09,md,0.648620097715568,NA,2,NA
2354,2022-05-09,pd,0.550151975683891,NA,2,NA
2354,2022-05-09,md,0.648620097715568,NA,3,NA
2354,2022-05-09,pd,0.550151975683891,NA,3,NA
2354,2022-05-09,md,0.648620097715568,NA,4,NA
2354,2022-05-23,pd,0.5995115995116,NA,1,NA
2354,2022-05-23,pd,0.5995115995116,NA,2,NA
2354,2022-05-23,pd,0.5995115995116,NA,3,NA
2354,2022-05-23,pd,0.5995115995116,NA,4,NA
2354,2022-07-19,md,0.487928221859706,NA,1,NA
2354,2022-07-19,pd,0.607127882599581,NA,1,NA
2354,2022-07-19,md,0.487928221859706,NA,2,NA
2354,2022-07-19,pd,0.607127882599581,NA,2,NA
2354,2022-07-19,md,0.487928221859706,NA,3,NA
2354,2022-07-19,pd,0.607127882599581,NA,3,NA
2354,2022-07-19,md,0.487928221859706,NA,4,NA
2354,2022-02-28,md,NA,0.696774193548387,1,NA
2354,2022-02-28,md,NA,0.7,2,NA
2354,2022-02-28,md,NA,0.653846153846154,3,NA
2354,2022-02-28,md,NA,0.643478260869565,4,NA
2354,2022-02-28,md,NA,0.636363636363636,5,NA
2354,NA,pd,NA,0.624770642201835,NA,NA
2360,2022-03-30,pd,1.07714663143989,NA,1,NA
2360,2022-03-30,pd,1.07714663143989,NA,2,NA
2360,2022-03-30,pd,1.07714663143989,NA,3,NA
2360,2022-04-06,md,NA,0.805633802816902,1,NA
2360,2022-04-06,md,NA,0.853846153846154,2,NA
2360,2022-04-06,md,NA,0.844827586206896,3,NA
2360,2022-04-13,md,0.823586744639376,0.79885877318117,1,NA
2360,2022-04-11,pd,0.857142857142857,0.827659574468085,1,NA
2360,2022-04-13,md,0.823586744639376,0.806070826306914,2,NA
2360,2022-04-11,pd,0.857142857142857,0.866666666666667,2,NA
2360,2022-04-13,md,0.823586744639376,0.790349417637271,3,NA
2360,2022-04-11,pd,0.857142857142857,0.814814814814815,3,NA
2360,2022-04-13,md,0.823586744639376,0.778833107191316,4,NA
2360,2022-04-25,md,0.767519234768143,NA,1,NA
2360,2022-04-25,pd,0.863710216954984,NA,1,NA
2360,2022-04-25,md,0.767519234768143,NA,2,NA
2360,2022-04-25,pd,0.863710216954984,NA,2,NA
2360,2022-04-25,md,0.767519234768143,NA,3,NA
2360,2022-04-25,pd,0.863710216954984,NA,3,NA
2360,2022-04-25,pd,0.863710216954984,NA,4,NA
2360,2022-05-04,md,0.759281925744594,NA,1,NA
2360,2022-05-04,md,0.759281925744594,NA,2,NA
2360,2022-05-04,md,0.759281925744594,NA,3,NA
2360,2022-05-23,md,0.707836990595611,NA,1,NA
2360,2022-05-23,pd,0.838417147568013,NA,1,NA
2360,2022-05-23,md,0.707836990595611,NA,2,NA
2360,2022-05-23,pd,0.838417147568013,NA,2,NA
2360,2022-05-23,md,0.707836990595611,NA,3,NA
2360,2022-05-23,pd,0.838417147568013,NA,3,NA
2360,2022-05-23,md,0.707836990595611,NA,4,NA
2360,2022-05-23,pd,0.838417147568013,NA,4,NA
2360,2022-07-19,md,0.578012684989429,NA,1,NA
2360,2022-07-19,pd,0.655671902268761,NA,1,NA
2360,2022-07-19,md,0.578012684989429,NA,2,NA
2360,2022-07-19,pd,0.655671902268761,NA,2,NA
2360,2022-07-19,md,0.578012684989429,NA,3,NA
2360,2022-07-19,pd,0.655671902268761,NA,3,NA
2360,NA,pd,NA,0.857142857142857,NA,NA
2364,2022-05-09,md,0.777374212156821,NA,1,NA
2364,2022-05-09,pd,0.747368421052632,NA,1,NA
2364,2022-05-09,md,0.777374212156821,NA,2,NA
2364,2022-05-09,pd,0.747368421052632,NA,2,NA
2364,2022-05-09,md,0.777374212156821,NA,3,NA
2364,2022-05-09,pd,0.747368421052632,NA,3,NA
2365,2022-03-08,md,NA,1.70434782608696,1,NA
2365,2022-03-08,pd,1.79320388349515,NA,1,NA
2365,2022-03-08,md,NA,0.83134328358209,2,NA
2365,2022-03-08,pd,1.79320388349515,NA,2,NA
2365,2022-03-08,md,NA,1.76862745098039,3,NA
2365,2022-03-08,pd,1.79320388349515,NA,3,NA
2365,2022-03-15,md,1.46396396396396,1.255,1,NA
2365,2022-03-15,pd,1.45945945945946,1.5,1,NA
2365,2022-03-15,md,1.46396396396396,1.44074074074074,2,NA
2365,2022-03-15,pd,1.45945945945946,1.48620689655172,2,NA
2365,2022-03-15,md,1.46396396396396,1.41632653061225,3,NA
2365,2022-03-15,pd,1.45945945945946,1.45416666666667,3,NA
2365,2022-03-15,md,1.46396396396396,1.4,4,NA
2365,2022-03-15,pd,1.45945945945946,1.5,4,NA
2365,2022-03-15,md,1.46396396396396,0.795,5,NA
2365,2022-03-15,pd,1.45945945945946,NA,5,NA
2365,2022-03-25,md,1.27536231884058,1.27536231884058,1,NA
2365,2022-03-23,pd,NA,1.41151685393258,1,NA
2365,2022-03-25,pd,NA,1.41151685393258,1,NA
2365,2022-03-23,pd,1.41151685393258,NA,1,NA
2365,2022-03-25,pd,1.41151685393258,NA,1,NA
2365,2022-03-23,pd,1.41151685393258,1.41151685393258,1,NA
2365,2022-03-25,pd,1.41151685393258,1.41151685393258,1,NA
2365,2022-03-25,md,1.27536231884058,1.27536231884058,2,NA
2365,2022-03-25,pd,NA,1.41151685393258,2,NA
2365,2022-03-23,pd,NA,1.41151685393258,2,NA
2365,2022-03-25,pd,1.41151685393258,NA,2,NA
2365,2022-03-23,pd,1.41151685393258,NA,2,NA
2365,2022-03-25,pd,1.41151685393258,1.41151685393258,2,NA
2365,2022-03-23,pd,1.41151685393258,1.41151685393258,2,NA
2365,2022-03-25,md,1.27536231884058,1.27536231884058,3,NA
2365,2022-03-23,pd,NA,1.41151685393258,3,NA
2365,2022-03-25,pd,NA,1.41151685393258,3,NA
2365,2022-03-23,pd,1.41151685393258,NA,3,NA
2365,2022-03-25,pd,1.41151685393258,NA,3,NA
2365,2022-03-23,pd,1.41151685393258,1.41151685393258,3,NA
2365,2022-03-25,pd,1.41151685393258,1.41151685393258,3,NA
2365,2022-03-25,md,1.27536231884058,1.27536231884058,4,NA
2365,2022-03-25,pd,1.41151685393258,1.41151685393258,4,NA
2365,2022-03-30,pd,1.10458015267176,NA,1,NA
2365,2022-03-30,pd,1.10458015267176,NA,2,NA
2365,2022-03-30,pd,1.10458015267176,NA,3,NA
2365,2022-04-06,md,NA,0.92156862745098,1,NA
2365,2022-04-06,md,NA,0.914821124361158,2,NA
2365,2022-04-06,md,NA,0.922310756972112,3,NA
2365,2022-04-13,md,0.873474982864976,0.86180904522613,1,NA
2365,2022-04-11,pd,0.953459119496855,0.922368421052632,1,NA
2365,2022-04-13,md,0.873474982864976,0.837465564738292,2,NA
2365,2022-04-11,pd,0.953459119496855,0.904054054054054,2,NA
2365,2022-04-13,md,0.873474982864976,0.917171717171717,3,NA
2365,2022-04-13,md,0.873474982864976,0.881067961165048,4,NA
2365,2022-04-13,md,0.873474982864976,0.869022869022869,5,NA
2365,2022-04-13,md,0.873474982864976,0.886904761904762,6,NA
2365,2022-04-27,md,0.849246231155779,NA,1,NA
2365,2022-04-25,md,0.849246231155779,NA,1,NA
2365,2022-04-25,pd,0.952554744525547,NA,1,NA
2365,2022-04-27,pd,0.952554744525547,NA,1,NA
2365,2022-04-27,md,0.849246231155779,NA,2,NA
2365,2022-04-25,md,0.849246231155779,NA,2,NA
2365,2022-04-25,pd,0.952554744525547,NA,2,NA
2365,2022-04-27,pd,0.952554744525547,NA,2,NA
2365,2022-04-25,md,0.849246231155779,NA,3,NA
2365,2022-04-27,md,0.849246231155779,NA,3,NA
2365,2022-04-25,pd,0.952554744525547,NA,3,NA
2365,2022-04-27,pd,0.952554744525547,NA,3,NA
2365,2022-05-04,md,0.768893756845564,NA,1,NA
2365,2022-05-04,md,0.768893756845564,NA,2,NA
2365,2022-05-04,md,0.768893756845564,NA,3,NA
2365,2022-05-04,md,0.768893756845564,NA,4,NA
2365,2022-05-04,md,0.768893756845564,NA,5,NA
2365,2022-05-09,md,0.815105285775677,NA,1,NA
2365,2022-05-09,pd,0.864197530864197,NA,1,NA
2365,2022-05-09,md,0.815105285775677,NA,2,NA
2365,2022-05-09,pd,0.864197530864197,NA,2,NA
2365,2022-05-09,pd,0.864197530864197,NA,3,NA
2365,2022-05-23,md,0.770127504553734,NA,1,NA
2365,2022-05-23,pd,0.847133757961783,NA,1,NA
2365,2022-05-23,md,0.770127504553734,NA,2,NA
2365,2022-05-23,pd,0.847133757961783,NA,2,NA
2365,2022-05-23,md,0.770127504553734,NA,3,NA
2365,2022-05-23,pd,0.847133757961783,NA,3,NA
2365,2022-07-19,md,0.586177105831533,NA,1,NA
2365,2022-07-19,pd,0.546205357142857,NA,1,NA
2365,2022-07-19,md,0.586177105831533,NA,2,NA
2365,2022-07-19,pd,0.546205357142857,NA,2,NA
2365,2022-07-19,md,0.586177105831533,NA,3,NA
2365,2022-07-19,pd,0.546205357142857,NA,3,NA
2365,NA,pd,NA,0.953846153846154,3,NA
2365,NA,pd,NA,0.953459119496855,NA,NA
2366,2022-03-08,md,3.13793103448276,1.8625,1,NA
2366,2022-03-08,pd,1.80352422907489,NA,1,NA
2366,2022-03-08,md,3.13793103448276,0.885365853658536,2,NA
2366,2022-03-08,pd,1.80352422907489,NA,2,NA
2366,2022-03-08,md,3.13793103448276,0.0424242424242424,3,NA
2367,2022-03-08,md,1.15922746781116,NA,1,NA
2367,2022-03-08,pd,1.97326732673267,NA,1,NA
2367,2022-03-08,md,1.15922746781116,NA,2,NA
2367,2022-03-08,pd,1.97326732673267,NA,2,NA
2367,2022-03-08,md,1.15922746781116,NA,3,NA
2367,2022-03-15,md,1.46428571428571,1.48387096774194,1,NA
2367,2022-03-15,md,1.46428571428571,1.73076923076923,2,NA
2367,2022-03-15,md,1.46428571428571,1.48787878787879,3,NA
2367,2022-03-15,md,1.46428571428571,1.51153846153846,4,NA
2367,2022-03-25,md,1.49305555555556,1.49305555555556,1,NA
2367,2022-03-25,md,1.49305555555556,1.49305555555556,2,NA
2367,2022-03-25,md,1.49305555555556,1.49305555555556,3,NA
2367,2022-03-25,md,1.49305555555556,1.49305555555556,4,NA
2367,2022-03-30,pd,1.16523235800344,NA,1,NA
2367,2022-03-30,pd,1.16523235800344,NA,2,NA
2367,2022-04-06,md,NA,0.974358974358974,1,NA
2367,2022-04-06,md,NA,0.916666666666667,2,NA
2367,2022-04-13,md,0.878441558441558,0.853115727002967,1,NA
2367,2022-04-11,pd,0.916339869281046,0.914545454545455,1,NA
2367,2022-04-13,md,0.878441558441558,0.636513157894737,2,NA
2367,2022-04-11,pd,0.916339869281046,0.928888888888889,2,NA
2367,2022-04-13,md,0.878441558441558,0.419593345656192,3,NA
2367,2022-04-11,pd,0.916339869281046,0.909615384615385,3,NA
2367,2022-04-13,md,0.878441558441558,1.7326968973747,4,NA
2367,2022-04-11,pd,0.916339869281046,0.876744186046512,4,NA
2367,2022-04-27,md,0.853072757240405,NA,1,NA
2367,2022-04-25,md,0.853072757240405,NA,1,NA
2367,2022-04-27,pd,0.964542405366555,NA,1,NA
2367,2022-04-25,pd,0.964542405366555,NA,1,NA
2367,2022-04-27,md,0.853072757240405,NA,2,NA
2367,2022-04-25,md,0.853072757240405,NA,2,NA
2367,2022-04-25,pd,0.964542405366555,NA,2,NA
2367,2022-04-27,pd,0.964542405366555,NA,2,NA
2367,2022-04-27,md,0.853072757240405,NA,3,NA
2367,2022-04-25,md,0.853072757240405,NA,3,NA
2367,2022-05-04,md,0.749014852985753,NA,1,NA
2367,2022-05-04,md,0.749014852985753,NA,2,NA
2367,2022-05-04,md,0.749014852985753,NA,3,NA
2367,2022-05-04,md,0.749014852985753,NA,4,NA
2367,2022-05-04,md,0.749014852985753,NA,5,NA
2367,2022-05-04,md,0.749014852985753,NA,6,NA
2367,2022-05-04,md,0.749014852985753,NA,7,NA
2367,2022-05-09,md,0.856641721234799,NA,1,NA
2367,2022-05-09,pd,0.745283018867924,NA,1,NA
2367,2022-05-09,md,0.856641721234799,NA,2,NA
2367,2022-05-09,pd,0.745283018867924,NA,2,NA
2367,2022-05-09,md,0.856641721234799,NA,3,NA
2367,2022-05-09,pd,0.745283018867924,NA,3,NA
2367,2022-05-23,md,0.728358208955224,NA,1,NA
2367,2022-05-23,pd,0.814159292035398,NA,1,NA
2367,2022-05-23,md,0.728358208955224,NA,2,NA
2367,2022-05-23,pd,0.814159292035398,NA,2,NA
2367,2022-05-23,md,0.728358208955224,NA,3,NA
2367,2022-07-19,md,0.496491228070175,NA,1,NA
2367,2022-07-19,pd,0.577777777777778,NA,1,NA
2367,2022-07-19,md,0.496491228070175,NA,2,NA
2367,2022-07-19,pd,0.577777777777778,NA,2,NA
2367,2022-07-19,md,0.496491228070175,NA,3,NA
2367,2022-07-19,pd,0.577777777777778,NA,3,NA
2367,NA,md,NA,0.967078189300412,3,NA
2367,NA,pd,NA,0.916339869281046,NA,NA
2369,2022-03-08,md,0.89815157116451,NA,1,NA
2369,2022-03-08,pd,1.22338709677419,NA,1,NA
2369,2022-03-08,md,0.89815157116451,0.861538461538462,2,NA
2369,2022-03-08,pd,1.22338709677419,NA,2,NA
2369,2022-03-08,md,0.89815157116451,0.894897959183673,3,NA
2369,2022-03-08,md,0.89815157116451,0.760189573459716,4,NA
2369,2022-03-08,md,0.89815157116451,0.77313432835820906,5,NA
2369,2022-03-08,md,0.89815157116451,0.889189189189189,6,NA
2369,2022-03-15,md,1.48636363636364,0.718421052631579,1,NA
2369,2022-03-15,pd,1.43409090909091,1.4875,1,NA
2369,2022-03-15,md,1.48636363636364,1.19310344827586,2,NA
2369,2022-03-15,pd,1.43409090909091,1.24444444444444,2,NA
2369,2022-03-15,md,1.48636363636364,1.31481481481481,3,NA
2369,2022-03-15,pd,1.43409090909091,1.23636363636364,3,NA
2369,2022-03-15,md,1.48636363636364,1.43,4,NA
2369,2022-03-15,md,1.48636363636364,1.39545454545455,5,NA
2369,2022-03-25,md,1.33101045296167,1.33101045296167,1,NA
