tree,time,rep,date_wc,dry_scan_area,dm_leaf_g,wm_leaf_g,dm_bulk_g,wm_bulk_g
2091,md,NA,2022-03-11,20.475,NA,NA,NA,NA
2091,pd,1,2022-03-15,68.857,0.223,0.3789,0.759,1.2569
2091,pd,2,2022-03-15,68.857,0.237,0.4072,0.759,1.2569
2091,pd,3,2022-03-15,68.857,0.199,0.3382,0.759,1.2569
2091,pd,1,2022-04-04,NA,NA,NA,1.661,2.7202
2091,pd,2,2022-04-04,NA,NA,NA,1.661,2.7202
2091,pd,3,2022-04-04,NA,NA,NA,1.661,2.7202
2091,pd,4,2022-04-04,NA,NA,NA,1.661,2.7202
2091,md,1,2022-04-11,60.194,NA,NA,0.947,2.073
2091,md,2,2022-04-11,60.194,NA,NA,0.947,2.073
2091,md,3,2022-04-11,60.194,NA,NA,0.947,2.073
2091,md,4,2022-04-11,60.194,NA,NA,0.947,2.073
2091,md,5,2022-04-11,60.194,NA,NA,0.947,2.073
2091,md,6,2022-04-11,60.194,NA,NA,0.947,2.073
2091,md,1,2022-04-27,48.104,NA,NA,0.729,1.812
2091,md,2,2022-04-27,48.104,NA,NA,0.729,1.812
2091,md,3,2022-04-27,48.104,NA,NA,0.729,1.812
2091,md,NA,2022-04-27,42.023,NA,NA,NA,NA
2091,pd,1,2022-04-27,150.355,NA,NA,2.806,5.848
2091,pd,2,2022-04-27,150.355,NA,NA,2.806,5.848
2091,pd,3,2022-04-27,150.355,NA,NA,2.806,5.848
2091,pd,4,2022-04-27,150.355,NA,NA,2.806,5.848
2091,pd,5,2022-04-27,150.355,NA,NA,2.806,5.848
2091,md,1,2022-05-09,25.695,NA,NA,0.7436,1.3901
2091,md,2,2022-05-09,25.695,NA,NA,0.7436,1.3901
2091,md,3,2022-05-09,25.695,NA,NA,0.7436,1.3901
2091,md,NA,2022-05-09,38.57,NA,NA,NA,NA
2091,md,NA,2022-05-09,25.965,NA,NA,NA,NA
2091,md,1,2022-05-23,NA,NA,NA,1.412,2.315
2091,md,2,2022-05-23,NA,NA,NA,1.412,2.315
2091,md,3,2022-05-23,NA,NA,NA,1.412,2.315
2091,md,4,2022-05-23,NA,NA,NA,1.412,2.315
2091,md,5,2022-05-23,NA,NA,NA,1.412,2.315
2091,pd,1,2022-05-23,NA,NA,NA,0.3351,0.62
2091,pd,2,2022-05-23,NA,NA,NA,0.3351,0.62
2091,pd,3,2022-05-23,NA,NA,NA,0.3351,0.62
2091,pd,4,2022-05-23,NA,NA,NA,0.3351,0.62
2091,pd,5,2022-05-23,NA,NA,NA,0.3351,0.62
2091,pd,6,2022-05-23,NA,NA,NA,0.3351,0.62
2091,md,1,2022-07-19,NA,NA,NA,0.755,1.146
2091,md,2,2022-07-19,NA,NA,NA,0.755,1.146
2091,md,3,2022-07-19,NA,NA,NA,0.755,1.146
2091,md,4,2022-07-19,NA,NA,NA,0.755,1.146
2091,pd,1,2022-07-19,NA,NA,NA,0.803,1.3034
2091,pd,2,2022-07-19,NA,NA,NA,0.803,1.3034
2091,pd,3,2022-07-19,NA,NA,NA,0.803,1.3034
2091,pd,4,2022-07-19,NA,NA,NA,0.803,1.3034
2091,pd,NA,2022-09-12,NA,NA,NA,1.5416,2.6595
2091,md,NA,2022-09-15,NA,NA,NA,0.2871,0.448
2091,pd,NA,2022-09-16,NA,NA,NA,1.0497,1.7381
2091,md,1,NA,NA,0.0977,0.1581,NA,NA
2091,md,1,NA,NA,NA,NA,NA,NA
2091,md,2,NA,NA,NA,NA,NA,NA
2091,md,2,NA,NA,0.1922,0.3005,NA,NA
2091,md,3,NA,NA,NA,NA,NA,NA
2091,md,3,NA,NA,0.128,0.2013,NA,NA
2091,md,4,NA,NA,0.0969,0.1564,NA,NA
2091,md,4,NA,NA,NA,NA,NA,NA
2091,md,5,NA,NA,NA,NA,NA,NA
2091,md,6,NA,NA,NA,NA,NA,NA
2091,md,NA,NA,NA,0.947,2.073,NA,NA
2091,pd,1,NA,NA,NA,NA,NA,NA
2091,pd,2,NA,NA,NA,NA,NA,NA
2091,pd,3,NA,NA,NA,NA,NA,NA
2091,pd,4,NA,NA,NA,NA,NA,NA
2091,pd,5,NA,NA,NA,NA,NA,NA
2091,pd,6,NA,NA,NA,NA,NA,NA
2091,pd,NA,NA,NA,1.661,2.7202,NA,NA
2092,md,1,2022-03-08,NA,0.125,0.2043,NA,NA
2092,md,2,2022-03-08,NA,0.118,0.1917,NA,NA
2092,md,3,2022-03-08,NA,0.101,0.1643,NA,NA
2092,md,4,2022-03-08,NA,0.123,0.1988,NA,NA
2092,md,5,2022-03-08,NA,0.188,0.2994,NA,NA
2092,md,6,2022-03-08,NA,0.139,0.2204,NA,NA
2092,pd,1,2022-03-15,64.057,0.143,0.2323,0.824,1.3508
2092,pd,2,2022-03-15,64.057,0.165,0.2821,0.824,1.3508
2092,pd,3,2022-03-15,64.057,0.143,0.235,0.824,1.3508
2092,pd,1,2022-04-04,NA,NA,NA,1.9078,3.1573
2092,pd,2,2022-04-04,NA,NA,NA,1.9078,3.1573
2092,pd,3,2022-04-04,NA,NA,NA,1.9078,3.1573
2092,md,1,2022-04-11,43.334,NA,NA,0.661,1.619
2092,md,2,2022-04-11,43.334,NA,NA,0.661,1.619
2092,md,3,2022-04-11,43.334,NA,NA,0.661,1.619
2092,md,4,2022-04-11,43.334,NA,NA,0.661,1.619
2092,md,5,2022-04-11,43.334,NA,NA,0.661,1.619
2092,md,6,2022-04-11,43.334,NA,NA,0.661,1.619
2092,md,7,2022-04-11,43.334,NA,NA,0.661,1.619
2092,md,1,2022-04-27,NA,NA,NA,NA,NA
2092,md,2,2022-04-27,NA,NA,NA,NA,NA
2092,md,3,2022-04-27,NA,NA,NA,NA,NA
2092,md,4,2022-04-27,NA,NA,NA,NA,NA
2092,md,5,2022-04-27,NA,NA,NA,NA,NA
2092,md,6,2022-04-27,NA,NA,NA,NA,NA
2092,md,NA,2022-04-27,26.114,NA,NA,NA,NA
2092,md,NA,2022-04-27,32.73,NA,NA,NA,NA
2092,pd,1,2022-04-27,53.043,NA,NA,1.025,1.915
2092,pd,2,2022-04-27,53.043,NA,NA,1.025,1.915
2092,pd,3,2022-04-27,53.043,NA,NA,1.025,1.915
2092,pd,4,2022-04-27,53.043,NA,NA,1.025,1.915
2092,pd,5,2022-04-27,53.043,NA,NA,1.025,1.915
2092,md,1,2022-05-09,NA,NA,NA,0.2304,0.4754
2092,md,2,2022-05-09,NA,NA,NA,0.2304,0.4754
2092,md,3,2022-05-09,NA,NA,NA,0.2304,0.4754
2092,md,4,2022-05-09,NA,NA,NA,0.2304,0.4754
2092,md,5,2022-05-09,NA,NA,NA,0.2304,0.4754
2092,md,6,2022-05-09,NA,NA,NA,0.2304,0.4754
2092,md,7,2022-05-09,NA,NA,NA,0.2304,0.4754
2092,md,NA,2022-05-09,14.289,NA,NA,NA,NA
2092,md,NA,2022-05-09,31.929,NA,NA,NA,NA
2092,md,1,2022-05-23,NA,NA,NA,1.5,2.456
2092,md,2,2022-05-23,NA,NA,NA,1.5,2.456
2092,md,3,2022-05-23,NA,NA,NA,1.5,2.456
2092,md,4,2022-05-23,NA,NA,NA,1.5,2.456
2092,pd,1,2022-05-23,NA,NA,NA,0.6994,1.15
2092,pd,2,2022-05-23,NA,NA,NA,0.6994,1.15
2092,pd,3,2022-05-23,NA,NA,NA,0.6994,1.15
2092,pd,4,2022-05-23,NA,NA,NA,0.6994,1.15
2092,pd,5,2022-05-23,NA,NA,NA,0.6994,1.15
2092,pd,6,2022-05-23,NA,NA,NA,0.6994,1.15
2092,md,1,2022-07-19,NA,NA,NA,0.789,1.1993
2092,md,2,2022-07-19,NA,NA,NA,0.789,1.1993
2092,md,3,2022-07-19,NA,NA,NA,0.789,1.1993
2092,md,4,2022-07-19,NA,NA,NA,0.789,1.1993
2092,md,5,2022-07-19,NA,NA,NA,0.789,1.1993
2092,pd,1,2022-07-19,NA,NA,NA,0.776,1.1818
2092,pd,2,2022-07-19,NA,NA,NA,0.776,1.1818
2092,pd,3,2022-07-19,NA,NA,NA,0.776,1.1818
2092,pd,NA,2022-09-12,NA,NA,NA,1.134,1.8921
2092,md,NA,2022-09-15,NA,NA,NA,0.8186,1.282
2092,pd,NA,2022-09-16,NA,NA,NA,1.6404,2.5857
2092,md,1,NA,NA,NA,NA,NA,NA
2092,md,1,NA,NA,0.1598,0.2563,NA,NA
2092,md,2,NA,NA,0.1357,0.2228,NA,NA
2092,md,2,NA,NA,NA,NA,NA,NA
2092,md,3,NA,NA,NA,NA,NA,NA
2092,md,3,NA,NA,0.1475,0.2347,NA,NA
2092,md,5,NA,NA,NA,NA,NA,NA
2092,md,6,NA,NA,NA,NA,NA,NA
2092,md,NA,NA,NA,0.661,1.619,NA,NA
2092,pd,1,NA,NA,NA,NA,NA,NA
2092,pd,2,NA,NA,NA,NA,NA,NA
2092,pd,3,NA,NA,NA,NA,NA,NA
2092,pd,4,NA,NA,NA,NA,NA,NA
2092,pd,5,NA,NA,NA,NA,NA,NA
2092,pd,6,NA,NA,NA,NA,NA,NA
2092,pd,7,NA,NA,NA,NA,NA,NA
2092,pd,NA,NA,NA,1.9078,3.1573,NA,NA
2093,md,1,2022-03-08,NA,0.293,0.4606,NA,NA
2093,md,2,2022-03-08,NA,0.295,0.4621,NA,NA
2093,md,3,2022-03-08,NA,0.162,0.2604,NA,NA
2093,md,4,2022-03-08,NA,0.169,0.2671,NA,NA
2093,md,5,2022-03-08,NA,0.27,0.4346,NA,NA
2093,md,NA,2022-03-11,48.627,NA,NA,NA,NA
2093,pd,1,2022-03-15,56.156,0.158,0.2452,0.472,0.7345
2093,pd,2,2022-03-15,56.156,0.229,0.3532,0.472,0.7345
2093,pd,3,2022-03-15,56.156,0.178,0.2809,0.472,0.7345
2093,pd,4,2022-03-15,56.156,0.228,0.363,0.472,0.7345
2093,pd,1,2022-04-04,NA,NA,NA,1.8387,2.9691
2093,pd,2,2022-04-04,NA,NA,NA,1.8387,2.9691
2093,pd,3,2022-04-04,NA,NA,NA,1.8387,2.9691
2093,pd,4,2022-04-04,NA,NA,NA,1.8387,2.9691
2093,md,1,2022-04-11,30.067,NA,NA,0.366,1.117
2093,md,2,2022-04-11,30.067,NA,NA,0.366,1.117
2093,md,3,2022-04-11,30.067,NA,NA,0.366,1.117
2093,md,4,2022-04-11,30.067,NA,NA,0.366,1.117
2093,md,5,2022-04-11,30.067,NA,NA,0.366,1.117
2093,md,6,2022-04-11,30.067,NA,NA,0.366,1.117
2093,md,7,2022-04-11,30.067,NA,NA,0.366,1.117
2093,md,1,2022-04-27,54.511,NA,NA,0.798,2.058
2093,md,2,2022-04-27,54.511,NA,NA,0.798,2.058
2093,md,3,2022-04-27,54.511,NA,NA,0.798,2.058
2093,md,NA,2022-04-27,40.999,NA,NA,NA,NA
2093,pd,1,2022-04-27,88.798,NA,NA,1.693,3.297
2093,pd,2,2022-04-27,88.798,NA,NA,1.693,3.297
2093,md,1,2022-05-09,32.377,NA,NA,0.551,1.0429
2093,md,2,2022-05-09,32.377,NA,NA,0.551,1.0429
2093,md,3,2022-05-09,32.377,NA,NA,0.551,1.0429
2093,md,4,2022-05-09,32.377,NA,NA,0.551,1.0429
2093,md,5,2022-05-09,32.377,NA,NA,0.551,1.0429
2093,md,6,2022-05-09,32.377,NA,NA,0.551,1.0429
2093,md,NA,2022-05-09,44.911,NA,NA,NA,NA
2093,md,1,2022-05-23,NA,NA,NA,0.849,1.33
2093,md,2,2022-05-23,NA,NA,NA,0.849,1.33
2093,md,3,2022-05-23,NA,NA,NA,0.849,1.33
2093,md,4,2022-05-23,NA,NA,NA,0.849,1.33
2093,md,5,2022-05-23,NA,NA,NA,0.849,1.33
2093,md,6,2022-05-23,NA,NA,NA,0.849,1.33
2093,pd,1,2022-05-23,NA,NA,NA,0.8296,1.35
2093,pd,2,2022-05-23,NA,NA,NA,0.8296,1.35
2093,pd,3,2022-05-23,NA,NA,NA,0.8296,1.35
2093,pd,4,2022-05-23,NA,NA,NA,0.8296,1.35
2093,pd,5,2022-05-23,NA,NA,NA,0.8296,1.35
2093,pd,6,2022-05-23,NA,NA,NA,0.8296,1.35
2093,pd,1,2022-07-19,NA,NA,NA,1.745,2.6688
2093,pd,2,2022-07-19,NA,NA,NA,1.745,2.6688
2093,pd,3,2022-07-19,NA,NA,NA,1.745,2.6688
2093,md,NA,2022-09-15,NA,NA,NA,0.9361,1.483
2093,md,1,NA,NA,0.131,0.2072,NA,NA
2093,md,1,NA,NA,NA,NA,NA,NA
2093,md,2,NA,NA,NA,NA,NA,NA
2093,md,2,NA,NA,0.189,0.2947,NA,NA
2093,md,3,NA,NA,NA,NA,NA,NA
2093,md,3,NA,NA,0.1572,0.2476,NA,NA
2093,md,4,NA,NA,NA,NA,NA,NA
2093,md,NA,NA,NA,0.366,1.117,NA,NA
2093,pd,1,NA,NA,NA,NA,NA,NA
2093,pd,2,NA,NA,NA,NA,NA,NA
2093,pd,3,NA,NA,NA,NA,NA,NA
2093,pd,4,NA,NA,NA,NA,NA,NA
2093,pd,5,NA,NA,NA,NA,NA,NA
2093,pd,6,NA,NA,NA,NA,NA,NA
2093,pd,7,NA,NA,NA,NA,NA,NA
2093,pd,NA,NA,NA,1.8387,2.9691,NA,NA
2301,md,1,2022-03-08,98.5,0.297,0.516,1.021,1.7593
2301,md,2,2022-03-08,98.5,0.165,0.2882,1.021,1.7593
2301,md,3,2022-03-08,98.5,0.222,0.3896,1.021,1.7593
2301,md,4,2022-03-08,98.5,0.225,0.3978,1.021,1.7593
2301,pd,1,2022-03-08,NA,0.181,0.3063,1.511,2.6321
2301,pd,2,2022-03-08,NA,0.274,0.4743,1.511,2.6321
2301,pd,NA,2022-03-11,112.006,NA,NA,NA,NA
2301,md,1,2022-03-25,NA,0.781,1.356,0.781,1.356
2301,md,2,2022-03-25,NA,0.781,1.356,0.781,1.356
2301,md,3,2022-03-25,NA,0.781,1.356,0.781,1.356
2301,md,4,2022-03-25,NA,0.781,1.356,0.781,1.356
2301,md,5,2022-03-25,NA,0.781,1.356,0.781,1.356
2301,pd,1,2022-03-25,NA,1.313,2.3,1.313,2.3
2301,pd,2,2022-03-25,NA,1.313,2.3,1.313,2.3
2301,pd,3,2022-03-25,NA,1.313,2.3,1.313,2.3
2301,pd,1,2022-03-30,NA,NA,1.6583,1.119,1.8827
2301,pd,2,2022-03-30,NA,NA,1.2179,1.119,1.8827
2301,pd,3,2022-03-30,NA,NA,1.4681,1.119,1.8827
2301,pd,4,2022-03-30,NA,NA,NA,1.119,1.8827
2301,pd,5,2022-03-30,NA,NA,NA,1.119,1.8827
2301,pd,1,2022-04-04,NA,NA,NA,NA,NA
2301,pd,2,2022-04-04,NA,NA,NA,NA,NA
2301,pd,3,2022-04-04,NA,NA,NA,NA,NA
2301,md,1,2022-04-06,7.919,0.1438,0.2307,NA,NA
2301,md,2,2022-04-06,10.35,0.19,0.3181,NA,NA
2301,md,3,2022-04-06,6.164,0.1287,0.2101,NA,NA
2301,md,4,2022-04-06,9.351,0.1646,0.272,NA,NA
2301,pd,1,2022-04-11,56.841,0.166,0.2629,0.728,1.1619
2301,pd,2,2022-04-11,56.841,0.199,0.3142,0.728,1.1619
2301,pd,3,2022-04-11,56.841,0.228,0.3714,0.728,1.1619
2301,md,1,2022-04-13,NA,0.1724,0.2724,1.5263,2.4479
2301,md,2,2022-04-13,NA,0.161,0.2635,1.5263,2.4479
2301,md,3,2022-04-13,NA,0.2252,0.3579,1.5263,2.4479
2301,md,4,2022-04-13,NA,0.1117,0.1859,1.5263,2.4479
2301,md,1,2022-04-25,NA,NA,NA,1.0678,1.74
2301,md,2,2022-04-25,NA,NA,NA,1.0678,1.74
2301,md,3,2022-04-25,NA,NA,NA,1.0678,1.74
2301,md,4,2022-04-25,NA,NA,NA,1.0678,1.74
2301,md,5,2022-04-25,NA,NA,NA,1.0678,1.74
2301,md,1,2022-05-04,NA,NA,NA,1.867,3.076
2301,md,2,2022-05-04,NA,NA,NA,1.867,3.076
2301,md,3,2022-05-04,NA,NA,NA,1.867,3.076
2301,md,1,2022-05-09,NA,NA,NA,NA,NA
2301,md,2,2022-05-09,NA,NA,NA,NA,NA
2301,md,3,2022-05-09,NA,NA,NA,NA,NA
2301,pd,1,2022-05-09,85.69,NA,NA,1.715,2.84
2301,pd,2,2022-05-09,85.69,NA,NA,1.715,2.84
2301,pd,3,2022-05-09,85.69,NA,NA,1.715,2.84
2301,md,1,2022-05-23,NA,NA,NA,NA,NA
2301,md,2,2022-05-23,NA,NA,NA,NA,NA
2301,md,3,2022-05-23,NA,NA,NA,NA,NA
2301,md,NA,2022-05-23,89.577,NA,NA,NA,NA
2301,pd,1,2022-05-23,56.853,NA,NA,1.168,1.91
2301,pd,2,2022-05-23,56.853,NA,NA,1.168,1.91
2301,pd,3,2022-05-23,56.853,NA,NA,1.168,1.91
2301,pd,4,2022-05-23,56.853,NA,NA,1.168,1.91
2301,md,1,2022-07-19,NA,NA,NA,1.043,1.5767
2301,md,2,2022-07-19,NA,NA,NA,1.043,1.5767
2301,md,3,2022-07-19,NA,NA,NA,1.043,1.5767
2301,pd,1,2022-07-19,NA,NA,NA,0.954,1.4638
2301,pd,2,2022-07-19,NA,NA,NA,0.954,1.4638
2301,pd,3,2022-07-19,NA,NA,NA,0.954,1.4638
2301,md,1,2022-08-18,NA,NA,NA,NA,NA
2301,md,2,2022-08-18,NA,NA,NA,NA,NA
2301,md,3,2022-08-18,NA,NA,NA,NA,NA
2301,md,4,2022-08-18,NA,NA,NA,NA,NA
2301,md,5,2022-08-18,NA,NA,NA,NA,NA
2301,md,NA,2022-08-18,NA,NA,NA,1.2035,1.8869
2301,pd,1,2022-08-18,NA,NA,NA,NA,NA
2301,pd,2,2022-08-18,NA,NA,NA,NA,NA
2301,pd,3,2022-08-18,NA,NA,NA,NA,NA
2301,pd,4,2022-08-18,NA,NA,NA,NA,NA
2301,pd,NA,2022-08-18,NA,NA,NA,1.3877,2.2
2301,pd,NA,2022-09-12,NA,NA,NA,1.7414,2.9256
2301,md,NA,2022-09-16,NA,NA,NA,0.918,1.4219
2301,md,1,NA,NA,NA,NA,NA,NA
2301,md,1,NA,NA,0.0841,0.1448,NA,NA
2301,md,2,NA,NA,NA,NA,NA,NA
2301,md,3,NA,NA,NA,NA,NA,NA
2301,md,4,NA,NA,NA,NA,NA,NA
2301,md,5,NA,NA,NA,NA,NA,NA
2301,md,NA,NA,NA,NA,NA,NA,NA
2301,pd,1,NA,NA,NA,NA,NA,NA
2301,pd,2,NA,NA,NA,NA,NA,NA
2301,pd,3,NA,NA,NA,NA,NA,NA
2301,pd,4,NA,NA,NA,NA,NA,NA
2301,pd,5,NA,NA,NA,NA,NA,NA
2301,pd,NA,NA,NA,0.728,1.1619,NA,NA
2313,md,1,NA,NA,NA,NA,NA,NA
2313,md,2,NA,NA,NA,NA,NA,NA
2313,md,3,NA,NA,NA,NA,NA,NA
2313,md,4,NA,NA,NA,NA,NA,NA
2322,md,1,NA,NA,NA,NA,NA,NA
2322,md,2,NA,NA,NA,NA,NA,NA
2322,md,3,NA,NA,NA,NA,NA,NA
2327,pd,1,2022-04-25,NA,NA,NA,0.2829,0.55
2327,pd,2,2022-04-25,NA,NA,NA,0.2829,0.55
2327,md,1,NA,NA,NA,NA,NA,NA
2327,md,2,NA,NA,NA,NA,NA,NA
2330,pd,1,2022-08-18,NA,NA,NA,NA,NA
2330,pd,2,2022-08-18,NA,NA,NA,NA,NA
2330,pd,3,2022-08-18,NA,NA,NA,NA,NA
2330,pd,NA,2022-08-18,NA,NA,NA,1.0441,1.53
2330,md,1,NA,NA,NA,NA,NA,NA
2330,md,2,NA,NA,NA,NA,NA,NA
2330,md,3,NA,NA,NA,NA,NA,NA
2331,md,1,2022-03-08,33.054,0.177,0.3022,0.698,1.1844
2331,md,2,2022-03-08,33.054,0.15,0.2509,0.698,1.1844
2331,md,3,2022-03-08,33.054,0.113,0.1918,0.698,1.1844
2331,md,NA,2022-03-08,19.488,NA,NA,NA,NA
2331,pd,1,2022-03-08,NA,0.198,0.3265,0.944,1.5817
2331,pd,2,2022-03-08,NA,0.22,0.3714,0.944,1.5817
2331,pd,NA,2022-03-11,57.142,NA,NA,NA,NA
2331,md,1,2022-03-25,NA,0.647,1.086,0.647,1.086
2331,md,1,2022-03-25,NA,2.3,1.086,0.647,1.086
2331,md,2,2022-03-25,NA,2.3,1.086,0.647,1.086
2331,md,2,2022-03-25,NA,0.647,1.086,0.647,1.086
2331,md,3,2022-03-25,NA,0.647,1.086,0.647,1.086
2331,md,3,2022-03-25,NA,2.3,1.086,0.647,1.086
2331,pd,1,2022-03-25,NA,1.223,2.027,1.223,2.027
2331,pd,2,2022-03-25,NA,1.223,2.027,1.223,2.027
2331,pd,3,2022-03-25,NA,1.223,2.027,1.223,2.027
2331,pd,1,2022-03-30,NA,NA,1.5339,0.903,1.4611
2331,pd,2,2022-03-30,NA,NA,2.9236,0.903,1.4611
2331,pd,3,2022-03-30,NA,NA,0.9921,0.903,1.4611
2331,md,1,2022-04-06,4.305,0.1166,0.1823,NA,NA
2331,md,2,2022-04-06,4.606,0.123,0.1925,NA,NA
2331,md,3,2022-04-06,4.799,0.1117,0.1681,NA,NA
2331,pd,1,2022-04-11,47.453,0.14,0.219,0.703,1.7243
2331,pd,2,2022-04-11,47.453,0.144,0.2296,0.703,1.7243
2331,pd,3,2022-04-11,47.453,0.123,0.191,0.703,1.7243
2331,md,1,2022-04-13,NA,0.1573,0.2453,0.6203,0.9695
2331,md,2,2022-04-13,NA,0.1507,0.2303,0.6203,0.9695
2331,md,3,2022-04-13,NA,0.0836,1.292,0.6203,0.9695
2331,md,4,2022-04-13,NA,0.1108,0.175,0.6203,0.9695
2331,md,1,2022-04-25,NA,NA,NA,0.808,1.3
2331,md,2,2022-04-25,NA,NA,NA,0.808,1.3
2331,md,3,2022-04-25,NA,NA,NA,0.808,1.3
2331,md,1,2022-05-04,NA,NA,NA,1.3816,2.149
2331,md,2,2022-05-04,NA,NA,NA,1.3816,2.149
2331,md,3,2022-05-04,NA,NA,NA,1.3816,2.149
2331,md,1,2022-05-09,55.959,NA,NA,1.0888,1.7699
2331,md,2,2022-05-09,55.959,NA,NA,1.0888,1.7699
2331,pd,1,2022-05-09,67.977,NA,NA,1.576,2.45
2331,pd,2,2022-05-09,67.977,NA,NA,1.576,2.45
2331,pd,3,2022-05-09,67.977,NA,NA,1.576,2.45
2331,md,1,2022-05-23,NA,NA,NA,NA,NA
2331,md,2,2022-05-23,NA,NA,NA,NA,NA
2331,md,3,2022-05-23,NA,NA,NA,NA,NA
2331,md,NA,2022-05-23,43.137,NA,NA,NA,NA
2331,md,NA,2022-05-23,24.366,NA,NA,NA,NA
2331,pd,1,2022-05-23,54.261,NA,NA,1.242,2
2331,pd,2,2022-05-23,54.261,NA,NA,1.242,2
2331,pd,3,2022-05-23,54.261,NA,NA,1.242,2
2331,pd,4,2022-05-23,54.261,NA,NA,1.242,2
2331,pd,5,2022-05-23,54.261,NA,NA,1.242,2
2331,md,1,2022-07-19,NA,NA,NA,0.643,0.9587
2331,md,2,2022-07-19,NA,NA,NA,0.643,0.9587
2331,md,3,2022-07-19,NA,NA,NA,0.643,0.9587
2331,pd,1,2022-07-19,NA,NA,NA,0.709,1.0567
2331,pd,2,2022-07-19,NA,NA,NA,0.709,1.0567
2331,pd,3,2022-07-19,NA,NA,NA,0.709,1.0567
2331,md,1,2022-08-18,NA,NA,NA,NA,NA
2331,md,2,2022-08-18,NA,NA,NA,NA,NA
2331,md,3,2022-08-18,NA,NA,NA,NA,NA
2331,md,4,2022-08-18,NA,NA,NA,NA,NA
2331,md,NA,2022-08-18,NA,NA,NA,0.7984,1.2289
2331,pd,NA,2022-09-12,NA,NA,NA,2.54,3.9944
2331,md,NA,2022-09-16,NA,NA,NA,0.5593,0.8614
2331,md,1,NA,NA,NA,NA,NA,NA
2331,md,2,NA,NA,NA,NA,NA,NA
2331,md,3,NA,NA,NA,NA,NA,NA
2331,md,4,NA,NA,NA,NA,NA,NA
2331,md,5,NA,NA,NA,NA,NA,NA
2331,md,NA,NA,NA,NA,NA,NA,NA
2331,pd,1,NA,NA,NA,NA,NA,NA
2331,pd,2,NA,NA,NA,NA,NA,NA
2331,pd,3,NA,NA,NA,NA,NA,NA
2331,pd,4,NA,NA,NA,NA,NA,NA
2331,pd,5,NA,NA,NA,NA,NA,NA
2331,pd,NA,NA,NA,0.703,1.7243,NA,NA
2342,pd,NA,2022-08-18,NA,NA,NA,1.1688,1.92
2343,pd,1,2022-03-08,2.829,NA,NA,0.047,0.1444
2343,pd,2,2022-03-08,2.829,NA,NA,0.047,0.1444
2343,pd,3,2022-03-08,2.829,NA,NA,0.047,0.1444
2343,pd,1,2022-03-23,NA,NA,1.254,0.4,1.254
2343,pd,1,2022-03-23,NA,0.4,NA,NA,NA
2343,pd,1,2022-03-23,NA,NA,NA,0.4,NA
2343,pd,1,2022-03-23,NA,NA,NA,0.4,1.254
2343,pd,1,2022-03-23,NA,0.4,1.254,0.4,NA
2343,pd,1,2022-03-23,NA,0.4,NA,0.4,1.254
2343,pd,1,2022-03-23,NA,0.4,1.254,0.4,1.254
2343,pd,1,2022-03-23,NA,NA,NA,NA,1.254
2343,pd,1,2022-03-23,NA,NA,1.254,NA,1.254
2343,pd,1,2022-03-23,NA,0.4,NA,0.4,NA
2343,pd,1,2022-03-23,NA,0.4,1.254,NA,NA
2343,pd,1,2022-03-23,NA,0.4,NA,NA,1.254
2343,pd,1,2022-03-23,NA,NA,1.254,NA,NA
2343,pd,1,2022-03-23,NA,NA,1.254,0.4,NA
2343,pd,1,2022-03-23,NA,NA,NA,NA,NA
2343,pd,1,2022-03-23,NA,0.4,1.254,NA,1.254
2343,pd,2,2022-03-23,NA,NA,1.254,NA,NA
2343,pd,2,2022-03-23,NA,NA,NA,NA,1.254
2343,pd,2,2022-03-23,NA,0.4,1.254,NA,1.254
2343,pd,2,2022-03-23,NA,NA,1.254,0.4,1.254
2343,pd,2,2022-03-23,NA,0.4,NA,NA,1.254
2343,pd,2,2022-03-23,NA,0.4,1.254,0.4,NA
2343,pd,2,2022-03-23,NA,0.4,NA,NA,NA
2343,pd,2,2022-03-23,NA,0.4,1.254,NA,NA
2343,pd,2,2022-03-23,NA,NA,1.254,0.4,NA
2343,pd,2,2022-03-23,NA,NA,NA,0.4,1.254
2343,pd,2,2022-03-23,NA,NA,NA,NA,NA
2343,pd,2,2022-03-23,NA,NA,1.254,NA,1.254
2343,pd,2,2022-03-23,NA,0.4,1.254,0.4,1.254
2343,pd,2,2022-03-23,NA,NA,NA,0.4,NA
2343,pd,2,2022-03-23,NA,0.4,NA,0.4,NA
2343,pd,2,2022-03-23,NA,0.4,NA,0.4,1.254
2343,pd,3,2022-03-23,NA,0.4,NA,NA,NA
2343,pd,3,2022-03-23,NA,NA,1.254,NA,1.254
2343,pd,3,2022-03-23,NA,0.4,1.254,NA,NA
2343,pd,3,2022-03-23,NA,NA,1.254,0.4,NA
2343,pd,3,2022-03-23,NA,NA,NA,0.4,1.254
2343,pd,3,2022-03-23,NA,0.4,NA,0.4,NA
2343,pd,3,2022-03-23,NA,0.4,1.254,0.4,NA
2343,pd,3,2022-03-23,NA,NA,1.254,0.4,1.254
2343,pd,3,2022-03-23,NA,0.4,NA,NA,1.254
2343,pd,3,2022-03-23,NA,0.4,NA,0.4,1.254
2343,pd,3,2022-03-23,NA,NA,NA,0.4,NA
2343,pd,3,2022-03-23,NA,NA,1.254,NA,NA
2343,pd,3,2022-03-23,NA,0.4,1.254,0.4,1.254
2343,pd,3,2022-03-23,NA,NA,NA,NA,1.254
2343,pd,3,2022-03-23,NA,NA,NA,NA,NA
