"","X","date","tree","swc_g","swc_per_dry_g","swc_percent","year","week","swc_ww_g","swc_dw_g","type","rep","timing"
"1388",1388,"2022-05-27",2089,0.441,0.835227272727273,83.5227272727273,0,22,0.969,0.528,"leaf",3,NA
"1389",1389,"2022-05-27",2012,0.238,0.838028169014085,83.8028169014085,0,22,0.522,0.284,"leaf",1,NA
"1390",1390,"2022-05-27",2091,0.5145,0.83931484502447,83.931484502447,1,22,1.1275,0.613,"stem",3,NA
"1391",1391,"2022-05-27",2005,0.257,0.839869281045752,83.9869281045752,0,22,0.563,0.306,"leaf",3,NA
"1392",1392,"2022-05-27",2093,0.038,0.844444444444445,84.4444444444445,1,22,0.083,0.045,"stem",2,NA
"1393",1393,"2022-05-27",2089,0.475,0.845195729537366,84.5195729537366,1,22,1.037,0.562,"stem",1,NA
"1394",1394,"2022-05-27",2013,0.579,0.847730600292826,84.7730600292826,0,22,1.262,0.683,"leaf",3,NA
"1395",1395,"2022-05-27",2089,0.667,0.850765306122449,85.0765306122449,0,22,1.451,0.784,"leaf",1,NA
"1396",1396,"2022-05-27",2015,0.252,0.854237288135593,85.4237288135593,0,22,0.547,0.295,"leaf",2,NA
"1397",1397,"2022-05-27",2085,0.217,0.864541832669323,86.4541832669323,0,22,0.468,0.251,"leaf",1,NA
"1398",1398,"2022-05-27",2085,0.103,0.865546218487395,86.5546218487395,0,22,0.222,0.119,"leaf",3,NA
"1399",1399,"2022-05-27",2005,0.422,0.870103092783505,87.0103092783505,0,22,0.907,0.485,"leaf",2,NA
"1400",1400,"2022-05-27",2015,0.262,0.870431893687708,87.0431893687708,0,22,0.563,0.301,"leaf",1,NA
"1401",1401,"2022-05-27",2004,0.029,0.878787878787879,87.8787878787879,0,22,0.062,0.033,"stem",3,NA
"1402",1402,"2022-05-27",2008,0.2271,0.880232558139535,88.0232558139535,0,22,0.4851,0.258,"leaf",1,NA
"1403",1403,"2022-05-27",2090,0.171,0.881443298969072,88.1443298969072,0,22,0.365,0.194,"leaf",2,NA
"1404",1404,"2022-05-27",2005,0.03,0.88235294117647,88.235294117647,0,22,0.064,0.034,"stem",3,NA
"1405",1405,"2022-05-27",2007,0.1651,0.88288770053476,88.288770053476,1,22,0.3521,0.187,"stem",1,NA
"1406",1406,"2022-05-27",2087,0.639,0.885041551246537,88.5041551246537,0,22,1.361,0.722,"leaf",1,NA
"1407",1407,"2022-05-27",2007,0.1256,0.890780141843972,89.0780141843972,1,22,0.2666,0.141,"stem",3,NA
"1408",1408,"2022-05-27",2092,0.219,0.893877551020408,89.3877551020408,0,22,0.464,0.245,"leaf",2,NA
"1409",1409,"2022-05-27",2086,0.75,0.893921334922527,89.3921334922527,0,22,1.589,0.839,"leaf",3,NA
"1410",1410,"2022-05-27",2090,0.169,0.894179894179894,89.4179894179894,0,22,0.358,0.189,"leaf",1,NA
"1411",1411,"2022-05-27",2093,0.027,0.9,90,0,22,0.057,0.03,"stem",3,NA
"1412",1412,"2022-05-27",2089,0.197,0.903669724770642,90.3669724770642,1,22,0.415,0.218,"stem",2,NA
"1413",1413,"2022-05-27",2007,0.1473,0.903680981595092,90.3680981595092,1,22,0.3103,0.163,"stem",2,NA
"1414",1414,"2022-05-27",2008,0.0109,0.908333333333333,90.8333333333333,1,22,0.0229,0.012,"stem",2,NA
"1415",1415,"2022-05-27",2085,0.599,0.908952959028831,90.8952959028831,0,22,1.258,0.659,"leaf",2,NA
"1416",1416,"2022-05-27",1478,0.581,0.909233176838811,90.9233176838811,0,22,1.22,0.639,"leaf",3,NA
"1417",1417,"2022-05-27",2008,0.1913,0.910952380952381,91.0952380952381,0,22,0.4013,0.21,"leaf",2,NA
"1418",1418,"2022-05-27",1478,0.248,0.911764705882353,91.1764705882353,0,22,0.52,0.272,"leaf",1,NA
"1419",1419,"2022-05-27",2086,0.66,0.914127423822715,91.4127423822715,0,22,1.382,0.722,"leaf",2,NA
"1420",1420,"2022-05-27",2090,0.184,0.915422885572139,91.5422885572139,0,22,0.385,0.201,"leaf",3,NA
"1421",1421,"2022-05-27",2008,0.044,0.916666666666667,91.6666666666667,1,22,0.092,0.048,"stem",1,NA
"1422",1422,"2022-05-27",2091,0.1413,0.917532467532468,91.7532467532468,1,22,0.2953,0.154,"stem",1,NA
"1423",1423,"2022-05-27",2086,0.871,0.924628450106157,92.4628450106157,0,22,1.813,0.942,"leaf",1,NA
"1424",1424,"2022-05-27",2006,0.2361,0.925882352941176,92.5882352941176,0,22,0.4911,0.255,"leaf",1,NA
"1425",1425,"2022-05-27",2006,0.2946,0.929337539432177,92.9337539432177,0,22,0.6116,0.317,"leaf",2,NA
"1426",1426,"2022-05-27",2085,0.015,0.9375,93.75,0,22,0.031,0.016,"stem",3,NA
"1427",1427,"2022-05-27",1478,0.356,0.939313984168865,93.9313984168865,0,22,0.735,0.379,"leaf",2,NA
"1428",1428,"2022-05-27",2005,0.066,0.956521739130435,95.6521739130435,0,22,0.135,0.069,"stem",2,NA
"1429",1429,"2022-05-27",2008,0.0202,0.961904761904762,96.1904761904762,0,22,0.0412,0.021,"stem",3,NA
"1430",1430,"2022-05-27",2012,0.027,0.964285714285714,96.4285714285714,0,22,0.055,0.028,"stem",2,NA
"1431",1431,"2022-05-27",2005,0.055,0.982142857142857,98.2142857142857,0,22,0.111,0.056,"stem",1,NA
"1432",1432,"2022-05-27",2013,0.0728,0.983783783783784,98.3783783783784,1,22,0.1468,0.074,"stem",3,NA
"1433",1433,"2022-05-27",2015,0.082,0.987951807228916,98.7951807228916,0,22,0.165,0.083,"stem",3,NA
"1434",1434,"2022-05-27",2004,0.112,0.991150442477876,99.1150442477876,0,22,0.225,0.113,"stem",2,NA
"1435",1435,"2022-05-27",2091,0.1125,0.995575221238938,99.5575221238938,1,22,0.2255,0.113,"stem",2,NA
"1436",1436,"2022-05-27",2012,0.029,1,100,0,22,0.058,0.029,"stem",1,NA
"1437",1437,"2022-05-27",2087,0.031,1,100,0,22,0.062,0.031,"stem",2,NA
"1438",1438,"2022-05-27",2088,0.2226,1.01181818181818,101.181818181818,0,22,0.4426,0.22,"leaf",1,NA
"1439",1439,"2022-05-27",2086,0.114,1.01785714285714,101.785714285714,0,22,0.226,0.112,"stem",3,NA
"1440",1440,"2022-05-27",2013,0.1473,1.02291666666667,102.291666666667,0,22,0.2913,0.144,"stem",3,NA
"1441",1441,"2022-05-27",2088,0.205,1.03015075376884,103.015075376884,1,22,0.404,0.199,"stem",2,NA
"1442",1442,"2022-05-27",2090,0.029,1.03571428571429,103.571428571429,0,22,0.057,0.028,"stem",2,NA
"1443",1443,"2022-05-27",2089,0.064,1.04918032786885,104.918032786885,1,22,0.125,0.061,"stem",3,NA
"1444",1444,"2022-05-27",2088,0.0801,1.05394736842105,105.394736842105,1,22,0.1561,0.076,"stem",1,NA
"1445",1445,"2022-05-27",2083,1.0036,1.05642105263158,105.642105263158,0,22,1.9536,0.95,"leaf",2,NA
"1446",1446,"2022-05-27",2086,0.09,1.05882352941176,105.882352941176,0,22,0.175,0.085,"stem",1,NA
"1447",1447,"2022-05-27",2088,0.541,1.06286836935167,106.286836935167,0,22,1.05,0.509,"leaf",3,NA
"1448",1448,"2022-05-27",2015,0.074,1.07246376811594,107.246376811594,0,22,0.143,0.069,"stem",1,NA
"1449",1449,"2022-05-27",2092,0.131,1.07377049180328,107.377049180328,1,22,0.253,0.122,"stem",1,NA
"1450",1450,"2022-05-27",2093,0.029,1.07407407407407,107.407407407407,0,22,0.056,0.027,"stem",2,NA
"1451",1451,"2022-05-27",2088,0.0906,1.07857142857143,107.857142857143,1,22,0.1746,0.084,"stem",3,NA
"1452",1452,"2022-05-27",2007,0.0771,1.08591549295775,108.591549295775,0,22,0.1481,0.071,"stem",1,NA
"1453",1453,"2022-05-27",2090,0.024,1.09090909090909,109.090909090909,0,22,0.046,0.022,"stem",3,NA
"1454",1454,"2022-05-27",2007,0.07,1.11111111111111,111.111111111111,0,22,0.133,0.063,"stem",3,NA
"1455",1455,"2022-05-27",2092,0.088,1.11392405063291,111.392405063291,1,22,0.167,0.079,"stem",3,NA
"1456",1456,"2022-05-27",2086,0.087,1.11538461538462,111.538461538462,0,22,0.165,0.078,"stem",2,NA
"1457",1457,"2022-05-27",2013,0.3684,1.12317073170732,112.317073170732,0,22,0.6964,0.328,"leaf",2,NA
"1458",1458,"2022-05-27",2006,0.0304,1.12592592592593,112.592592592593,0,22,0.0574,0.027,"stem",2,NA
"1459",1459,"2022-05-27",2088,0.0806,1.13521126760563,113.521126760563,0,22,0.1516,0.071,"stem",3,NA
"1460",1460,"2022-05-27",2015,0.067,1.13559322033898,113.559322033898,0,22,0.126,0.059,"stem",2,NA
"1461",1461,"2022-05-27",2007,0.0659,1.13620689655172,113.620689655172,0,22,0.1239,0.058,"stem",2,NA
"1462",1462,"2022-05-27",2091,0.0751,1.13787878787879,113.787878787879,0,22,0.1411,0.066,"stem",1,NA
"1463",1463,"2022-05-27",2006,0.0888,1.13846153846154,113.846153846154,0,22,0.1668,0.078,"stem",1,NA
"1464",1464,"2022-05-27",2008,0.0193,1.20625,120.625,0,22,0.0353,0.016,"stem",2,NA
"1465",1465,"2022-05-27",2091,0.0689,1.20877192982456,120.877192982456,0,22,0.1259,0.057,"stem",2,NA
"1466",1466,"2022-05-27",1478,0.079,1.21538461538462,121.538461538462,0,22,0.144,0.065,"stem",2,NA
"1467",1467,"2022-05-27",2008,0.105,1.22093023255814,122.093023255814,0,22,0.191,0.086,"stem",1,NA
"1468",1468,"2022-05-27",2092,0.093,1.22368421052632,122.368421052632,1,22,0.169,0.076,"stem",2,NA
"1469",1469,"2022-05-27",2013,0.3893,1.22421383647799,122.421383647799,0,22,0.7073,0.318,"leaf",1,NA
"1470",1470,"2022-05-27",2085,0.098,1.225,122.5,0,22,0.178,0.08,"stem",2,NA
"1471",1471,"2022-05-27",2085,0.038,1.2258064516129,122.58064516129,0,22,0.069,0.031,"stem",1,NA
"1472",1472,"2022-05-27",2090,0.032,1.23076923076923,123.076923076923,0,22,0.058,0.026,"stem",1,NA
"1473",1473,"2022-05-27",2089,0.244,1.23232323232323,123.232323232323,0,22,0.442,0.198,"stem",2,NA
"1474",1474,"2022-05-27",1478,0.147,1.24576271186441,124.576271186441,0,22,0.265,0.118,"stem",3,NA
"1475",1475,"2022-05-27",1478,0.08,1.25,125,0,22,0.144,0.064,"stem",1,NA
"1476",1476,"2022-05-27",2088,0.0327,1.25769230769231,125.769230769231,0,22,0.0587,0.026,"stem",1,NA
"1477",1477,"2022-05-27",2092,0.032,1.28,128,0,22,0.057,0.025,"stem",2,NA
"1478",1478,"2022-05-27",2091,0.0399,1.28709677419355,128.709677419355,0,22,0.0709,0.031,"stem",3,NA
"1479",1479,"2022-05-27",2089,0.116,1.30337078651685,130.337078651685,0,22,0.205,0.089,"stem",1,NA
"1480",1480,"2022-05-27",2087,0.25,1.31578947368421,131.578947368421,0,22,0.44,0.19,"stem",1,NA
"1481",1481,"2022-05-27",2089,0.054,1.31707317073171,131.707317073171,0,22,0.095,0.041,"stem",3,NA
"1482",1482,"2022-05-27",2092,0.043,1.34375,134.375,0,22,0.075,0.032,"stem",3,NA
"1483",1483,"2022-05-27",2088,0.2118,1.34904458598726,134.904458598726,0,22,0.3688,0.157,"stem",2,NA
"1484",1484,"2022-05-27",2013,0.1439,1.39708737864078,139.708737864078,0,22,0.2469,0.103,"stem",2,NA
"1485",1485,"2022-05-27",2013,0.0995,1.60483870967742,160.483870967742,0,22,0.1615,0.062,"stem",1,NA
"1486",1486,"2022-07-27",2380,0.213,0.563492063492063,56.3492063492063,1,30,0.591,0.378,"leaf",1,NA
"1487",1487,"2022-07-27",2009,0.468,0.662889518413598,66.2889518413598,0,30,1.174,0.706,"leaf",2,NA
"1488",1488,"2022-07-27",2009,0.053,0.623529411764706,62.3529411764706,0,30,0.138,0.085,"stem",2,NA
"1489",1489,"2022-07-27",2367,0.516,0.758823529411765,75.8823529411764,0,30,1.196,0.68,"leaf",2,NA
"1490",1490,"2022-07-27",2367,0.081,0.653225806451613,65.3225806451613,0,30,0.205,0.124,"stem",2,NA
"1491",1491,"2022-07-27",2380,0.45,0.544135429262394,54.4135429262394,NA,30,1.277,0.827,"leaf",2,NA
"1492",1492,"2022-07-27",2380,0.157,0.635627530364373,63.5627530364373,NA,30,0.404,0.247,"stem",2,NA
"1493",1493,"2022-07-27",2345,0.55,0.67237163814181,67.237163814181,0,30,1.368,0.818,"leaf",2,NA
"1494",1494,"2022-07-27",2345,0.034,0.809523809523809,80.9523809523809,0,30,0.076,0.042,"stem",2,NA
"1495",1495,"2022-07-27",2376,0.628,0.590780809031044,59.0780809031044,1,30,1.691,1.063,"leaf",2,NA
"1496",1496,"2022-07-27",2376,0.088,0.615384615384616,61.5384615384616,1,30,0.231,0.143,"stem",2,NA
"1497",1497,"2022-07-27",2379,0.385,0.731939163498099,73.1939163498099,0,30,0.911,0.526,"leaf",1,NA
"1498",1498,"2022-07-27",2379,0.029,0.743589743589744,74.3589743589744,0,30,0.068,0.039,"stem",1,NA
"1499",1499,"2022-07-27",2343,0.489,0.730941704035874,73.0941704035874,0,30,1.158,0.669,"leaf",2,NA
"1500",1500,"2022-07-27",2343,0.164,0.748858447488585,74.8858447488585,0,30,0.383,0.219,"stem",2,NA
"1501",1501,"2022-07-27",2346,0.553,0.685254027261462,68.5254027261462,0,30,1.36,0.807,"leaf",1,NA
"1502",1502,"2022-07-27",2346,0.079,0.652892561983471,65.2892561983471,0,30,0.2,0.121,"stem",1,NA
"1503",1503,"2022-07-27",2301,0.767,0.570260223048327,57.0260223048327,1,30,2.112,1.345,"leaf",2,NA
"1504",1504,"2022-07-27",2301,0.182,0.654676258992806,65.4676258992806,1,30,0.46,0.278,"stem",2,NA
"1505",1505,"2022-07-27",2345,0.704,0.53051996985682,53.051996985682,1,30,2.031,1.327,"leaf",1,NA
"1506",1506,"2022-07-27",2345,0.201,0.659016393442623,65.9016393442623,1,30,0.506,0.305,"stem",1,NA
"1507",1507,"2022-07-27",2383,0.286,0.718592964824121,71.8592964824121,0,30,0.684,0.398,"leaf",2,NA
"1508",1508,"2022-07-27",2383,0.038,0.716981132075472,71.6981132075472,0,30,0.091,0.053,"stem",2,NA
"1509",1509,"2022-07-27",2301,1.173,0.549414519906323,54.9414519906323,1,30,3.308,2.135,"leaf",1,NA
"1510",1510,"2022-07-27",2301,0.27,0.602678571428571,60.2678571428571,1,30,0.718,0.448,"stem",1,NA
"1511",1511,"2022-07-27",2331,0.746,0.550553505535055,55.0553505535055,1,30,2.101,1.355,"leaf",1,NA
"1512",1512,"2022-07-27",2331,0.246,0.616541353383459,61.6541353383459,1,30,0.645,0.399,"stem",1,NA
"1513",1513,"2022-07-27",2370,0.426,0.698360655737705,69.8360655737705,0,30,1.036,0.61,"leaf",1,NA
"1514",1514,"2022-07-27",2370,0.047,0.734375,73.4375,0,30,0.111,0.064,"stem",1,NA
"1515",1515,"2022-07-27",2346,0.465,0.689910979228487,68.9910979228487,0,30,1.139,0.674,"leaf",2,NA
"1516",1516,"2022-07-27",2346,0.069,0.650943396226415,65.0943396226415,0,30,0.175,0.106,"stem",2,NA
"1517",1517,"2022-07-27",2354,0.778,0.710502283105023,71.0502283105023,0,30,1.873,1.095,"leaf",1,NA
"1518",1518,"2022-07-27",2354,0.064,0.914285714285714,91.4285714285714,0,30,0.134,0.07,"stem",1,NA
"1519",1519,"2022-07-27",2377,0.402,0.679054054054054,67.9054054054054,0,30,0.994,0.592,"leaf",1,NA
"1520",1520,"2022-07-27",2377,0.083,0.790476190476191,79.0476190476191,0,30,0.188,0.105,"stem",1,NA
"1521",1521,"2022-07-27",2377,0.924,0.556626506024096,55.6626506024096,1,30,2.584,1.66,"leaf",1,NA
"1522",1522,"2022-07-27",2377,0.246,0.75,75,1,30,0.574,0.328,"stem",1,NA
"1523",1523,"2022-07-27",2354,0.084,0.631578947368421,63.1578947368421,0,30,0.217,0.133,"leaf",0,NA
"1524",1524,"2022-07-27",2354,0.023,0.821428571428571,82.1428571428571,0,30,0.051,0.028,"stem",0,NA
"1525",1525,"2022-07-27",2347,0.616,0.741275571600482,74.1275571600482,0,30,1.447,0.831,"leaf",1,NA
"1526",1526,"2022-07-27",2347,0.057,0.640449438202247,64.0449438202247,0,30,0.146,0.089,"stem",1,NA
"1527",1527,"2022-07-27",2009,0.603,0.664096916299559,66.4096916299559,0,30,1.511,0.908,"leaf",1,NA
"1528",1528,"2022-07-27",2009,0.038,0.64406779661017,64.406779661017,0,30,0.097,0.059,"stem",1,NA
"1529",1529,"2022-07-27",2375,1.136,0.761394101876676,76.1394101876676,0,30,2.628,1.492,"leaf",1,NA
"1530",1530,"2022-07-27",2375,0.358,0.730612244897959,73.0612244897959,0,30,0.848,0.49,"stem",1,NA
"1531",1531,"2022-07-27",2372,0.874,0.695859872611465,69.5859872611465,0,30,2.13,1.256,"leaf",1,NA
"1532",1532,"2022-07-27",2372,0.164,0.640625,64.0625,0,30,0.42,0.256,"stem",1,NA
"1533",1533,"2022-07-27",2377,0.363,0.559322033898305,55.9322033898305,1,30,1.012,0.649,"leaf",2,NA
"1534",1534,"2022-07-27",2377,0.131,0.682291666666667,68.2291666666667,1,30,0.323,0.192,"stem",2,NA
"1535",1535,"2022-07-27",2347,1.043,0.762426900584795,76.2426900584795,0,30,2.411,1.368,"leaf",2,NA
"1536",1536,"2022-07-27",2347,0.082,0.650793650793651,65.0793650793651,0,30,0.208,0.126,"stem",2,NA
"1537",1537,"2022-07-27",2378,0.29,0.792349726775956,79.2349726775956,0,30,0.656,0.366,"leaf",2,NA
"1538",1538,"2022-07-27",2378,0.034,0.723404255319149,72.3404255319149,0,30,0.081,0.047,"stem",2,NA
"1539",1539,"2022-07-27",2376,0.809,0.57498223169865,57.498223169865,1,30,2.216,1.407,"leaf",1,NA
"1540",1540,"2022-07-27",2376,0.114,0.622950819672131,62.2950819672131,1,30,0.297,0.183,"stem",1,NA
"1541",1541,"2022-07-27",2367,0.467,0.666191155492154,66.6191155492154,0,30,1.168,0.701,"leaf",1,NA
"1542",1542,"2022-07-27",2367,0.043,0.63235294117647,63.235294117647,0,30,0.111,0.068,"stem",1,NA
"1543",1543,"2022-07-27",2371,0.328,0.705376344086021,70.5376344086021,0,30,0.793,0.465,"leaf",2,NA
"1544",1544,"2022-07-27",2371,0.029,0.743589743589744,74.3589743589744,0,30,0.068,0.039,"stem",2,NA
"1545",1545,"2022-07-27",2384,0.336,0.685714285714286,68.5714285714286,0,30,0.826,0.49,"leaf",2,NA
"1546",1546,"2022-07-27",2384,0.04,0.615384615384615,61.5384615384615,0,30,0.105,0.065,"stem",2,NA
"1547",1547,"2022-07-27",2360,0.279,0.777158774373259,77.7158774373259,0,30,0.638,0.359,"leaf",1,NA
"1548",1548,"2022-07-27",2360,0.033,0.611111111111111,61.1111111111111,0,30,0.087,0.054,"stem",1,NA
"1549",1549,"2022-07-27",2354,0.473,0.526726057906459,52.6726057906459,1,30,1.371,0.898,"leaf",2,NA
"1550",1550,"2022-07-27",2354,0.21,0.73943661971831,73.943661971831,1,30,0.494,0.284,"stem",2,NA
"1551",1551,"2022-07-27",2369,0.986,0.689028651292802,68.9028651292802,0,30,2.417,1.431,"leaf",1,NA
"1552",1552,"2022-07-27",2369,0.075,0.604838709677419,60.483870967742,0,30,0.199,0.124,"stem",1,NA
"1553",1553,"2022-07-27",2381,0.657,0.759537572254335,75.9537572254335,0,30,1.522,0.865,"leaf",1,NA
"1554",1554,"2022-07-27",2381,0.119,0.708333333333333,70.8333333333333,0,30,0.287,0.168,"stem",1,NA
"1555",1555,"2022-07-27",2352,0.305,0.635416666666667,63.5416666666667,0,30,0.785,0.48,"leaf",1,NA
"1556",1556,"2022-07-27",2352,0.05,0.78125,78.125,0,30,0.114,0.064,"stem",1,NA
"1557",1557,"2022-07-27",2382,0.63,0.668080593849417,66.8080593849417,0,30,1.573,0.943,"leaf",2,NA
"1558",1558,"2022-07-27",2382,0.032,0.64,64,0,30,0.082,0.05,"stem",2,NA
"1559",1559,"2022-07-27",2345,0.505,0.552516411378556,55.2516411378556,1,30,1.419,0.914,"leaf",2,NA
"1560",1560,"2022-07-27",2345,0.146,0.648888888888889,64.8888888888889,1,30,0.371,0.225,"stem",2,NA
"1561",1561,"2022-07-27",2011,0.719,0.698736637512148,69.8736637512148,0,30,1.748,1.029,"leaf",1,NA
"1562",1562,"2022-07-27",2011,0.131,0.770588235294117,77.0588235294117,0,30,0.301,0.17,"stem",1,NA
"1563",1563,"2022-07-27",2331,0.377,0.521438450899032,52.1438450899032,1,30,1.1,0.723,"leaf",2,NA
"1564",1564,"2022-07-27",2331,0.164,0.567474048442907,56.7474048442907,1,30,0.453,0.289,"stem",2,NA
"1565",1565,"2022-07-27",2384,0.491,0.69645390070922,69.645390070922,0,30,1.196,0.705,"leaf",1,NA
"1566",1566,"2022-07-27",2384,0.058,0.659090909090909,65.9090909090909,0,30,0.146,0.088,"stem",1,NA
"1567",1567,"2022-07-27",2381,0.911,0.759166666666667,75.9166666666667,0,30,2.111,1.2,"leaf",2,NA
"1568",1568,"2022-07-27",2381,0.078,0.678260869565217,67.8260869565217,0,30,0.193,0.115,"stem",2,NA
"1569",1569,"2022-07-27",2381,0.583,0.685076380728555,68.5076380728555,0,30,1.434,0.851,"leaf",1,NA
"1570",1570,"2022-07-27",2381,0.07,0.654205607476635,65.4205607476635,0,30,0.177,0.107,"stem",1,NA
"1571",1571,"2022-07-27",2011,0.625,0.659282700421941,65.9282700421941,0,30,1.573,0.948,"leaf",2,NA
"1572",1572,"2022-07-27",2011,0.133,1.13675213675214,113.675213675214,0,30,0.25,0.117,"stem",2,NA
"1573",1573,"2022-07-27",2379,0.466,0.684287812041116,68.4287812041116,0,30,1.147,0.681,"leaf",2,NA
"1574",1574,"2022-07-27",2379,0.065,1.66666666666667,166.666666666667,0,30,0.104,0.039,"stem",2,NA
"1575",1575,"2022-07-27",2369,0.711,0.693658536585366,69.3658536585366,0,30,1.736,1.025,"leaf",2,NA
"1576",1576,"2022-07-27",2369,0.042,0.617647058823529,61.7647058823529,0,30,0.11,0.068,"stem",2,NA
"1577",1577,"2022-07-27",2365,0.907,0.729686242960579,72.9686242960579,0,30,2.15,1.243,"leaf",1,NA
"1578",1578,"2022-07-27",2365,0.142,0.594142259414226,59.4142259414226,0,30,0.381,0.239,"stem",1,NA
"1579",1579,"2022-07-27",2382,1.048,0.648916408668731,64.8916408668731,0,30,2.663,1.615,"leaf",1,NA
"1580",1580,"2022-07-27",2382,0.094,0.657342657342657,65.7342657342657,0,30,0.237,0.143,"stem",1,NA
"1581",1581,"2022-07-27",2352,0.297,0.637339055793991,63.7339055793991,0,30,0.763,0.466,"leaf",2,NA
"1582",1582,"2022-07-27",2352,0.027,0.75,75,0,30,0.063,0.036,"stem",2,NA
"1583",1583,"2022-07-27",2375,0.947,0.745669291338583,74.5669291338583,0,30,2.217,1.27,"leaf",2,NA
"1584",1584,"2022-07-27",2375,0.32,0.72234762979684,72.234762979684,0,30,0.763,0.443,"stem",2,NA
"1585",1585,"2022-07-27",2371,1.035,0.728360309641098,72.8360309641098,0,30,2.456,1.421,"leaf",1,NA
"1586",1586,"2022-07-27",2371,0.216,0.768683274021352,76.8683274021352,0,30,0.497,0.281,"stem",1,NA
"1587",1587,"2022-07-27",2354,0.269,0.509469696969697,50.9469696969697,1,30,0.797,0.528,"leaf",1,NA
"1588",1588,"2022-07-27",2354,0.4,0.879120879120879,87.9120879120879,1,30,0.855,0.455,"stem",1,NA
"1589",1589,"2022-07-27",2343,0.274,0.591792656587473,59.1792656587473,0,30,0.737,0.463,"leaf",1,NA
"1590",1590,"2022-07-27",2343,0.137,1.15126050420168,115.126050420168,0,30,0.256,0.119,"stem",1,NA
"1591",1591,"2022-07-27",2010,0.744,0.759183673469388,75.9183673469388,0,30,1.724,0.98,"leaf",2,NA
"1592",1592,"2022-07-27",2010,0.092,0.760330578512397,76.0330578512397,0,30,0.213,0.121,"stem",2,NA
"1593",1593,"2022-07-27",2352,0.497,0.480193236714976,48.0193236714976,1,30,1.532,1.035,"leaf",1,NA
"1594",1594,"2022-07-27",2352,0.334,0.625468164794007,62.5468164794007,1,30,0.868,0.534,"stem",1,NA
"1595",1595,"2022-07-27",2378,0.877,0.739460370994941,73.9460370994941,0,30,2.063,1.186,"leaf",1,NA
"1596",1596,"2022-07-27",2378,0.114,0.651428571428571,65.1428571428572,0,30,0.289,0.175,"stem",1,NA
"1597",1597,"2022-07-27",2365,0.227,0.793706293706294,79.3706293706294,0,30,0.513,0.286,"leaf",2,NA
"1598",1598,"2022-07-27",2365,0.021,0.67741935483871,67.741935483871,0,30,0.052,0.031,"stem",2,NA
"1599",1599,"2022-07-27",2372,0.589,0.779100529100529,77.9100529100529,0,30,1.345,0.756,"leaf",2,NA
"1600",1600,"2022-07-27",2372,0.116,1.61111111111111,161.111111111111,0,30,0.188,0.072,"stem",2,NA
"1601",1601,"2022-07-27",2010,0.722,0.754440961337513,75.4440961337513,0,30,1.679,0.957,"leaf",1,NA
"1602",1602,"2022-07-27",2010,0.131,0.723756906077348,72.3756906077348,0,30,0.312,0.181,"stem",1,NA
"1603",1603,"2022-07-27",2352,0.278,0.514814814814815,51.4814814814815,1,30,0.818,0.54,"leaf",2,NA
"1604",1604,"2022-07-27",2352,0.14,0.566801619433198,56.6801619433198,1,30,0.387,0.247,"stem",2,NA
"1605",1605,"2022-07-27",2380,0.7,0.646950092421442,64.6950092421442,0,30,1.782,1.082,"leaf",1,NA
"1606",1606,"2022-07-27",2380,0.176,0.727272727272727,72.7272727272727,0,30,0.418,0.242,"stem",1,NA
"1607",1607,"2022-07-27",2370,0.292,0.713936430317848,71.3936430317848,0,30,0.701,0.409,"leaf",2,NA
"1608",1608,"2022-07-27",2370,0.047,0.839285714285714,83.9285714285714,0,30,0.103,0.056,"stem",2,NA
"1609",1609,"2022-07-27",2360,0.537,0.793205317577548,79.3205317577548,0,30,1.214,0.677,"leaf",2,NA
"1610",1610,"2022-07-27",2360,0.121,0.636842105263158,63.6842105263158,0,30,0.311,0.19,"stem",2,NA
"1611",1611,"2022-07-28",2380,0.156,0.678260869565217,67.8260869565217,1,30,0.386,0.23,"stem",1,NA
"1612",1612,"2022-09-12",2030,0.1673,0.960390355912744,96.0390355912744,1,37,0.3415,0.1742,"stem",1,NA
"1613",1613,"2022-09-12",2030,0.0471,1.00426439232409,100.426439232409,1,37,0.094,0.0469,"stem",3,NA
"1614",1614,"2022-09-12",2030,0.2332,0.706666666666667,70.6666666666667,1,37,0.5632,0.33,"leaf",3,NA
"1615",1615,"2022-09-12",2010,0.3448,0.901202300052274,90.1202300052274,0,37,0.7274,0.3826,"leaf",3,NA
"1616",1616,"2022-09-12",2010,0.4004,0.956293288750896,95.6293288750896,0,37,0.8191,0.4187,"leaf",2,NA
"1617",1617,"2022-09-12",2028,0.0669,0.637142857142857,63.7142857142857,0,37,0.1719,0.105,"leaf",2,NA
"1618",1618,"2022-09-12",2028,0.2238,0.636881047239613,63.6881047239613,1,37,0.5752,0.3514,"stem",1,NA
"1619",1619,"2022-09-12",2028,0.4501,0.670989862850328,67.0989862850328,0,37,1.1209,0.6708,"stem",1,NA
"1620",1620,"2022-09-12",2028,0.3269,0.547387809778969,54.7387809778969,0,37,0.9241,0.5972,"leaf",1,NA
"1621",1621,"2022-09-12",2028,0.1366,0.614208633093525,61.4208633093525,0,37,0.359,0.2224,"leaf",3,NA
"1622",1622,"2022-09-12",2090,0.3518,0.760484219628188,76.0484219628188,0,37,0.8144,0.4626,"leaf",1,NA
"1623",1623,"2022-09-12",2010,0.3082,1.00423590746171,100.423590746171,0,37,0.6151,0.3069,"leaf",1,NA
