Site,Plot,plot.number,Species,Tag,Date,pd_md,water_potential_mpa,Notes
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,md,2.565,
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,md,2.65,
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,md,2.95,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,md,2.15,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,md,1.75,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,md,1.85,
Pine Needle,Low,low Pine Needle,live oak,2093,2023-09-29,md,2.25,
Pine Needle,Low,low Pine Needle,live oak,2093,2023-09-29,md,2.25,
Pine Needle,Low,low Pine Needle,live oak,2093,2023-09-29,md,2.45,
LL,Middle Earth,,blue oak,2378,2023-09-29,md,3.4,measured 10/3 after weekend sitting not cold
LL,Middle Earth,,blue oak,2378,2023-09-29,md,3.4,measured 10/3 after weekend sitting not cold
LL,Middle Earth,,blue oak,2378,2023-09-29,md,3.58,measured 10/3 after weekend sitting not cold
Cucu Mesa,High,Cucu Mesa,blue oak,2004,2023-09-29,md,4.04,measured 10/3 after weekend sitting not cold
Cucu Mesa,High,Cucu Mesa,blue oak,2004,2023-09-29,md,3.2,measured 10/3 after weekend sitting not cold
Cucu Mesa,High,Cucu Mesa,blue oak,2004,2023-09-29,md,4.4,measured 10/3 after weekend sitting not cold
Cucu Mesa,High,Cucu Mesa,blue oak,2004,2023-09-29,md,3.5,measured 10/3 after weekend sitting not cold
Cucu Mesa,High,Cucu Mesa,blue oak,2004,2023-09-29,md,3.9,measured 10/3 after weekend sitting not cold
Chamise,Chamise,Chamise,live oak,2022,2023-09-29,md,3.45,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,live oak,2022,2023-09-29,md,3.7,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,live oak,2022,2023-09-29,md,3.7,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,md,2.77,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,md,2.77,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,md,2.5,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,md,3.56,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,md,3.48,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,md,3.8,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,md,3.48,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,md,3.7,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,md,4.25,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,md,4.07,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,md,3.12,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,md,2.91,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,md,2.4,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,md,2,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,md,1.4,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,md,1.5,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,md,1.6,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,md,1.37,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,md,1.26,measured 10/3 after weekend sitting not cold -- don't trust
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,md,1.8,measured 10/3 after weekend sitting not cold -- don't trust
Pine Needle,Low,low Pine Needle,blue oak,2086,2023-09-29,md,1.8,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2086,2023-09-29,md,1.6,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2086,2023-09-29,md,1.85,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2086,2023-09-29,md,1.9,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2088,2023-09-29,md,2.8,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2088,2023-09-29,md,2.75,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2088,2023-09-29,md,2.5,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2090,2023-09-29,md,2.6,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2090,2023-09-29,md,2.8,measured 10/3 after weekend sitting not cold
Pine Needle,Low,low Pine Needle,blue oak,2090,2023-09-29,md,2.5,measured 10/3 after weekend sitting not cold
Chamise,Chamise,Chamise,blue oak,2020,2023-10-19,md,4,
Chamise,Chamise,Chamise,blue oak,2020,2023-10-19,md,3.4,
Chamise,Chamise,Chamise,blue oak,2020,2023-10-19,md,3.7,
Chamise,Chamise,Chamise,blue oak,2020,2023-10-19,md,3.8,
Chamise,Chamise,Chamise,blue oak,2021,2023-10-19,md,3.7,
Chamise,Chamise,Chamise,blue oak,2021,2023-10-19,md,3.4,
Chamise,Chamise,Chamise,blue oak,2021,2023-10-19,md,3.6,
Chamise,Chamise,Chamise,live oak,2022,2023-10-19,md,2.5,
Chamise,Chamise,Chamise,live oak,2022,2023-10-19,md,2.5,
Chamise,Chamise,Chamise,live oak,2022,2023-10-19,md,2.6,
Chamise,Chamise,Chamise,live oak,2023,2023-10-19,md,2.45,
Chamise,Chamise,Chamise,live oak,2023,2023-10-19,md,3,
Chamise,Chamise,Chamise,live oak,2023,2023-10-19,md,2.55,
Chamise,Chamise,Chamise,live oak,2023,2023-10-19,md,2.35,
Chamise,Chamise,Chamise,blue oak,2024,2023-10-19,md,3.7,
Chamise,Chamise,Chamise,blue oak,2024,2023-10-19,md,3.4,
Chamise,Chamise,Chamise,blue oak,2024,2023-10-19,md,3.5,
Chamise,Chamise,Chamise,blue oak,2025,2023-10-19,md,3.5,
Chamise,Chamise,Chamise,blue oak,2025,2023-10-19,md,4.5,
Chamise,Chamise,Chamise,blue oak,2025,2023-10-19,md,4.4,
Chamise,Chamise,Chamise,blue oak,2025,2023-10-19,md,4.1,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-10-19,md,4.1,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-10-19,md,3.9,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-10-19,md,4.2,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-10-19,md,2.9,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-10-19,md,2.95,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-10-19,md,3.1,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-10-19,md,3.05,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2028,2023-10-19,md,3.65,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2028,2023-10-19,md,3.8,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2028,2023-10-19,md,3.55,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-10-19,md,2.6,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-10-19,md,2.1,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-10-19,md,2.5,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-10-19,md,2.7,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-10-19,md,2.3,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-10-19,md,2.85,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-10-19,md,2.3,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-10-19,md,2.45,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-10-19,md,3.4,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-10-19,md,2.1,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-10-19,md,2.01,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-10-19,md,2.1,
,,,,2879,2023-07-28,pd,0.7,might be 2379
,,,,2879,2023-07-28,pd,0.8,might be 2379
,,,,2354,2023-07-28,pd,0.7,
,,,,2354,2023-07-28,pd,1.2,
,,,,2354,2023-07-28,pd,1.3,
,,,,2378,2023-07-28,pd,1.075,some condensation
,,,,2378,2023-07-28,pd,0.7,some condensation
,,,,2378,2023-07-28,pd,0.75,some condensation
,,,,2352,2023-07-28,pd,0.96,
,,,,2352,2023-07-28,pd,1.4,
,,,,2352,2023-07-28,pd,0.85,
,,,,2010,2023-07-28,pd,1.05,
,,,,2010,2023-07-28,pd,1.15,
,,,,2382,2023-07-28,pd,1.5,
,,,,2382,2023-07-28,pd,1.5,
,,,,2382,2023-07-28,pd,1.9,
,,,,2381,2023-07-28,pd,1.1,
,,,,2381,2023-07-28,pd,1.15,
,,,,2384,2023-07-28,pd,1.4,
,,,,2384,2023-07-28,pd,1.4,
,,,,2384,2023-07-28,pd,1.3,
,,,,2005,2023-07-27,md,2.536,
,,,,2005,2023-07-27,md,2.572,
,,,,2005,2023-07-27,md,2.613,
,,,,2007,2023-07-27,md,2.05,
,,,,2007,2023-07-27,md,1.8,
,,,,2007,2023-07-27,md,1.8,
,,,,2007,2023-07-27,md,2.05,
,,,,2015,2023-07-27,md,2.75,
,,,,2015,2023-07-27,md,2.1,
,,,,2015,2023-07-27,md,2.8,
,,,,2015,2023-07-27,md,2.15,
,,,,2015,2023-07-27,md,3.15,
,,,,2015,2023-07-27,md,2.1,
,,,,2015,2023-07-27,md,2.9,
,,,,2015,2023-07-27,md,2.9,
,,,,2016,2023-07-27,md,2.2,
,,,,2016,2023-07-27,md,2.628,
,,,,2016,2023-07-27,md,3.102,
,,,,2016,2023-07-27,md,2.662,
,,,,2085,2023-07-27,md,1.95,
,,,,2085,2023-07-27,md,1.9,
,,,,2085,2023-07-27,md,1.7,
,,,,2086,2023-07-27,md,1.95,
,,,,2086,2023-07-27,md,2.35,
,,,,2086,2023-07-27,md,2.15,
,,,,2086,2023-07-27,md,2.6,
,,,,2086,2023-07-27,md,2.3,
,,,,2091,2023-07-27,md,1.402,
,,,,2091,2023-07-27,md,1.689,
,,,,2091,2023-07-27,md,1.763,
,,,,2092,2023-07-27,md,2.1,
,,,,2092,2023-07-27,md,2.35,
,,,,2092,2023-07-27,md,2.4,
,,,,2093,2023-07-27,md,1.61,
,,,,2093,2023-07-27,md,1.95,
,,,,2093,2023-07-27,md,2.5,
,,,,2093,2023-07-27,md,1.6,
,,,,2093,2023-07-27,md,2.05,
,,,,2093,2023-07-27,md,1.85,
,,,,ARTchamise,2023-07-27,md,4.327,
,,,,ARTchamise,2023-07-27,md,4.84,
,,,,ARTchamise,2023-07-27,md,4.235,
,,,,2020,2023-07-27,md,3.061,
,,,,2020,2023-07-27,md,3.08,
,,,,2020,2023-07-27,md,3.2,
,,,,2021,2023-07-27,md,2.485,
,,,,2021,2023-07-27,md,2.447,
,,,,2021,2023-07-27,md,2.719,
,,,,2022,2023-07-27,md,1.9,
,,,,2022,2023-07-27,md,1.897,
,,,,2022,2023-07-27,md,1.7,
,,,,2023,2023-07-27,md,2.04,
,,,,2023,2023-07-27,md,1.84,
,,,,2023,2023-07-27,md,1.694,
,,,,2023,2023-07-27,md,3.3,
,,,,2024,2023-07-27,md,2.541,
,,,,2024,2023-07-27,md,2.521,
,,,,2024,2023-07-27,md,2.467,
,,,,2025,2023-07-27,md,2.527,
,,,,2025,2023-07-27,md,2.81,
,,,,2025,2023-07-27,md,3.262,
,,,,2025,2023-07-27,md,3.075,
,,,,2026,2023-07-27,md,2.753,
,,,,2026,2023-07-27,md,3.649,
,,,,2026,2023-07-27,md,3.751,
,,,,2026,2023-07-27,md,3.513,
,,,,2027,2023-07-27,md,3.031,
,,,,2027,2023-07-27,md,3.487,
,,,,2027,2023-07-27,md,2.279,
,,,,2027,2023-07-27,md,3.345,
,,,,2028,2023-07-27,md,3.523,
,,,,2028,2023-07-27,md,3.89,
,,,,2028,2023-07-27,md,3.661,
,,,,2029,2023-07-27,md,1.592,
,,,,2029,2023-07-27,md,2.124,
,,,,2029,2023-07-27,md,2.471,
,,,,2029,2023-07-27,md,2.842,
,,,,2030,2023-07-27,md,2.93,
,,,,2030,2023-07-27,md,2.64,
,,,,2030,2023-07-27,md,2.747,
,,,,2031,2023-07-27,md,3.039,
,,,,2031,2023-07-27,md,2.954,
,,,,2031,2023-07-27,md,3.14,
,,,,2380,2023-07-27,md,1.883,
,,,,2380,2023-07-27,md,1.952,
,,,,2380,2023-07-27,md,1.743,
,,,,2009,2023-07-27,md,3.61,
,,,,2009,2023-07-27,md,3.571,
,,,,2009,2023-07-27,md,3.7,
,,,,2383,2023-07-27,md,2.953,
,,,,2383,2023-07-27,md,2.998,
,,,,2383,2023-07-27,md,2.436,
,,,,2375,2023-07-27,md,2.484,
,,,,2375,2023-07-27,md,2.253,
,,,,2375,2023-07-27,md,2.204,
,,,,2046,2023-07-27,md,3.352,
,,,,2046,2023-07-27,md,3.298,
,,,,2046,2023-07-27,md,2.97,
,,,,2041,2023-07-27,md,2.885,
,,,,2041,2023-07-27,md,3.3,
,,,,2041,2023-07-27,md,3.289,
,,,,2048,2023-07-27,md,3.278,
,,,,2048,2023-07-27,md,3.832,
,,,,2048,2023-07-27,md,3.264,
,,,,2042,2023-07-27,md,2.93,
,,,,2042,2023-07-27,md,3.78,
,,,,2042,2023-07-27,md,3.662,
,,,,2042,2023-07-27,md,3.768,
,,,,2045,2023-07-27,md,2.724,
,,,,2045,2023-07-27,md,2.258,
,,,,2045,2023-07-27,md,2.613,
,,,,2005,2023-07-27,md,2.534,
,,,,2005,2023-07-27,md,2.572,
,,,,2005,2023-07-27,md,2.692,
,,,,2091,2023-07-27,md,1.402,
,,,,2091,2023-07-27,md,1.689,
,,,,2091,2023-07-27,md,1.763,
,,,,2371,2023-07-27,md,3.03,
,,,,2371,2023-07-27,md,2.913,
,,,,2371,2023-07-27,md,2.253,
,,,,2371,2023-07-27,md,1.925,
,,,,2371,2023-07-27,md,2.394,
,,,,2371,2023-07-27,md,2.566,
,,,,2343,2023-07-27,md,2.518,
,,,,2343,2023-07-27,md,2.856,
,,,,2343,2023-07-27,md,3.147,
,,,,2343,2023-07-27,md,2.803,
,,,,2343,2023-07-27,md,2.959,
,,,,2369,2023-07-27,md,1.494,
,,,,2369,2023-07-27,md,4.045,
,,,,2369,2023-07-27,md,3.795,
,,,,2369,2023-07-27,md,3.777,
,,,,2369,2023-07-27,md,3.692,
,,,,2384,2023-07-27,md,3.182,
,,,,2384,2023-07-27,md,3.005,
,,,,2384,2023-07-27,md,3.17,
,,,,2364,2023-07-27,md,3.949,
,,,,2364,2023-07-27,md,3.818,
,,,,2364,2023-07-27,md,3.939,
,,,,2376,2023-07-27,md,3.009,
,,,,2376,2023-07-27,md,3.094,
,,,,2376,2023-07-27,md,2.878,
,,,,2376,2023-07-27,md,2.87,
,,,,2376,2023-07-27,md,2.768,
,,,,2331,2023-07-27,md,2.66,
,,,,2331,2023-07-27,md,2.21,
,,,,2331,2023-07-27,md,2.449,
,,,,2331,2023-07-27,md,1.898,
,,,,2331,2023-07-27,md,1.99,
,,,,2331,2023-07-27,md,2.199,
,,,,2347,2023-07-27,md,3.146,
,,,,2347,2023-07-27,md,3.162,
,,,,2347,2023-07-27,md,2.876,
,,,,2347,2023-07-27,md,2.777,
,,,,2347,2023-07-27,md,3.158,
,,,,2382,2023-07-27,md,3.666,
,,,,2382,2023-07-27,md,3.935,
,,,,2382,2023-07-27,md,3.609,
,,,,2382,2023-07-27,md,3.36,
,,,,2382,2023-07-27,md,3.332,
,,,,2382,2023-07-27,md,3.57,
,,,,2378,2023-07-27,md,2.058,
,,,,2378,2023-07-27,md,2.842,
,,,,2378,2023-07-27,md,2.615,
,,,,2378,2023-07-27,md,2.755,
,,,,2088,2023-07-27,md,1.898,
,,,,2088,2023-07-27,md,2.179,
,,,,2088,2023-07-27,md,1.88,
,,,,2006,2023-07-27,md,2.909,
,,,,2006,2023-07-27,md,3.02,
,,,,2006,2023-07-27,md,2.682,
,,,,2049,2023-07-27,md,3.002,
,,,,2049,2023-07-27,md,2.841,
,,,,2049,2023-07-27,md,3.003,
,,,,2087,2023-07-27,md,2.387,double flush
,,,,2087,2023-07-27,md,2.506,double flush
,,,,2087,2023-07-27,md,2.182,double flush
,,,,2087,2023-07-27,md,2.128,double flush
,,,,2004,2023-07-27,md,2.492,double flush
,,,,2004,2023-07-27,md,2.5,out of gas -- double flush
,,,,2004,2023-07-27,md,2.554,double flush
,,,,2013,2023-07-27,md,2.55,double flush
,,,,2013,2023-07-27,md,2.431,double flush
,,,,2013,2023-07-27,md,2.547,double flush
,,,,2090,2023-07-27,md,3.012,
,,,,2090,2023-07-27,md,2.51,
,,,,2090,2023-07-27,md,2.06,
,,,,2090,2023-07-27,md,2.523,
,,,,2090,2023-07-27,md,2.258,
,,,,2090,2023-07-27,md,1.731,
,,,,1478,2023-07-27,md,2.801,double flush
,,,,1478,2023-07-27,md,2.201,double flush
,,,,1478,2023-07-27,md,2.612,double flush
,,,,2087,2023-07-27,md,1.318,year 0
,,,,2087,2023-07-27,md,1.798,year 0
,,,,2087,2023-07-27,md,1.94,year 0
,,,,2087,2023-07-27,md,1.865,year 0
,,,,LEU CUCU,2023-07-27,md,3.956,
,,,,LEU CUCU,2023-07-27,md,4.439,
,,,,LEU CUCU,2023-07-27,md,3.287,
,,,,LEU CUCU,2023-07-27,md,3.012,
,,,,LEU CUCU,2023-07-27,md,3.562,
,,,,LEU CUCU,2023-07-27,md,3.126,
,,,,ARCA CUCU,2023-07-27,md,2.772,
,,,,ARCA CUCU,2023-07-27,md,2.572,
,,,,ARCA CUCU,2023-07-27,md,3.172,
,,,,ARCA CUCU,2023-07-27,md,4.019,
,,,,ARCA CUCU,2023-07-27,md,2.712,
,,,,2012,2023-07-27,md,2.025,double flush
,,,,2012,2023-07-27,md,2.006,double flush
,,,,2012,2023-07-27,md,2.201,double flush
,,,,2012,2023-07-27,md,2.216,double flush
,,,,2370,2023-07-27,md,3.15,
,,,,2370,2023-07-27,md,3.225,
,,,,2370,2023-07-27,md,3.75,
,,,,2370,2023-07-27,md,3.15,
,,,,2372,2023-07-27,md,3.1,
,,,,2372,2023-07-27,md,2.65,
,,,,2372,2023-07-27,md,2.85,
,,,,2372,2023-07-27,md,2.42,
,,,,2372,2023-07-27,md,2.625,
,,,,2301,2023-07-27,md,2.31,
,,,,2301,2023-07-27,md,2.4,
,,,,2301,2023-07-27,md,2.42,
,,,,2345,2023-07-27,md,2.35,
,,,,2345,2023-07-27,md,2.075,
,,,,2345,2023-07-27,md,2.65,
,,,,2345,2023-07-27,md,2.625,
,,,,2346,2023-07-27,md,4.1,
,,,,2346,2023-07-27,md,3.64,
,,,,2346,2023-07-27,md,2.73,
,,,,2346,2023-07-27,md,2.81,
,,,,2346,2023-07-27,md,3.73,small leaf -- big leaves more hydrated
,,,,2365,2023-07-27,md,3.275,
,,,,2365,2023-07-27,md,3.4,
,,,,2365,2023-07-27,md,3.45,
,,,,2367,2023-07-27,md,2.95,
,,,,2367,2023-07-27,md,3.31,
,,,,2367,2023-07-27,md,3.34,
,,,,2367,2023-07-27,md,3.41,
,,,,2354,2023-07-27,md,2.81,
,,,,2354,2023-07-27,md,3.05,
,,,,2354,2023-07-27,md,2.94,
,,,,2352,2023-07-27,md,2.8,
,,,,2352,2023-07-27,md,2.35,
,,,,2352,2023-07-27,md,2.2,
,,,,2352,2023-07-27,md,2.4,
,,,,2377,2023-07-27,md,1.85,
,,,,2377,2023-07-27,md,1.8,
,,,,2377,2023-07-27,md,1.9,
,,,,2379,2023-07-27,md,3.5,
,,,,2379,2023-07-27,md,3.25,
,,,,2379,2023-07-27,md,3.21,
,,,,2010,2023-07-27,md,3.01,
,,,,2010,2023-07-27,md,2.95,
,,,,2010,2023-07-27,md,2.201,
,,,,2011,2023-07-27,md,2.8,
,,,,2011,2023-07-27,md,2.9,
,,,,2011,2023-07-27,md,3.75,
,,,,2011,2023-07-27,md,3.6,
,,,,2011,2023-07-27,md,3.56,
,,,,2011,2023-07-27,md,3.82,
,,,,2381,2023-07-27,md,3.54,
,,,,2381,2023-07-27,md,4.05,
,,,,2381,2023-07-27,md,3.95,
,,,,2381,2023-07-27,md,3.81,
,,,,2040,2023-07-27,md,3.25,
,,,,2040,2023-07-27,md,3.35,
,,,,2040,2023-07-27,md,3.6,
,,,,2040,2023-07-27,md,3.55,
,,,,2041,2023-07-27,md,2.885,
,,,,2041,2023-07-27,md,3.3,
,,,,2041,2023-07-27,md,3.289,
,,,,2042,2023-07-27,md,2.93,
,,,,2042,2023-07-27,md,3.78,
,,,,2042,2023-07-27,md,3.662,
,,,,2042,2023-07-27,md,3.768,
,,,,2043,2023-07-27,md,2.848,
,,,,2043,2023-07-27,md,2.782,
,,,,2043,2023-07-27,md,2.648,
,,,,2044,2023-07-27,md,3.4,
,,,,2044,2023-07-27,md,3.5,
,,,,2044,2023-07-27,md,3.15,
,,,,2044,2023-07-27,md,3.65,
,,,,2045,2023-07-27,md,2.724,
,,,,2045,2023-07-27,md,2.258,
,,,,2045,2023-07-27,md,2.613,
,,,,2046,2023-07-27,md,3.352,
,,,,2046,2023-07-27,md,3.298,
,,,,2046,2023-07-27,md,2.97,
,,,,2047,2023-07-27,md,3.05,
,,,,2047,2023-07-27,md,2.2,
,,,,2047,2023-07-27,md,2.3,
,,,,2047,2023-07-27,md,2.5,
,,,,2047,2023-07-27,md,2.55,
,,,,2048,2023-07-27,md,3.278,
,,,,2048,2023-07-27,md,3.832,
,,,,2048,2023-07-27,md,3.264,
,,,,2050,2023-07-27,md,3.35,
,,,,2050,2023-07-27,md,3.45,
,,,,2050,2023-07-27,md,3.34,
,,,,2051,2023-07-27,md,2.85,
,,,,2051,2023-07-27,md,2.55,
,,,,2051,2023-07-27,md,2.55,
,,,,2052,2023-07-27,md,2.6,
,,,,2052,2023-07-27,md,3.4,
,,,,2052,2023-07-27,md,2.95,
,,,,2052,2023-07-27,md,3.25,
,,,,2052,2023-07-27,md,3.1,
,,,,2380,2023-07-28,pd,0.15,
,,,,2380,2023-07-28,pd,0.175,
,,,,2380,2023-07-28,pd,0.17,
,,,,2021,2023-07-28,pd,0.675,
,,,,2021,2023-07-28,pd,0.8,
,,,,2021,2023-07-28,pd,1.1,
,,,,2021,2023-07-28,pd,0.75,
,,,,2365,2023-07-28,pd,0.55,
,,,,2365,2023-07-28,pd,0.6,
,,,,2365,2023-07-28,pd,0.525,
,,,,2023,2023-07-28,pd,0.5,
,,,,2023,2023-07-28,pd,0.35,
,,,,2023,2023-07-28,pd,0.45,
,,,,2040,2023-07-28,pd,1.55,labeled 2041 but most likely 2040
,,,,2040,2023-07-28,pd,1.15,labeled 2041 but most likely 2041
,,,,2040,2023-07-28,pd,1.4,labeled 2041 but most likely 2042
,,,,2040,2023-07-28,pd,1.2,labeled 2041 but most likely 2043
,,,,2051,2023-07-28,pd,0.75,
,,,,2051,2023-07-28,pd,0.725,
,,,,2051,2023-07-28,pd,0.7,
,,,,2052,2023-07-28,pd,0.675,
,,,,2052,2023-07-28,pd,0.75,
,,,,2052,2023-07-28,pd,0.7,
,,,,2047,2023-07-28,pd,1.05,
,,,,2047,2023-07-28,pd,0.8,
,,,,2047,2023-07-28,pd,0.6,
,,,,2047,2023-07-28,pd,0.875,
,,,,2041,2023-07-28,pd,0.95,
,,,,2041,2023-07-28,pd,1.15,
,,,,2041,2023-07-28,pd,1.45,
,,,,2041,2023-07-28,pd,1.2,
,,,,2046,2023-07-28,pd,1.4,
,,,,2046,2023-07-28,pd,1.15,
,,,,2046,2023-07-28,pd,1.5,
,,,,2046,2023-07-28,pd,1.3,
,,,,2050,2023-07-28,pd,0.65,
,,,,2050,2023-07-28,pd,0.65,
,,,,2050,2023-07-28,pd,0.6,
,,,,2048,2023-07-28,pd,1.7,
,,,,2048,2023-07-28,pd,2.05,
,,,,2048,2023-07-28,pd,2.3,
,,,,2048,2023-07-28,pd,1.4,
,,,,2048,2023-07-28,pd,1.9,
,,,,2043,2023-07-28,pd,1,
,,,,2043,2023-07-28,pd,1.15,
,,,,2043,2023-07-28,pd,0.85,
,,,,2383,2023-07-28,pd,1,
,,,,2383,2023-07-28,pd,1.1,
,,,,2383,2023-07-28,pd,1.25,
,,,,2011,2023-07-28,pd,0.7,
,,,,2011,2023-07-28,pd,0.9,
,,,,2011,2023-07-28,pd,0.8,
,,,,2370,2023-07-28,pd,0.466,
,,,,2370,2023-07-28,pd,0.633,
,,,,2370,2023-07-28,pd,0.1001,
,,,,2370,2023-07-28,pd,0.425,
,,,,2370,2023-07-28,pd,0.553,
,,,,2371,2023-07-28,pd,0.243,
,,,,2371,2023-07-28,pd,0.498,
,,,,2371,2023-07-28,pd,0.355,
,,,,2301,2023-07-28,pd,0.34,
,,,,2301,2023-07-28,pd,0.221,
,,,,2301,2023-07-28,pd,0.64,
,,,,2301,2023-07-28,pd,0.323,
,,,,2331,2023-07-28,pd,0.418,
,,,,2331,2023-07-28,pd,0.516,
,,,,2331,2023-07-28,pd,0.224,
,,,,2345,2023-07-28,pd,0.298,
,,,,2345,2023-07-28,pd,0.282,
,,,,2345,2023-07-28,pd,0.27,
,,,,2347,2023-07-28,pd,0.7,
,,,,2347,2023-07-28,pd,0.95,
,,,,2347,2023-07-28,pd,0.85,
,,,,2346,2023-07-28,pd,0.472,
,,,,2346,2023-07-28,pd,0.82,
,,,,2346,2023-07-28,pd,0.578,
,,,,2346,2023-07-28,pd,0.518,
,,,,2343,2023-07-28,pd,0.939,
,,,,2343,2023-07-28,pd,1.123,
,,,,2343,2023-07-28,pd,1.158,
,,,,2377,2023-07-28,pd,0.468,
,,,,2377,2023-07-28,pd,0.469,
,,,,2377,2023-07-28,pd,0.52,
,,,,2380,2023-07-28,pd,0.311,
,,,,2380,2023-07-28,pd,0.333,
,,,,2380,2023-07-28,pd,0.188,
,,,,2060,2023-07-28,pd,0.818,
,,,,2060,2023-07-28,pd,0.733,
,,,,2060,2023-07-28,pd,0.616,
,,,,1478,2023-07-28,pd,0.591,
,,,,1478,2023-07-28,pd,0.263,
,,,,1478,2023-07-28,pd,0.691,
,,,,2004,2023-07-28,pd,0.638,
,,,,2004,2023-07-28,pd,0.811,
,,,,2004,2023-07-28,pd,1.34,
,,,,2004,2023-07-28,pd,1.633,
,,,,2005,2023-07-28,pd,0.7,
,,,,2005,2023-07-28,pd,0.6,
,,,,2005,2023-07-28,pd,0.76,
,,,,LE Cucu,2023-07-28,pd,2.36,
