Time,psi,mpa,1_mpa,mass_g,stem_mass_g,rwc,100_rwc,stem_dry_wt_g,leaves_dry_wt_g,Tree,date,rehydrated,pd or md,Weigh boat mass (g),Gasket mass (g),Parafilm mass (g),Tape mass (g),Other non-stem mass (g),total_nonsample_wt,SWC,o,TLP,RWC TLP,e,CFT,CTLP,CFT*,leaf_area
16:03,,-0.661,1.512859304,3.403,3.403,98.99060418,1.009395817,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
16:15,,-0.892,1.121076233,3.3935,3.3935,98.71425663,1.285743375,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
16:27,,-1.163,0.859845228,3.3872,3.3872,98.53099456,1.46900544,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
16:36,,-1.482,0.674763833,3.3801,3.3801,98.32446112,1.675538878,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
17:01,,-2.182,0.458295142,3.3643,3.3643,97.8648515,2.1351485,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
17:22,,-2.453,0.407664085,3.3537,3.3537,97.5565058,2.443494197,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
17:45,,-2.7,0.37037037,3.3421,3.3421,97.21907089,2.78092911,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
18:05,,-3.073,0.325414904,3.3324,3.3324,96.93690549,3.063094511,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-3.345,0.298953662,3.3241,3.3241,96.69546499,3.304535009,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.228,4.385964912,2.7832,2.7832,100,0,0.101,0.226,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.36,2.777777778,2.7769,2.7769,99.77364185,0.226358149,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.393,2.544529262,2.7758,2.7758,99.734119,0.265881,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.42,2.380952381,2.7709,2.7709,99.55806266,0.441937338,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.639,1.564945227,2.7623,2.7623,99.24906582,0.750934177,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.757,1.321003963,2.6728,2.6728,96.03334291,3.966657085,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.955,1.047120419,2.7577,2.7577,99.08378844,0.916211555,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-1.274,0.784929356,2.7509,2.7509,98.83946536,1.160534636,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-1.35,0.740740741,2.7455,2.7455,98.64544409,1.354555907,,,2346.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.167,5.988023952,3.5023,3.5023,100,0,0.158,0.504,2346.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.276,3.623188406,3.4959,3.4959,99.81726294,0.182737059,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.345,2.898550725,3.4947,3.4947,99.78299974,0.217000257,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.475,2.105263158,3.4913,3.4913,99.68592068,0.314079319,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.58,1.724137931,3.4853,3.4853,99.51460469,0.485395312,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.673,1.485884101,3.48,3.48,99.36327556,0.636724438,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.884,1.131221719,3.47,3.47,99.07774891,0.922251092,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.1,0.909090909,3.4666,3.4666,98.98066985,1.019330154,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.156,0.865051903,3.4625,3.4625,98.86360392,1.136396083,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.512,0.661375661,3.4334,3.4334,98.03272135,1.967278645,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.733,0.577034045,3.4463,3.4463,98.40105074,1.598949262,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-2.153,0.464468184,3.4344,3.4344,98.06127402,1.93872598,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-2.334,0.428449015,3.42,3.42,97.65011564,2.349884362,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-2.718,0.367917587,3.4185,3.4185,97.60728664,2.39271336,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-3.221,0.310462589,3.4073,3.4073,97.28749679,2.712503212,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-3.259,0.30684259,3.3939,3.3939,96.90489107,3.095108928,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-3.762,0.265816055,3.386,3.386,96.67932501,3.320674985,,,2346.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.225,4.444444444,3.4799,3.4799,100,0,0.101,0.445,2367.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.275,3.636363636,3.4578,3.4578,99.36492428,0.635075721,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.294,3.401360544,3.4583,3.4583,99.37929251,0.620707492,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.462,2.164502165,3.4418,3.4418,98.90514095,1.094859048,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.671,1.490312966,3.43,3.43,98.56605075,1.433949251,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.774,1.291989664,3.4296,3.4296,98.55455617,1.445443835,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.971,1.029866117,3.4196,3.4196,98.26719159,1.732808414,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-1.04,0.961538462,3.4108,3.4108,98.01431076,1.985689244,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-1.224,0.816993464,3.4031,3.4031,97.79304003,2.20695997,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-1.547,0.646412411,3.3966,3.3966,97.60625305,2.393746947,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-2.313,0.432338954,3.3823,3.3823,97.1953217,2.804678295,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-2.399,0.41684035,3.3786,3.3786,97.08899681,2.91100319,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-2.417,0.413736036,3.3786,3.3729,96.925199,3.074801,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-2.4,0.416666667,3.3689,3.3729,96.925199,3.074801,,,2367.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.135,7.407407407,2.8263,2.8263,100,0,0.046,0.226,2367.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.446,2.242152466,2.8227,2.8227,99.87262499,0.127375013,,,2367.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.512,1.953125,2.8192,2.8192,99.74878817,0.251211832,,,2367.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.887,1.127395716,2.8157,2.8157,99.62495135,0.37504865,,,2367.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.012,0.988142293,2.8105,2.8105,99.44096522,0.559034781,,,2367.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.145,0.873362445,2.8073,2.8073,99.32774299,0.672257015,,,2367.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.53,0.653594771,2.8017,2.8017,99.12960408,0.870395924,,,2367.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.334,0.749625187,2.791,2.791,98.75101723,1.248982769,,,2367.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.201,4.975124378,3.5297,3.5297,100,0,0.784,0.535,2381.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.217,4.608294931,3.5224,3.5224,99.79318356,0.206816443,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.424,2.358490566,3.511,3.511,99.47020993,0.529790067,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.542,1.84501845,3.5064,3.5064,99.33988724,0.660112758,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.718,1.39275766,3.4979,3.4979,99.09907358,0.900926424,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-1.027,0.973709835,3.486,3.486,98.76193444,1.238065558,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-1.463,0.683526999,3.4733,3.4733,98.40213049,1.597869507,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-1.962,0.509683996,3.4603,3.4603,98.03382724,1.966172763,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-2.341,0.427167877,3.4474,3.4474,97.66835708,2.331642916,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-3.013,0.331895121,3.4355,3.4355,97.33121795,2.668782049,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-3.333,0.300030003,3.4149,3.4149,96.74759895,3.252401054,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-3.632,0.275330397,3.4082,3.4082,96.55778111,3.442218885,,,2381.1,5/3/22,,,,,,,,,,,,,,,,,
,,-0.108,9.259259259,3.7601,3.7601,100,0,0.091,0.682,2381.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.238,4.201680672,3.7595,3.7595,99.98404298,0.015957022,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.368,2.717391304,3.7483,3.7483,99.68617856,0.313821441,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.571,1.751313485,3.7393,3.7393,99.44682322,0.553176777,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.772,1.295336788,3.7265,3.7265,99.10640674,0.893593256,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.053,0.949667616,3.7166,3.7166,98.84311587,1.156884125,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.536,0.651041667,3.6959,3.6959,98.2925986,1.707401399,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-1.962,0.509683996,3.6804,3.6804,97.88037552,2.119624478,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-2.364,0.423011844,3.6694,3.6694,97.58783011,2.412169889,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-3.001,0.333222259,3.649,3.649,97.04529135,2.954708651,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-4.053,0.246730817,3.6362,3.6362,96.70487487,3.29512513,,,2381.2,5/3/22,,,,,,,,,,,,,,,,,
,,-0.165,6.060606061,4.2144,1.7122,100,0,0.118,0.755,2382,5/3/22,yes,,2.5022,0,0,0,0,2.5022,,,,,,,,,
,,-0.144,6.944444444,4.2074,1.7052,99.59116926,0.408830744,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.18,5.555555556,4.1954,1.6932,98.89031655,1.109683448,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.227,4.405286344,4.1973,1.6951,99.0012849,0.998715103,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.29,3.448275862,4.1671,1.6649,97.23747226,2.762527742,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.545,1.834862385,4.1591,1.6569,96.77023712,3.229762878,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.55,1.818181818,4.158,1.6558,96.70599229,3.294007709,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.695,1.438848921,4.1434,1.6412,95.85328817,4.146711833,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.816,1.225490196,4.1325,1.6303,95.21668029,4.783319706,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-1.184,0.844594595,4.1219,1.6197,94.59759374,5.402406261,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-1.339,0.74682599,4.1155,1.6133,94.22380563,5.77619437,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-1.552,0.644329897,4.1085,1.6063,93.81497489,6.185025114,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-1.843,0.542593597,4.1002,1.598,93.33021843,6.669781568,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-2.028,0.493096647,4.0913,1.5891,92.81041934,7.189580656,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-2.134,0.468603561,4.0875,1.5853,92.58848265,7.411517346,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-2.361,0.423549344,4.0824,1.5802,92.29062025,7.709379745,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-2.673,0.374111485,4.0747,1.5725,91.84090644,8.159093564,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-2.751,0.36350418,4.0642,1.562,91.22766032,8.77233968,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-3.02,0.331125828,3.0513,0.5491,32.06985165,67.93014835,,,2382,5/3/22,,,,,,,,,,,,,,,,,
,,-0.921,1.08577633,3.3477,3.3477,100,0,0.07,0.405,2010,5/3/22,yes,,,,,,,,,,,,,,,,
,,-1.008,0.992063492,3.3452,3.3452,99.92532186,0.074678137,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,-1.072,0.932835821,3.3399,3.3399,99.76700421,0.232995788,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,-1.192,0.838926175,3.3309,3.3309,99.49816292,0.501837082,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,-1.752,0.570776256,3.3186,3.3186,99.13074648,0.869253517,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,-2.128,0.469924812,3.3107,3.3107,98.89476357,1.105236431,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,-2.527,0.395726158,3.3026,3.3026,98.6528064,1.347193596,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,-2.912,0.343406593,3.2966,3.2966,98.47357888,1.526421125,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,-3.361,0.297530497,3.2864,3.2864,98.16889208,1.831107925,,,2010,5/3/22,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.664,1.506024096,6.3313,1.4523,100,0,0.098,0.682,2343,5/3/22,yes,,4.879,0,0,0,0,4.879,,,,,,,,,
,,-0.843,1.18623962,6.32,1.441,99.22192384,0.778076155,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-1.082,0.924214418,6.3189,1.4399,99.14618192,0.853818082,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-1.342,0.745156483,6.3111,1.4321,98.6091028,1.390897198,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-1.781,0.561482313,6.3009,1.4219,97.90676857,2.093231426,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-2.261,0.442282176,6.2925,1.4135,97.32837568,2.67162432,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-2.413,0.414421882,6.2843,1.4053,96.76375405,3.236245955,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-2.886,0.346500347,6.2737,1.3947,96.0338773,3.966122702,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-3.08,0.324675325,6.2642,1.3852,95.37974248,4.620257523,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-3.358,0.297796307,6.2552,1.3762,94.76003581,5.239964195,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-3.411,0.293169159,6.2502,1.3712,94.41575432,5.584245679,,,2343,5/3/22,,,,,,,,,,,,,,,,,
,,-0.576,1.736111111,3.3448,3.3448,100,0,0.103,0.45,2365.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.865,1.156069364,3.3387,3.3387,99.81762736,0.182372638,,,2365.1,5/3/22,,,,,,,,,,,,,,,,,
