tree,site,plot,species.x,week,md_mpa,md_lwc,pd_mpa,pd_lwa,longitude,latitude,name,description,species.y,e_drop,lat_utm,lon_utm,time
2370,LL,Weathertop,blue oak,29,4.43333333333333,NA,3.53333333333333,NA,-120.046224454953,34.6916821361229,B2370,,B,3.70683333333333,3842824.514699461,770586.5545772763,late
2370,LL,Weathertop,blue oak,33,4.79925,NA,3.744,NA,-120.046224454953,34.6916821361229,B2370,,B,3.59485,3842824.514699461,770586.5545772763,late
2370,LL,Weathertop,blue oak,38,NA,NA,NA,NA,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,late
2370,LL,Weathertop,blue oak,NA,NA,NA,NA,NA,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,NA
2371,LL,Weathertop,blue oak,9,NA,NA,1.642,NA,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,early
2371,LL,Weathertop,blue oak,10,NA,NA,1.2455,NA,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,early
2371,LL,Weathertop,blue oak,13,NA,NA,1.02040816326531,0.0122571488661266,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,early
2371,LL,Weathertop,blue oak,14,2.65,NA,NA,NA,-120.046108389464,34.6915529718917,B2371,,B,2.4066666666666667,3842810.4972099457,770597.6111897349,early
2371,LL,Weathertop,blue oak,15,1.413,NA,1.002,NA,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,early
2371,LL,Weathertop,blue oak,17,2.696,0.0118495674739451,0.952333333333333,0.0136458584974265,-120.046108389464,34.6915529718917,B2371,,B,1.8710000000000002,3842810.4972099457,770597.6111897349,NA
2371,LL,Weathertop,blue oak,18,2.97433333333333,NA,NA,NA,-120.046108389464,34.6915529718917,B2371,,B,1.66733333333333,3842810.4972099457,770597.6111897349,NA
2371,LL,Weathertop,blue oak,19,2.298,NA,1.265,NA,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,late
2371,LL,Weathertop,blue oak,21,2.55666666666667,NA,1.5165,0.0115014955055404,-120.046108389464,34.6915529718917,B2371,,B,1.9733333333333367,3842810.4972099457,770597.6111897349,late
2371,LL,Weathertop,blue oak,29,3.45,0.00883243057417715,3.13333333333333,0.00954882910007371,-120.046108389464,34.6915529718917,B2371,,B,2.5443333333333333,3842810.4972099457,770597.6111897349,late
2371,LL,Weathertop,blue oak,33,4.72,NA,2.98575,NA,-120.046108389464,34.6915529718917,B2371,,B,3.3,3842810.4972099457,770597.6111897349,late
2371,LL,Weathertop,blue oak,38,NA,NA,NA,NA,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,late
2371,LL,Weathertop,blue oak,NA,NA,NA,NA,NA,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,NA
2372,LL,Weathertop,blue oak,9,NA,NA,1.302,NA,-120.046098962622,34.6914375954751,B2372,,B,NA,3842797.7223909744,770598.8509605725,early
2372,LL,Weathertop,blue oak,10,NA,NA,1.485,NA,-120.046098962622,34.6914375954751,B2372,,B,NA,3842797.7223909744,770598.8509605725,early
2372,LL,Weathertop,blue oak,12,1.87,NA,1.75,NA,-120.046098962622,34.6914375954751,B2372,,B,NA,3842797.7223909744,770598.8509605725,early
2372,LL,Weathertop,blue oak,13,1.87,NA,1.51666666666667,0.0131901054066166,-120.046098962622,34.6914375954751,B2372,,B,0.5650000000000002,3842797.7223909744,770598.8509605725,early
2372,LL,Weathertop,blue oak,14,3.08333333333333,NA,NA,NA,-120.046098962622,34.6914375954751,B2372,,B,1.5738333333333299,3842797.7223909744,770598.8509605725,early
2372,LL,Weathertop,blue oak,15,NA,NA,1.211,NA,-120.046098962622,34.6914375954751,B2372,,B,NA,3842797.7223909744,770598.8509605725,early
2372,LL,Weathertop,blue oak,17,1.9765,0.0122130174697769,1.307,0.0132814797192784,-120.046098962622,34.6914375954751,B2372,,B,0.27416666666666667,3842797.7223909744,770598.8509605725,NA
2372,LL,Weathertop,blue oak,18,3.519,NA,NA,NA,-120.046098962622,34.6914375954751,B2372,,B,1.5140000000000002,3842797.7223909744,770598.8509605725,NA
2372,LL,Weathertop,blue oak,19,1.9765,NA,1.851,NA,-120.046098962622,34.6914375954751,B2372,,B,-1.0950000000000004,3842797.7223909744,770598.8509605725,late
2372,LL,Weathertop,blue oak,21,2.18,NA,1.78833333333333,0.0130764787989393,-120.046098962622,34.6914375954751,B2372,,B,1.1480000000000001,3842797.7223909744,770598.8509605725,late
2372,LL,Weathertop,blue oak,29,3.92,0.00915515896445037,2.76666666666667,0.00932584020168893,-120.046098962622,34.6914375954751,B2372,,B,2.888,3842797.7223909744,770598.8509605725,late
2372,LL,Weathertop,blue oak,33,4.97566666666667,NA,3.6175,NA,-120.046098962622,34.6914375954751,B2372,,B,4.46566666666667,3842797.7223909744,770598.8509605725,late
2372,LL,Weathertop,blue oak,38,NA,NA,NA,NA,-120.046098962622,34.6914375954751,B2372,,B,NA,3842797.7223909744,770598.8509605725,late
2372,LL,Weathertop,blue oak,NA,NA,NA,NA,NA,-120.046098962622,34.6914375954751,B2372,,B,NA,3842797.7223909744,770598.8509605725,NA
2373,LL,Weathertop,blue oak,9,NA,NA,1.31,NA,-120.046348983737,34.6912424239358,DontSample-B2373,,B,NA,3842775.3966545877,770576.5758828179,early
2373,LL,Weathertop,blue oak,10,NA,NA,1.43,NA,-120.046348983737,34.6912424239358,DontSample-B2373,,B,NA,3842775.3966545877,770576.5758828179,early
2373,LL,Weathertop,blue oak,13,NA,NA,1.04166666666667,NA,-120.046348983737,34.6912424239358,DontSample-B2373,,B,NA,3842775.3966545877,770576.5758828179,early
2375,LL,Hobbiton,blue oak,13,NA,NA,1.0892,NA,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,early
2375,LL,Hobbiton,blue oak,14,2.8,NA,NA,NA,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,early
2375,LL,Hobbiton,blue oak,15,1.929,NA,1.33333333333333,NA,-120.046658622116,34.6918532119107,B2375,,B,1.1912,3842842.3259966196,770546.2120071165,early
2375,LL,Hobbiton,blue oak,17,NA,NA,1.3405,NA,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,NA
2375,LL,Hobbiton,blue oak,18,3.16133333333333,NA,NA,NA,-120.046658622116,34.6918532119107,B2375,,B,2.77383333333333,3842842.3259966196,770546.2120071165,NA
2375,LL,Hobbiton,blue oak,19,2.60266666666667,NA,1.55616666666667,NA,-120.046658622116,34.6918532119107,B2375,,B,2.15626666666667,3842842.3259966196,770546.2120071165,late
2375,LL,Hobbiton,blue oak,21,3.442,0.0118810006889921,1.69933333333333,0.0132612906654753,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,late
2375,LL,Hobbiton,blue oak,29,4.5,0.0101550973722769,2.18666666666667,0.012353786431901,-120.046658622116,34.6918532119107,B2375,,B,3.38825,3842842.3259966196,770546.2120071165,late
2375,LL,Hobbiton,blue oak,33,4.1515,NA,3.11366666666667,NA,-120.046658622116,34.6918532119107,B2375,,B,3.1751000000000005,3842842.3259966196,770546.2120071165,late
2375,LL,Hobbiton,blue oak,38,NA,NA,NA,NA,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,late
2375,LL,Hobbiton,blue oak,NA,NA,NA,NA,NA,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,NA
2376,LL,MiddleEarth,live oak,9,1.69166666666667,NA,NA,NA,-120.046978867477,34.6905500755393,L2376,,L,0.8413333333333366,3842696.8907032213,770521.11086843,early
2376,LL,MiddleEarth,live oak,10,2.683,NA,0.820666666666667,NA,-120.046978867477,34.6905500755393,L2376,,L,1.8326666666666664,3842696.8907032213,770521.11086843,early
2376,LL,MiddleEarth,live oak,12,2.4,NA,0.441666666666667,NA,-120.046978867477,34.6905500755393,L2376,,L,0.5840000000000001,3842696.8907032213,770521.11086843,early
2376,LL,MiddleEarth,live oak,13,2.4,NA,0.3625,NA,-120.046978867477,34.6905500755393,L2376,,L,1.0163333333333333,3842696.8907032213,770521.11086843,early
2376,LL,MiddleEarth,live oak,14,2.8,NA,NA,NA,-120.046978867477,34.6905500755393,L2376,,L,NA,3842696.8907032213,770521.11086843,early
2376,LL,MiddleEarth,live oak,15,1.55933333333333,NA,0.828333333333333,NA,-120.046978867477,34.6905500755393,L2376,,L,0.23433333333332973,3842696.8907032213,770521.11086843,early
2376,LL,MiddleEarth,live oak,17,2.48825,NA,0.969333333333333,NA,-120.046978867477,34.6905500755393,L2376,,L,1.2628499999999998,3842696.8907032213,770521.11086843,NA
2376,LL,MiddleEarth,live oak,18,2.98,NA,NA,NA,-120.046978867477,34.6905500755393,L2376,,L,2.542666666666667,3842696.8907032213,770521.11086843,NA
2376,LL,MiddleEarth,live oak,19,3.50566666666667,NA,0.7265,NA,-120.046978867477,34.6905500755393,L2376,,L,3.068333333333337,3842696.8907032213,770521.11086843,late
2376,LL,MiddleEarth,live oak,21,2.35,NA,1.2044,NA,-120.046978867477,34.6905500755393,L2376,,L,1.9166666666666667,3842696.8907032213,770521.11086843,late
2376,LL,MiddleEarth,live oak,29,5,NA,2.05,NA,-120.046978867477,34.6905500755393,L2376,,L,NA,3842696.8907032213,770521.11086843,late
2376,LL,MiddleEarth,live oak,33,3.76166666666667,NA,2.519,NA,-120.046978867477,34.6905500755393,L2376,,L,2.36166666666667,3842696.8907032213,770521.11086843,late
2376,LL,MiddleEarth,live oak,38,NA,NA,NA,NA,-120.046978867477,34.6905500755393,L2376,,L,NA,3842696.8907032213,770521.11086843,late
2376,LL,MiddleEarth,live oak,NA,NA,NA,NA,NA,-120.046978867477,34.6905500755393,L2376,,L,NA,3842696.8907032213,770521.11086843,NA
2377,LL,MiddleEarth,live oak,9,2.14,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,,L,0.8495000000000001,3842723.911948138,770448.5918501036,early
2377,LL,MiddleEarth,live oak,10,2.21666666666667,NA,0.3665,NA,-120.04776091098,34.6908125983886,L2377,,L,-1.3166666666666633,3842723.911948138,770448.5918501036,early
2377,LL,MiddleEarth,live oak,12,2.3,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,,L,-1.5306666666666668,3842723.911948138,770448.5918501036,early
2377,LL,MiddleEarth,live oak,13,2.3,0.0123996949533909,0.243333333333333,0.00849636481402101,-120.04776091098,34.6908125983886,L2377,,L,NA,3842723.911948138,770448.5918501036,early
2377,LL,MiddleEarth,live oak,14,2.815,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,,L,2.0116666666666667,3842723.911948138,770448.5918501036,early
2377,LL,MiddleEarth,live oak,15,1.90322857142857,NA,0.825,NA,-120.04776091098,34.6908125983886,L2377,,L,1.10922857142857,3842723.911948138,770448.5918501036,early
2377,LL,MiddleEarth,live oak,17,2.96633333333333,0.0121294981770863,1.307,0.0124230629563255,-120.04776091098,34.6908125983886,L2377,,L,2.00833333333333,3842723.911948138,770448.5918501036,NA
2377,LL,MiddleEarth,live oak,18,2.10114285714286,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,,L,1.1431428571428601,3842723.911948138,770448.5918501036,NA
2377,LL,MiddleEarth,live oak,19,1.77316666666667,NA,0.583333333333333,NA,-120.04776091098,34.6908125983886,L2377,,L,1.44316666666667,3842723.911948138,770448.5918501036,late
2377,LL,MiddleEarth,live oak,21,1.61575,NA,0.905666666666667,NA,-120.04776091098,34.6908125983886,L2377,,L,NA,3842723.911948138,770448.5918501036,late
2377,LL,MiddleEarth,live oak,29,NA,NA,2.36666666666667,NA,-120.04776091098,34.6908125983886,L2377,,L,NA,3842723.911948138,770448.5918501036,late
2377,LL,MiddleEarth,live oak,33,4.0285,NA,1.42,NA,-120.04776091098,34.6908125983886,L2377,,L,2.823833333333334,3842723.911948138,770448.5918501036,late
2377,LL,MiddleEarth,live oak,37,NA,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,,L,NA,3842723.911948138,770448.5918501036,late
2377,LL,MiddleEarth,live oak,NA,NA,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,,L,NA,3842723.911948138,770448.5918501036,NA
2378,LL,MiddleEarth,blue oak,10,1.7875,NA,1.02433333333333,NA,-120.047983347193,34.6906712944872,B2378,,B,0.4215,3842707.6370257353,770428.6686365149,early
2378,LL,MiddleEarth,blue oak,12,2.95,NA,0.991666666666667,NA,-120.047983347193,34.6906712944872,B2378,,B,0.050000000000000266,3842707.6370257353,770428.6686365149,early
2378,LL,MiddleEarth,blue oak,13,2.95,NA,0.781780821917808,NA,-120.047983347193,34.6906712944872,B2378,,B,-0.3843333333333332,3842707.6370257353,770428.6686365149,early
2378,LL,MiddleEarth,blue oak,14,2.85,NA,NA,NA,-120.047983347193,34.6906712944872,B2378,,B,1.8900000000000001,3842707.6370257353,770428.6686365149,early
2378,LL,MiddleEarth,blue oak,15,1.621,NA,1.305,NA,-120.047983347193,34.6906712944872,B2378,,B,NA,3842707.6370257353,770428.6686365149,early
2378,LL,MiddleEarth,blue oak,17,3.096,0.0105031511550022,1.5095,0.0113127463159226,-120.047983347193,34.6906712944872,B2378,,B,2.1455,3842707.6370257353,770428.6686365149,NA
2378,LL,MiddleEarth,blue oak,18,2.466,NA,NA,NA,-120.047983347193,34.6906712944872,B2378,,B,1.117,3842707.6370257353,770428.6686365149,NA
2378,LL,MiddleEarth,blue oak,19,NA,NA,1.55,NA,-120.047983347193,34.6906712944872,B2378,,B,NA,3842707.6370257353,770428.6686365149,late
2378,LL,MiddleEarth,blue oak,21,3.192,0.00998197828013609,1.70233333333333,0.0112487855028769,-120.047983347193,34.6906712944872,B2378,,B,1.6022500000000002,3842707.6370257353,770428.6686365149,late
2378,LL,MiddleEarth,blue oak,29,3.7375,0.00928985303687789,2.005,0.00999430569757561,-120.047983347193,34.6906712944872,B2378,,B,2.2052499999999995,3842707.6370257353,770428.6686365149,late
2378,LL,MiddleEarth,blue oak,33,3.946,NA,3.0715,NA,-120.047983347193,34.6906712944872,B2378,,B,1.588,3842707.6370257353,770428.6686365149,late
2378,LL,MiddleEarth,blue oak,37,NA,0.00830244911572324,NA,0.0108047599121477,-120.047983347193,34.6906712944872,B2378,,B,NA,3842707.6370257353,770428.6686365149,late
2378,LL,MiddleEarth,blue oak,NA,NA,NA,NA,NA,-120.047983347193,34.6906712944872,B2378,,B,NA,3842707.6370257353,770428.6686365149,NA
2379,LL,MiddleEarth,blue oak,10,NA,NA,1.23875,NA,-120.04803309146,34.6907882976132,B2379,,B,NA,3842720.4838896017,770423.7292518846,early
2379,LL,MiddleEarth,blue oak,12,3.19375,NA,1.032,NA,-120.04803309146,34.6907882976132,B2379,,B,1.7470833333333333,3842720.4838896017,770423.7292518846,early
2379,LL,MiddleEarth,blue oak,13,3.19375,0.013175020867474,0.764658385093168,0.00942473091183023,-120.04803309146,34.6907882976132,B2379,,B,2.6210833333333334,3842720.4838896017,770423.7292518846,early
2379,LL,MiddleEarth,blue oak,14,2.55,NA,NA,NA,-120.04803309146,34.6907882976132,B2379,,B,-0.916666666666667,3842720.4838896017,770423.7292518846,early
2379,LL,MiddleEarth,blue oak,15,2.443,NA,1.179,NA,-120.04803309146,34.6907882976132,B2379,,B,1.90625,3842720.4838896017,770423.7292518846,early
2379,LL,MiddleEarth,blue oak,17,2.895,0.0123476772243453,1.246,0.0123165319482698,-120.04803309146,34.6907882976132,B2379,,B,2.6604,3842720.4838896017,770423.7292518846,NA
2379,LL,MiddleEarth,blue oak,18,2.94875,NA,NA,NA,-120.04803309146,34.6907882976132,B2379,,B,2.76015,3842720.4838896017,770423.7292518846,NA
2379,LL,MiddleEarth,blue oak,19,2.43366666666667,NA,1.62533333333333,NA,-120.04803309146,34.6907882976132,B2379,,B,2.18966666666667,3842720.4838896017,770423.7292518846,late
2379,LL,MiddleEarth,blue oak,21,3.3255,0.00968291126773032,2.286,0.0122170968395154,-120.04803309146,34.6907882976132,B2379,,B,2.145833333333333,3842720.4838896017,770423.7292518846,late
2379,LL,MiddleEarth,blue oak,29,4.63333333333333,0.00838274263874099,4.06666666666667,NA,-120.04803309146,34.6907882976132,B2379,,B,4.11533333333333,3842720.4838896017,770423.7292518846,late
2379,LL,MiddleEarth,blue oak,33,4.349,NA,2.982,NA,-120.04803309146,34.6907882976132,B2379,,B,3.4130000000000003,3842720.4838896017,770423.7292518846,late
2379,LL,MiddleEarth,blue oak,37,NA,NA,NA,NA,-120.04803309146,34.6907882976132,B2379,,B,NA,3842720.4838896017,770423.7292518846,late
2379,LL,MiddleEarth,blue oak,NA,NA,NA,NA,NA,-120.04803309146,34.6907882976132,B2379,,B,NA,3842720.4838896017,770423.7292518846,NA
2380,LL,MiddleEarth,live oak,9,1.865,NA,NA,NA,-120.048051298946,34.6909898389571,L2380,,L,0.615,3842742.79447775,770421.404536467,early
2380,LL,MiddleEarth,live oak,10,2.82975,NA,0.7378,NA,-120.048051298946,34.6909898389571,L2380,,L,1.5797500000000002,3842742.79447775,770421.404536467,early
2380,LL,MiddleEarth,live oak,12,2.0375,NA,0.3875,NA,-120.048051298946,34.6909898389571,L2380,,L,0.8761666666666668,3842742.79447775,770421.404536467,early
2380,LL,MiddleEarth,live oak,13,2.0375,0.0088812469611346,0.338830769230769,0.00837195734837423,-120.048051298946,34.6909898389571,L2380,,L,0.39549999999999996,3842742.79447775,770421.404536467,early
2380,LL,MiddleEarth,live oak,14,3.2,NA,NA,NA,-120.048051298946,34.6909898389571,L2380,,L,1.9545000000000001,3842742.79447775,770421.404536467,early
2380,LL,MiddleEarth,live oak,15,0.831666666666667,NA,1.11175,NA,-120.048051298946,34.6909898389571,L2380,,L,-0.3183333333333329,3842742.79447775,770421.404536467,early
2380,LL,MiddleEarth,live oak,17,2.38833333333333,0.0142791992334056,0.9764,0.0144129146422429,-120.048051298946,34.6909898389571,L2380,,L,1.2383333333333302,3842742.79447775,770421.404536467,NA
2380,LL,MiddleEarth,live oak,18,2.3756,NA,NA,NA,-120.048051298946,34.6909898389571,L2380,,L,1.4305999999999999,3842742.79447775,770421.404536467,NA
2380,LL,MiddleEarth,live oak,19,1.74233333333333,NA,0.515,NA,-120.048051298946,34.6909898389571,L2380,,L,0.4403333333333299,3842742.79447775,770421.404536467,late
2380,LL,MiddleEarth,live oak,21,3.78,NA,0.850333333333333,NA,-120.048051298946,34.6909898389571,L2380,,L,2.295,3842742.79447775,770421.404536467,late
2380,LL,MiddleEarth,live oak,29,4.1,0.00972006321282839,1.816,0.010320648432846,-120.048051298946,34.6909898389571,L2380,,L,2.8889999999999993,3842742.79447775,770421.404536467,late
2380,LL,MiddleEarth,live oak,33,3.1325,NA,1.38366666666667,NA,-120.048051298946,34.6909898389571,L2380,,L,1.8224999999999998,3842742.79447775,770421.404536467,late
2380,LL,MiddleEarth,live oak,37,NA,0.00725491889954683,NA,NA,-120.048051298946,34.6909898389571,L2380,,L,NA,3842742.79447775,770421.404536467,late
2380,LL,MiddleEarth,live oak,NA,NA,NA,NA,NA,-120.048051298946,34.6909898389571,L2380,,L,NA,3842742.79447775,770421.404536467,NA
2381,LL,Weathertop,blue oak,9,1.41,NA,NA,NA,-120.047778804365,34.68984167808,B2381,,B,0.3683333333333334,3842616.1472192644,770450.1138302376,early
2381,LL,Weathertop,blue oak,10,1.83433333333333,NA,1.325,NA,-120.047778804365,34.68984167808,B2381,,B,0.6968333333333301,3842616.1472192644,770450.1138302376,early
2381,LL,Weathertop,blue oak,11,1.57875,NA,1.2254,NA,-120.047778804365,34.68984167808,B2381,,B,0.5037500000000001,3842616.1472192644,770450.1138302376,early
2381,LL,Weathertop,blue oak,12,2.33333333333333,NA,0.437333333333333,NA,-120.047778804365,34.68984167808,B2381,,B,1.25833333333333,3842616.1472192644,770450.1138302376,early
2381,LL,Weathertop,blue oak,13,2.33333333333333,0.0172186786030289,0.435333333333333,0.0177468416767176,-120.047778804365,34.68984167808,B2381,,B,1.2599999999999967,3842616.1472192644,770450.1138302376,early
2381,LL,Weathertop,blue oak,14,2.96833333333333,NA,NA,NA,-120.047778804365,34.68984167808,B2381,,B,1.6278333333333301,3842616.1472192644,770450.1138302376,early
2381,LL,Weathertop,blue oak,15,1.594,NA,1.4,NA,-120.047778804365,34.68984167808,B2381,,B,-0.7726666666666666,3842616.1472192644,770450.1138302376,early
2381,LL,Weathertop,blue oak,17,2.001,0.0123459078972639,1.26233333333333,0.013249318857377,-120.047778804365,34.68984167808,B2381,,B,0.45099999999999985,3842616.1472192644,770450.1138302376,NA
2381,LL,Weathertop,blue oak,18,2.645,NA,NA,NA,-120.047778804365,34.68984167808,B2381,,B,1.40625,3842616.1472192644,770450.1138302376,NA
2381,LL,Weathertop,blue oak,19,NA,NA,2.36075,NA,-120.047778804365,34.68984167808,B2381,,B,NA,3842616.1472192644,770450.1138302376,late
2381,LL,Weathertop,blue oak,21,2.6365,0.0123590203599727,1.2905,0.0143868943419226,-120.047778804365,34.68984167808,B2381,,B,1.9905,3842616.1472192644,770450.1138302376,late
2381,LL,Weathertop,blue oak,29,4.63333333333333,0.0100763122006222,3.53333333333333,0.0112528887255115,-120.047778804365,34.68984167808,B2381,,B,3.9873333333333303,3842616.1472192644,770450.1138302376,late
2381,LL,Weathertop,blue oak,33,4.657,NA,3.83066666666667,NA,-120.047778804365,34.68984167808,B2381,,B,4.2203333333333335,3842616.1472192644,770450.1138302376,late
2381,LL,Weathertop,blue oak,37,NA,NA,NA,NA,-120.047778804365,34.68984167808,B2381,,B,NA,3842616.1472192644,770450.1138302376,late
2381,LL,Weathertop,blue oak,NA,NA,NA,NA,NA,-120.047778804365,34.68984167808,B2381,,B,NA,3842616.1472192644,770450.1138302376,NA
2382,LL,Weathertop,blue oak,9,1.59285714285714,NA,NA,NA,-120.047994574136,34.6899091171246,B2382,,B,1.0521904761904735,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,10,2.07475,NA,0.803333333333333,NA,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,11,2.695,NA,0.794,NA,-120.047994574136,34.6899091171246,B2382,,B,1.7036666666666664,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,12,2.7,NA,0.958,NA,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,13,2.7,NA,0.644,0.0324036907559404,-120.047994574136,34.6899091171246,B2382,,B,0.9330000000000003,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,14,3.15,NA,NA,NA,-120.047994574136,34.6899091171246,B2382,,B,0.375,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,15,1.7642,NA,1.71428571428571,NA,-120.047994574136,34.6899091171246,B2382,,B,0.9491999999999999,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,17,2.695,0.0112165590654985,1.20466666666667,0.0108471532612267,-120.047994574136,34.6899091171246,B2382,,B,2.3282499999999997,3842623.0487595424,770430.1215783261,NA
2382,LL,Weathertop,blue oak,18,2.379,NA,NA,NA,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,NA
2382,LL,Weathertop,blue oak,19,2.79225,NA,1.65333333333333,NA,-120.047994574136,34.6899091171246,B2382,,B,1.8032500000000002,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,21,3.88833333333333,0.00988942927601946,1.366,0.0119080635361575,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,29,3.975,0.00954327505579403,2.9,0.0117066284062599,-120.047994574136,34.6899091171246,B2382,,B,2.302666666666667,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,33,4.44666666666667,NA,3.33433333333333,NA,-120.047994574136,34.6899091171246,B2382,,B,2.1233333333333366,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,37,NA,0.00768295333554111,NA,0.00846321586229787,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,NA,NA,NA,NA,NA,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,NA
2383,LL,Weathertop,blue oak,10,2.36033333333333,NA,0.96,NA,-120.047570656531,34.6894441788793,B2383,,B,1.0936666666666635,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,13,NA,NA,0.541333333333333,0.0149432699303295,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,14,2.825,NA,NA,NA,-120.047570656531,34.6894441788793,B2383,,B,1.7016666666666669,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,15,1.869,NA,0.9505,NA,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,17,2.96,NA,1.349,0.0138256634967496,-120.047570656531,34.6894441788793,B2383,,B,1.6333333333333333,3842572.607427128,770470.4825101137,NA
2383,LL,Weathertop,blue oak,18,2.23666666666667,NA,NA,NA,-120.047570656531,34.6894441788793,B2383,,B,0.9606666666666699,3842572.607427128,770470.4825101137,NA
2383,LL,Weathertop,blue oak,19,2.48,NA,1.58975,NA,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,21,3.34333333333333,NA,1.53225,NA,-120.047570656531,34.6894441788793,B2383,,B,1.6806666666666636,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,29,4.2,0.0107140102164106,2.358,0.0111715505594298,-120.047570656531,34.6894441788793,B2383,,B,2.4110000000000005,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,33,4.6335,NA,3.1875,NA,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,37,NA,0.00898118541686817,NA,0.0165628715863485,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,NA,NA,NA,NA,NA,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,NA
2384,LL,Weathertop,blue oak,9,1.41666666666667,NA,NA,NA,-120.04769756268,34.689908770192,B2384,,B,-0.07083333333332997,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,10,2.19566666666667,NA,1.4495,NA,-120.04769756268,34.689908770192,B2384,,B,1.6913333333333367,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,11,2.2722,NA,NA,NA,-120.04769756268,34.689908770192,B2384,,B,0.9269500000000002,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,12,2.51,NA,0.67925,NA,-120.04769756268,34.689908770192,B2384,,B,1.3389999999999997,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,13,2.51,NA,0.756073619631901,0.00967241140867472,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,14,2.7125,NA,NA,NA,-120.04769756268,34.689908770192,B2384,,B,1.21625,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,15,1.45966666666667,NA,1.06666666666667,NA,-120.04769756268,34.689908770192,B2384,,B,-0.02633333333332999,3842623.8091231496,770457.340158879,early
