"sp","numbr","Ptreat.MPa","d.mm","l.mm","stemID","nomID","t.s","t.day","dt.s","bal.g","Q.g.s","rmQ.g.s","p.cm","p.MPa","Tsoln.C","ver","keep","usefork","measure"
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",120.854075908661,66.5404985909826,15.1068348884583,29.5417,-2.64780811439659e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",135.960477828979,66.5406734335974,15.1064019203186,29.5414,-1.98591300285585e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",151.067373037338,66.5408482819216,15.1068952083588,29.5409,-3.30974692748056e-05,-4.23652244633279e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",166.174540996552,66.5410231334026,15.1071679592133,29.5403,-3.97162460642577e-05,-3.83932790505056e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",181.280933856964,66.5411979759126,15.1063928604126,29.5399,-2.64788559186544e-05,-3.57452350675784e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",196.387624025345,66.5413728218636,15.1066901683807,29.5396,-1.98587511000385e-05,-3.30976287933757e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",211.495250940323,66.5415476786566,15.107626914978,29.5392,-2.64766930139934e-05,-3.17737282067861e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",226.602468013763,66.5417225307061,15.1072170734406,29.5387,-3.30967641209492e-05,-3.04499698869902e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",241.708791971207,66.5418973724185,15.1063239574432,29.5382,-3.30987208671637e-05,-2.97881437802581e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",256.816551923752,66.5420722307513,15.1077599525452,29.5379,-1.9857344897033e-05,-2.7801805642942e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",271.922961950302,66.5422470734599,15.1064100265503,29.5374,-3.30985322867064e-05,-2.8463850757216e-05,60,0.00586256516131366,25,"v18",TRUE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",0,66.5428981266778,NA,29.5525,NA,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",15.1070740222931,66.5430729770716,15.1070740222931,29.5529,2.64776620152378e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",30.2138090133667,66.5432478235414,15.1067349910736,29.5531,1.3239128118611e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",45.321280002594,66.5434226785297,15.1074709892273,29.5531,0,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",60.4286558628082,66.5435975324169,15.1073758602142,29.553,-6.61928325127172e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",75.5430679321289,66.5437724677418,15.1144120693207,29.5529,-6.61620177747604e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",90.6499819755554,66.543947316284,15.1069140434265,29.5528,-6.61948560182997e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",105.75590801239,66.5441221533909,15.1059260368347,29.5527,-6.61991855106003e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",120.863211870193,66.5442970064448,15.1073038578033,29.5526,-6.61931479897335e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",135.9706158638,66.5444718606577,15.1074039936066,29.5524,-1.32385418493479e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",151.07782793045,66.5446467126492,15.1072120666504,29.5523,-6.61935501781283e-06,-1.3235310713923e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",166.184082984924,66.5448215535642,15.1062550544739,29.5522,-6.61977436750141e-06,-4.63327470966622e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",181.291643857956,66.5449964095928,15.1075608730316,29.552,-1.32384043778864e-05,-7.28102795931597e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",196.398340940475,66.5451712556239,15.1066970825195,29.5517,-1.98587420109464e-05,-9.26690216041061e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",211.504209041595,66.5453460920602,15.10586810112,29.5516,-6.61994394027117e-06,-9.26696822931055e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.9,1e-05,2,12,"qudo 2381.9","qudo 2381.9 1e-05 MPa",226.618845939636,66.5455210299873,15.1146368980408,29.5514,-1.32322067245064e-05,-9.92856872401359e-06,1e-05,9.77094193552277e-10,25,"v18",TRUE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",0,66.547446414086,NA,28.8977,NA,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",15.1068468093872,66.54762126185,15.1068468093872,28.8977,0,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",30.2145519256592,66.5477961195481,15.107705116272,28.8978,6.61913899092711e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",45.3219208717346,66.5479709733553,15.1073689460754,28.8977,-6.61928628045604e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",60.4271378517151,66.5481458022556,15.1052169799805,28.8976,-6.62022929767104e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",75.5364699363708,66.5483206787843,15.1093320846558,28.8978,1.32368524880196e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",90.6430468559265,66.5484955234246,15.1065769195557,28.8979,6.61963332492164e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",105.750805854797,66.5486703817464,15.1077589988708,28.8977,-1.32382307670963e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",120.857949972153,66.5488452329514,15.1071441173553,28.8976,-6.61938479051531e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",135.965887784958,66.5490200933428,15.1079378128052,28.8975,-6.61903704140381e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",151.072594881058,66.5491949394897,15.1067070960999,28.8974,-6.61957628240254e-06,-1.98601196556767e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",166.207271814346,66.5493701093616,15.1346769332886,28.8972,-1.32146857763993e-05,-3.3074805432076e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",181.313642978668,66.5495449516205,15.1063711643219,28.8971,-6.61972348715765e-06,-4.63136679101608e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",196.421404838562,66.5497198099753,15.1077618598938,28.897,-6.6191141299369e-06,-4.63134957596416e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",211.528557777405,66.5498946612825,15.1071529388428,28.8967,-1.98581427760572e-05,-5.95514092380278e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",226.635280847549,66.5500695076143,15.1067230701447,28.8966,-6.61956928301759e-06,-7.9407831009065e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",241.741916894913,66.550244352939,15.1066360473633,28.8964,-1.32392148304915e-05,-9.92666791644781e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",256.848205804825,66.5504191942458,15.1062889099121,28.8962,-1.32395190634475e-05,-9.92679674608294e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",271.955621004105,66.5505940485884,15.1074151992798,28.896,-1.32385320296395e-05,-1.05887114699954e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",287.062252998352,66.5507688938661,15.1066319942474,28.8958,-1.32392183825785e-05,-1.12507296041128e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",302.168385982513,66.5509437333682,15.1061329841614,28.8957,-6.6198278611099e-06,-1.12507547619836e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-05,2,12,"qudo 2384.1","qudo 2384.1 1e-05 MPa",317.28396987915,66.5511186822559,15.115583896637,28.8955,-1.32313777203953e-05,-1.12524239563832e-05,1e-05,9.77094193552277e-10,25,"v18",TRUE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",0,66.5626224544534,NA,28.7449,NA,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",15.1068890094757,66.5627973027058,15.1068890094757,28.7428,-0.000139009427995729,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",30.2150502204895,66.5629721656828,15.1081612110138,28.7409,-0.000125759844196839,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",45.3219079971313,66.5631470135737,15.1068577766418,28.7391,-0.000119151184621757,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",60.42862200737,66.5633218598007,15.1067140102386,28.7374,-0.000112532745297789,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",75.6008241176605,66.5634974639918,15.1722021102905,28.7358,-0.000105456016757999,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",90.746600151062,66.5636727623255,15.1457760334015,28.7347,-7.26275099787767e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",105.852957010269,66.5638476044188,15.1063568592072,28.7338,-5.95775678007312e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",120.960660219193,66.5640224620948,15.1077032089233,28.7332,-3.9714838960045e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",136.067580223083,66.564197310706,15.106920003891,28.7316,-0.000105911727843272,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",151.174482107162,66.5643721591074,15.106901884079,28.727,-0.000304496582773629,-0.000118423744622657,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",166.280972003937,66.5645470027405,15.1064898967743,28.7228,-0.000278026201235375,-0.000132325421946621,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",181.386882066727,66.5647218396625,15.1059100627899,28.7187,-0.000271416947602623,-0.0001468911322872,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",196.493057012558,66.5648966796503,15.1061749458313,28.7146,-0.000271412188373096,-0.000162117232662334,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",211.600623130798,66.5650715357396,15.1075661182404,28.7103,-0.000284625595304279,-0.000179326517662982,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",226.706420183182,66.5652463713537,15.1057970523834,28.7061,-0.000278038953220151,-0.000196584811309198,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",241.813938140869,66.5654212268856,15.1075179576874,28.7019,-0.000278007281656983,-0.000217122788477018,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",256.920347213745,66.5655960695832,15.106409072876,28.6978,-0.000271407981885001,-0.000238305829885445,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",272.027694225311,66.5657709231366,15.1073470115662,28.6937,-0.000271391131537496,-0.00026147345914319,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",287.133574008942,66.5659457597081,15.1058797836304,28.6894,-0.000284657369288921,-0.000279348023287755,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",302.239763021469,66.5661205998587,15.1061890125275,28.6852,-0.00027803173894605,-0.000276701538904997,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",317.346573114395,66.5662954471978,15.106810092926,28.6811,-0.000271400777184244,-0.000276038996499884,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",332.45371222496,66.5664702983449,15.1071391105652,28.6768,-0.000284633640329406,-0.000277360665772563,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",347.55974817276,66.5666451367239,15.1060359477997,28.6726,-0.000278034556154521,-0.000278022902550705,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",362.666334152222,66.5668199814691,15.1065859794617,28.6685,-0.00027140480354547,-0.000276700823374824,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",377.772829055786,66.5669948251601,15.1064949035645,28.6643,-0.000278026109088331,-0.000276699538961642,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",392.880280017853,66.5671696799166,15.1074509620667,28.6602,-0.000271389264164633,-0.000276037737212407,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",407.987000226974,66.5673445262153,15.1067202091217,28.656,-0.000278021962534574,-0.000276699135277365,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",423.095875024796,66.5675193974514,15.108874797821,28.6519,-0.000271363688882367,-0.000276696391011852,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",438.201669216156,66.5676942330323,15.1057941913605,28.6479,-0.000264799053219442,-0.000274710559404904,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",453.315093040466,66.5678691569191,15.1134238243103,28.6439,-0.000264665376059232,-0.000273373923116222,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",468.422282218933,66.5680440086458,15.1071891784668,28.6398,-0.000271393966909644,-0.000273373242088762,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",483.528108119965,66.5682188445937,15.1058259010315,28.6358,-0.000264798497361661,-0.000271389727791987,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",498.636765003204,66.5683937133076,15.1086568832397,28.6317,-0.000271367602804613,-0.000270723032456997,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",513.74400305748,66.5685685655999,15.1072380542755,28.6276,-0.000271393088879973,-0.000270721860990447,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",528.851435184479,66.5687434201384,15.1074321269989,28.6236,-0.000264770343919344,-0.000269396284473548,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",543.963771104813,66.5689183314338,15.1123359203339,28.6195,-0.000271301539458366,-0.000269387512002922,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",559.074663162231,66.5690932260178,15.1108920574188,28.6155,-0.000264709719638039,-0.000268056287713268,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",574.181606054306,66.5692680748938,15.1069428920746,28.6114,-0.0002713983914078,-0.000268059757965811,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",589.288689136505,66.5694429253925,15.1070830821991,28.6073,-0.000271395872895759,-0.000268719439933443,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",604.398357152939,66.5696178058093,15.1096680164337,28.6033,-0.000264731163891191,-0.000268726018716639,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2384.1,60,2,12,"qudo 2384.1","qudo 2384.1 60 MPa",619.504772186279,66.5697926485759,15.1064150333405,28.5992,-0.000271407874796878,-0.000268727409505362,60,0.00586256516131366,25,"v18",TRUE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",0,66.5702010612052,NA,28.5987,NA,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",15.121750831604,66.5703760814694,15.121750831604,28.6022,0.0002314546800153,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",30.2289688587189,66.5705509335299,15.1072180271149,28.602,-1.32387048126109e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",45.3365578651428,66.5707257898842,15.107589006424,28.6016,-2.64767594503486e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",60.4682910442352,66.5709009256849,15.1317331790924,28.6012,-2.64345131698314e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",75.5754380226135,66.571075776923,15.1071469783783,28.6007,-3.3096917684853e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",90.6829080581665,66.5712506319003,15.107470035553,28.6003,-2.64769679542716e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",105.789790868759,66.571425480081,15.1068828105927,28.5998,-3.30974964371478e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",120.896152973175,66.571600322235,15.1063621044159,28.5994,-2.64789098286296e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",136.002589941025,66.5717751652554,15.1064369678497,28.5989,-3.30984732574919e-05,NA,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",151.110056877136,66.5719500201968,15.1074669361115,28.5985,-2.64769733862752e-05,-1.34210359661601e-06,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",166.217433929443,66.5721248740979,15.1073770523071,28.598,-3.30964136440642e-05,-2.77972129625524e-05,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",181.324987888336,66.5722997300465,15.1075539588928,28.5976,-2.64768208731766e-05,-2.9121024568609e-05,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",196.432152986526,66.5724745814944,15.1071650981903,28.5971,-3.30968779878004e-05,-2.97830364223542e-05,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",211.539727926254,66.5726494376858,15.1075749397278,28.5968,-1.98575880772482e-05,-2.91253439130959e-05,0.001,9.77094193552277e-08,25,"v18",FALSE,FALSE,1
"qudo",2384.1,1e-04,2,12,"qudo 2384.1","qudo 2384.1 1e-04 MPa",226.647287845612,66.5728242937034,15.1075599193573,28.5964,-2.64768104273791e-05,-2.84633331873485e-05,0.001,9.77094193552277e-08,25,"v18",TRUE,FALSE,1
"qudo",2384.2,1e-04,2,12,"qudo 2384.2","qudo 2384.2 1e-04 MPa",0,66.6648929333908,NA,42.6642,NA,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2384.2,1e-04,2,12,"qudo 2384.2","qudo 2384.2 1e-04 MPa",15.1059441566467,66.6650677707074,15.1059441566467,42.6642,0,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2384.2,1e-04,2,12,"qudo 2384.2","qudo 2384.2 1e-04 MPa",30.2132921218872,66.6652426242718,15.1073479652405,42.6641,-6.61929547369295e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2384.2,1e-04,2,12,"qudo 2384.2","qudo 2384.2 1e-04 MPa",45.3197751045227,66.6654174678248,15.1064829826355,42.6639,-1.32393489753362e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2384.2,1e-04,2,12,"qudo 2384.2","qudo 2384.2 1e-04 MPa",60.4573040008545,66.6655926707056,15.1375288963318,42.6636,-1.98182941251615e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2384.2,1e-04,2,12,"qudo 2384.2","qudo 2384.2 1e-04 MPa",75.5640230178833,66.6657675169905,15.1067190170288,42.6633,-1.98587131768811e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2384.2,1e-04,2,12,"qudo 2384.2","qudo 2384.2 1e-04 MPa",90.6706459522247,66.6659423621634,15.1066229343414,42.6631,-1.32392263230263e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
